date,tournament,home_team,away_team,home_score,away_score,result,neutral,goal_diff,home_elo_pre,away_elo_pre,elo_diff,home_win_pct_10g,home_gf_avg_10g,home_ga_avg_10g,home_gd_avg_10g,away_win_pct_10g,away_gf_avg_10g,away_ga_avg_10g,away_gd_avg_10g,gd_diff_10g,win_pct_diff_10g,result_class
2019-07-01,AFCON,Tanzania,Algeria,0,3,-1,True,3,1716.3,1833.1,-116.79999999999995,,,,,0.3333333333333333,1.1111111111111112,1.0,0.1111111111111111,,,0
2019-07-01,AFCON,Namibia,Ivory Coast,1,4,-1,True,3,1715.5,1785.1,-69.59999999999991,,,,,0.4,1.3,1.3,0.0,,,0
2019-07-01,AFCON,South Africa,Morocco,0,1,-1,True,1,1797.6,1835.1,-37.5,0.375,1.125,1.375,-0.25,0.4,0.8,0.8,0.0,-0.25,-0.025000000000000022,0
2019-07-02,AFCON,Benin,Cameroon,0,0,0,True,0,1754.2,1741.3,12.900000000000091,,,,,0.2,0.6,1.6,-1.0,,,1
2019-07-02,AFCON,Guinea-Bissau,Ghana,0,2,-1,True,2,1728.8,1843.1,-114.29999999999995,,,,,0.2,1.1,1.2,-0.1,,,0
2019-07-02,AFCON,Mauritania,Tunisia,0,0,0,True,0,1730.8,1721.9,8.899999999999864,,,,,0.1,1.1,1.9,-0.8,,,1
2019-07-02,AFCON,Angola,Mali,0,1,-1,True,1,1743.3,1781.2,-37.90000000000009,0.0,0.4,0.6,-0.2,,,,,,,0
2019-07-05,AFCON,Uganda,Senegal,0,1,-1,True,1,1756.2,1888.5,-132.29999999999995,0.3333333333333333,1.0,1.0,0.0,0.4,1.5,1.1,0.4,-0.4,-0.06666666666666671,0
2019-07-05,AFCON,Morocco,Benin,1,1,0,True,0,1853.0,1753.5,99.5,0.5,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.5,1
2019-07-06,AFCON,Egypt,South Africa,0,1,-1,True,1,1793.9,1779.7,14.200000000000045,0.5,1.1666666666666667,1.0,0.16666666666666666,0.3333333333333333,1.0,1.3333333333333333,-0.3333333333333333,0.5,0.16666666666666669,0
2019-07-06,AFCON,Nigeria,Cameroon,3,2,1,True,1,1798.0,1742.0,56.0,0.4,0.8,1.1,-0.3,0.1,0.5,1.6,-1.1,0.8,0.30000000000000004,2
2019-07-07,AFCON,Madagascar,Congo DR,2,2,0,True,0,1803.4,1749.9,53.5,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,0.3333333333333333,1
2019-07-07,AFCON,Algeria,Guinea,3,0,1,True,3,1856.7,1761.4,95.29999999999995,0.4,1.3,0.9,0.4,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.06666666666666671,0.06666666666666671,2
2019-07-08,AFCON,Ghana,Tunisia,1,1,0,True,0,1863.6,1722.4,141.19999999999982,0.2,1.2,1.2,0.0,0.1,1.0,1.8,-0.8,0.8,0.1,1
2019-07-08,AFCON,Mali,Ivory Coast,0,1,-1,True,1,1799.0,1813.2,-14.200000000000045,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.5,1.6,1.2,0.4,0.9333333333333332,0.16666666666666663,0
2019-07-10,AFCON,Senegal,Benin,1,0,1,True,1,1901.2,1759.1,142.10000000000014,0.5,1.5,1.0,0.5,0.0,0.75,0.75,0.0,0.5,0.5,2
2019-07-10,AFCON,Nigeria,South Africa,2,1,1,True,1,1814.8,1800.5,14.299999999999955,0.5,1.1,1.3,-0.2,0.4,1.0,1.2,-0.2,0.0,0.09999999999999998,2
2019-07-11,AFCON,Madagascar,Tunisia,0,3,-1,True,3,1800.4,1730.1,70.30000000000018,0.5,1.75,1.0,0.75,0.1,1.1,1.7,-0.6,1.35,0.4,0
2019-07-11,AFCON,Ivory Coast,Algeria,1,1,0,True,0,1832.4,1882.4,-50.0,0.5,1.4,1.0,0.4,0.5,1.6,0.8,0.8,-0.4,0.0,1
2019-07-14,AFCON,Algeria,Nigeria,2,1,1,True,1,1879.5,1833.9,45.59999999999991,0.5,1.7,0.9,0.8,0.5,1.2,1.4,-0.2,1.0,0.0,2
2019-07-14,AFCON,Senegal,Tunisia,1,0,1,True,1,1913.4,1772.1,141.30000000000018,0.6,1.3,0.7,0.6,0.2,1.2,1.5,-0.3,0.8999999999999999,0.39999999999999997,2
2019-07-17,AFCON,Tunisia,Nigeria,0,1,-1,True,1,1759.8,1816.6,-56.799999999999955,0.2,1.1,1.3,-0.2,0.5,1.1,1.3,-0.2,0.0,-0.3,0
2019-07-19,AFCON,Senegal,Algeria,0,1,-1,True,1,1925.7,1896.9,28.799999999999955,0.6,1.2,0.6,0.6,0.6,1.9,0.9,1.0,-0.4,0.0,0
2021-06-11,UEFA Euro,Türkiye,Italy,0,3,-1,True,3,1882.7,2033.4,-150.70000000000005,0.5,1.2,1.0,0.2,0.5,1.0,1.0,0.0,0.2,0.0,0
2021-06-12,UEFA Euro,Denmark,Finland,0,1,-1,True,1,1917.0,1750.0,167.0,0.3,1.0,1.3,-0.3,,,,,,,0
2021-06-12,UEFA Euro,Wales,Switzerland,1,1,0,True,0,1863.3,1915.3,-52.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.3,1.1,0.8,0.3,0.36666666666666664,0.36666666666666664,1
2021-06-12,UEFA Euro,Belgium,Russia,3,0,1,True,3,2087.9,1834.5,253.4000000000001,0.8,2.2,0.9,1.3,0.2,1.4,1.5,-0.1,1.4000000000000001,0.6000000000000001,2
2021-06-13,UEFA Euro,England,Croatia,1,0,1,True,1,1912.6,2004.5,-91.90000000000009,0.4,1.5,1.1,0.4,0.5,1.8,1.3,0.5,-0.09999999999999998,-0.09999999999999998,2
2021-06-13,UEFA Euro,Netherlands,Ukraine,3,2,1,True,1,2162.2,1796.8,365.39999999999986,0.5,1.7,0.9,0.8,0.4,0.8,1.1,-0.3,1.1,0.09999999999999998,2
2021-06-13,UEFA Euro,Austria,North Macedonia,3,1,1,True,2,1770.6,1750.0,20.59999999999991,0.0,0.3333333333333333,1.3333333333333333,-1.0,,,,,,,2
2021-06-14,UEFA Euro,Spain,Sweden,0,0,0,True,0,2021.7,1923.9,97.79999999999995,0.4,1.5,1.2,0.3,0.4,1.1,1.0,0.1,0.19999999999999998,0.0,1
2021-06-14,UEFA Euro,Poland,Slovakia,1,2,-1,True,1,1872.7,1796.0,76.70000000000005,0.4,0.8,0.8,0.0,0.25,1.0,1.625,-0.625,0.625,0.15000000000000002,0
2021-06-14,UEFA Euro,Scotland,Czechia,0,2,-1,True,2,1750.0,1751.7,-1.7000000000000455,,,,,0.2,0.8,1.6,-0.8,,,0
2021-06-15,UEFA Euro,Hungary,Portugal,0,3,-1,True,3,1827.2,1997.0,-169.79999999999995,0.25,1.5,2.0,-0.5,0.4,1.4,1.0,0.4,-0.9,-0.15000000000000002,0
2021-06-15,UEFA Euro,France,Germany,1,0,1,True,1,2191.5,2115.0,76.5,0.8,2.1,0.9,1.2,0.5,1.0,0.7,0.3,0.8999999999999999,0.30000000000000004,2
2021-06-16,UEFA Euro,Finland,Russia,0,1,-1,True,1,1786.2,1825.1,-38.899999999999864,,,,,0.2,1.4,1.7,-0.3,,,0
2021-06-16,UEFA Euro,Italy,Switzerland,3,0,1,True,3,2059.3,1911.6,147.70000000000027,0.5,1.1,0.9,0.2,0.2,0.9,0.9,0.0,0.2,0.3,2
2021-06-16,UEFA Euro,Türkiye,Wales,0,2,-1,True,2,1868.0,1867.1,0.900000000000091,0.5,1.1,1.1,0.0,0.5714285714285714,1.5714285714285714,1.0,0.5714285714285714,-0.5714285714285714,-0.0714285714285714,0
2021-06-17,UEFA Euro,Ukraine,North Macedonia,2,1,1,True,1,1791.4,1726.5,64.90000000000009,0.3,0.6,1.4,-0.8,,,,,,,2
2021-06-17,UEFA Euro,Denmark,Belgium,1,2,-1,True,1,1880.9,2104.4,-223.5,0.3,1.0,1.2,-0.2,0.8,2.4,0.9,1.5,-1.7,-0.5,0
2021-06-17,UEFA Euro,Netherlands,Austria,2,0,1,True,2,2167.7,1805.9,361.7999999999997,0.6,2.0,1.0,1.0,0.25,1.0,1.25,-0.25,1.25,0.35,2
2021-06-18,UEFA Euro,England,Scotland,0,0,0,True,0,1944.1,1725.1,219.0,0.4,1.4,1.0,0.4,,,,,,,1
2021-06-18,UEFA Euro,Croatia,Czechia,1,1,0,True,0,1973.0,1789.0,184.0,0.5,1.6,1.2,0.4,0.2,0.7,1.6,-0.9,1.3,0.3,1
2021-06-18,UEFA Euro,Sweden,Slovakia,1,0,1,True,1,1930.8,1826.4,104.39999999999986,0.4,0.9,0.7,0.2,0.3333333333333333,1.1111111111111112,1.5555555555555556,-0.4444444444444444,0.6444444444444444,0.06666666666666671,2
2021-06-19,UEFA Euro,Hungary,France,1,1,0,True,0,1813.6,2211.1,-397.5,0.2,1.2,2.2,-1.0,0.8,1.7,0.7,1.0,-2.0,-0.6000000000000001,1
2021-06-19,UEFA Euro,Spain,Poland,1,1,0,True,0,2014.8,1842.3,172.5,0.4,1.5,1.0,0.5,0.4,0.8,0.9,-0.1,0.6,0.0,1
2021-06-19,UEFA Euro,Portugal,Germany,2,4,-1,True,2,2020.9,2095.5,-74.59999999999991,0.5,1.7,1.0,0.7,0.4,0.9,0.8,0.1,0.6,0.09999999999999998,0
2021-06-20,UEFA Euro,Italy,Wales,1,0,1,True,1,2085.5,1904.7,180.79999999999995,0.6,1.4,0.5,0.9,0.625,1.625,0.875,0.75,0.15000000000000002,-0.025000000000000022,2
2021-06-20,UEFA Euro,Switzerland,Türkiye,3,1,1,True,2,1896.7,1842.9,53.799999999999955,0.2,0.9,1.1,-0.2,0.5,1.0,1.2,-0.2,0.0,-0.3,2
2021-06-21,UEFA Euro,Ukraine,Austria,0,1,-1,True,1,1811.7,1800.3,11.400000000000091,0.3,0.7,1.5,-0.8,0.2,0.8,1.4,-0.6,-0.20000000000000007,0.09999999999999998,0
2021-06-21,UEFA Euro,North Macedonia,Netherlands,0,3,-1,True,3,1706.1,2176.0,-469.9000000000001,,,,,0.7,2.1,0.8,1.3,,,0
2021-06-21,UEFA Euro,Finland,Belgium,0,2,-1,True,2,1764.0,2115.2,-351.1999999999998,,,,,0.8,2.2,1.0,1.2,,,0
2021-06-21,UEFA Euro,Russia,Denmark,1,4,-1,True,3,1847.3,1870.0,-22.700000000000045,0.3,1.4,1.6,-0.2,0.2,0.9,1.3,-0.4,0.2,0.09999999999999998,0
2021-06-22,UEFA Euro,Croatia,Scotland,3,1,1,True,2,1960.9,1739.1,221.80000000000018,0.4,1.5,1.2,0.3,,,,,,,2
2021-06-22,UEFA Euro,Czechia,England,0,1,-1,True,1,1801.2,1930.1,-128.89999999999986,0.2,0.8,1.5,-0.7,0.4,1.4,1.0,0.4,-1.1,-0.2,0
2021-06-23,UEFA Euro,Portugal,France,2,2,0,True,0,2001.2,2190.7,-189.49999999999977,0.5,1.6,1.1,0.5,0.7,1.6,0.8,0.8,-0.30000000000000004,-0.19999999999999996,1
2021-06-23,UEFA Euro,Germany,Hungary,2,2,0,True,0,2125.0,1834.0,291.0,0.4,1.1,1.0,0.1,0.16666666666666666,1.1666666666666667,2.0,-0.8333333333333334,0.9333333333333333,0.23333333333333336,1
2021-06-23,UEFA Euro,Sweden,Poland,3,2,1,True,1,1948.5,1853.8,94.70000000000005,0.4,0.8,0.7,0.1,0.3,0.8,1.0,-0.2,0.30000000000000004,0.10000000000000003,2
2021-06-23,UEFA Euro,Slovakia,Spain,0,5,-1,True,5,1808.7,2003.3,-194.5999999999999,0.3,1.0,1.5,-0.5,0.3,1.3,1.1,0.2,-0.7,0.0,0
2021-06-26,UEFA Euro,Italy,Austria,2,1,1,True,1,2098.6,1826.2,272.39999999999986,0.6,1.3,0.4,0.9,0.3333333333333333,0.8333333333333334,1.1666666666666667,-0.3333333333333333,1.2333333333333334,0.26666666666666666,2
2021-06-26,UEFA Euro,Wales,Denmark,0,4,-1,True,4,1891.6,1910.9,-19.300000000000182,0.5555555555555556,1.4444444444444444,0.8888888888888888,0.5555555555555556,0.3,1.2,1.1,0.1,0.4555555555555556,0.2555555555555556,0
2021-06-27,UEFA Euro,Belgium,Portugal,1,0,1,True,1,2124.0,2013.6,110.40000000000009,0.9,2.3,0.7,1.6,0.4,1.7,1.3,0.4,1.2000000000000002,0.5,2
2021-06-27,UEFA Euro,Netherlands,Czechia,0,2,-1,True,2,2181.5,1785.0,396.5,0.8,2.3,0.6,1.7,0.2,0.8,1.4,-0.6,2.3,0.6000000000000001,0
2021-06-28,UEFA Euro,France,Switzerland,3,3,0,True,0,2178.2,1928.4,249.79999999999973,0.7,1.8,0.9,0.9,0.2,1.1,1.2,-0.1,1.0,0.49999999999999994,1
2021-06-28,UEFA Euro,Croatia,Spain,3,5,-1,True,2,1977.2,2027.9,-50.700000000000045,0.5,1.8,1.2,0.6,0.3,1.7,1.1,0.6,0.0,0.2,0
2021-06-29,UEFA Euro,Sweden,Ukraine,1,2,-1,True,1,1966.9,1785.9,181.0,0.5,1.0,0.8,0.2,0.3,0.7,1.6,-0.9,1.1,0.2,0
2021-06-29,UEFA Euro,England,Germany,2,0,1,True,2,1946.2,2107.9,-161.70000000000005,0.5,1.4,0.8,0.6,0.4,1.3,1.2,0.1,0.5,0.09999999999999998,2
2021-07-02,UEFA Euro,Switzerland,Spain,1,1,0,True,0,1943.8,2060.0,-116.20000000000005,0.2,1.3,1.4,-0.1,0.3,1.9,1.4,0.5,-0.6,-0.09999999999999998,1
2021-07-02,UEFA Euro,Belgium,Italy,1,2,-1,True,1,2141.3,2107.2,34.100000000000364,0.9,2.1,0.7,1.4,0.7,1.5,0.4,1.1,0.2999999999999998,0.20000000000000007,0
2021-07-03,UEFA Euro,Czechia,Denmark,1,2,-1,True,1,1853.1,1955.2,-102.10000000000014,0.3,0.9,1.0,-0.1,0.3,1.5,1.1,0.4,-0.5,0.0,0
2021-07-03,UEFA Euro,Ukraine,England,0,4,-1,True,4,1822.9,2000.0,-177.0999999999999,0.4,0.9,1.4,-0.5,0.5,1.4,0.7,0.7,-1.2,-0.09999999999999998,0
2021-07-06,UEFA Euro,Italy,Spain,1,1,0,True,0,2134.6,2051.9,82.69999999999982,0.8,1.7,0.4,1.3,0.3,1.9,1.3,0.6,0.7000000000000001,0.5,1
2021-07-07,UEFA Euro,England,Denmark,2,1,1,True,1,2024.9,1973.1,51.80000000000018,0.5,1.2,0.6,0.6,0.4,1.5,0.9,0.6,0.0,0.09999999999999998,2
2021-07-11,UEFA Euro,Italy,England,1,1,0,True,0,2128.8,2046.2,82.60000000000014,0.7,1.6,0.5,1.1,0.6,1.4,0.6,0.8,0.30000000000000004,0.09999999999999998,1
2022-01-09,AFCON,Cameroon,Burkina Faso,2,1,1,True,1,1725.2,1750.0,-24.799999999999955,0.1,0.7,1.7,-1.0,,,,,,,2
2022-01-09,AFCON,Ethiopia,Cape Verde,0,1,-1,True,1,1750.0,1750.0,0.0,,,,,,,,,,,0
2022-01-10,AFCON,Senegal,Zimbabwe,1,0,1,True,1,1904.1,1709.5,194.5999999999999,0.6,1.2,0.6,0.6,0.0,0.3333333333333333,2.0,-1.6666666666666667,2.2666666666666666,0.6,2
2022-01-10,AFCON,Comoros,Gabon,0,1,-1,True,1,1750.0,1750.0,0.0,,,,,,,,,,,0
2022-01-10,AFCON,Morocco,Ghana,1,0,1,True,1,1847.4,1855.9,-8.5,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.2,1.2,1.2,0.0,0.14285714285714285,0.22857142857142854,2
2022-01-10,AFCON,Guinea,Malawi,1,0,1,True,1,1746.7,1750.0,-3.2999999999999545,0.25,1.0,1.5,-0.5,,,,,,,2
2022-01-11,AFCON,Sudan,Guinea-Bissau,0,0,0,True,0,1750.0,1715.2,34.799999999999955,,,,,0.0,0.0,1.3333333333333333,-1.3333333333333333,,,1
2022-01-11,AFCON,Nigeria,Egypt,1,0,1,True,1,1833.3,1773.1,60.200000000000045,0.6,1.2,1.1,0.1,0.42857142857142855,1.0,1.0,0.0,0.1,0.17142857142857143,2
2022-01-11,AFCON,Algeria,Sierra Leone,0,0,0,True,0,1918.6,1750.0,168.5999999999999,0.7,1.9,0.7,1.2,,,,,,,1
2022-01-12,AFCON,Equatorial Guinea,Ivory Coast,0,1,-1,True,1,1750.0,1835.2,-85.20000000000005,,,,,0.5,1.5,1.1,0.4,,,0
2022-01-12,AFCON,Mauritania,Gambia,0,1,-1,True,1,1730.3,1750.0,-19.700000000000045,0.0,0.3333333333333333,1.3333333333333333,-1.0,,,,,,,0
2022-01-12,AFCON,Tunisia,Mali,0,1,-1,True,1,1743.1,1779.8,-36.700000000000045,0.2,1.1,1.3,-0.2,0.5,1.5,0.75,0.75,-0.95,-0.3,0
2022-01-13,AFCON,Cameroon,Ethiopia,4,1,1,True,3,1746.6,1730.0,16.59999999999991,0.2,0.9,1.7,-0.8,,,,,,,2
2022-01-13,AFCON,Cape Verde,Burkina Faso,0,1,-1,True,1,1770.0,1728.6,41.40000000000009,,,,,,,,,,,0
2022-01-14,AFCON,Gabon,Ghana,1,1,0,True,0,1770.0,1835.4,-65.40000000000009,,,,,0.2,1.2,1.2,0.0,,,1
2022-01-14,AFCON,Morocco,Comoros,2,0,1,True,2,1867.9,1730.0,137.9000000000001,0.5,0.875,0.625,0.25,,,,,,,2
2022-01-14,AFCON,Malawi,Zimbabwe,2,1,1,True,1,1729.8,1699.7,30.09999999999991,,,,,0.0,0.25,1.75,-1.5,,,2
2022-01-14,AFCON,Senegal,Guinea,0,0,0,True,0,1913.9,1766.9,147.0,0.6,1.1,0.5,0.6,0.4,1.0,1.2,-0.2,0.8,0.19999999999999996,1
2022-01-15,AFCON,Nigeria,Sudan,3,1,1,True,2,1849.9,1748.0,101.90000000000009,0.7,1.3,0.9,0.4,,,,,,,2
2022-01-15,AFCON,Guinea-Bissau,Egypt,0,1,-1,True,1,1717.2,1756.5,-39.299999999999955,0.0,0.0,1.0,-1.0,0.375,0.875,1.0,-0.125,-0.875,-0.375,0
2022-01-16,AFCON,Ivory Coast,Sierra Leone,2,2,0,True,0,1850.4,1759.0,91.40000000000009,0.6,1.5,0.8,0.7,,,,,,,1
2022-01-16,AFCON,Tunisia,Mauritania,4,0,1,True,4,1725.2,1711.4,13.799999999999955,0.2,1.0,1.2,-0.2,0.0,0.25,1.25,-1.0,0.8,0.2,2
2022-01-16,AFCON,Algeria,Equatorial Guinea,0,1,-1,True,1,1909.5,1734.8,174.70000000000005,0.6,1.5,0.5,1.0,,,,,,,0
2022-01-16,AFCON,Gambia,Mali,1,1,0,True,0,1768.9,1797.7,-28.799999999999955,,,,,0.6,1.4,0.6,0.8,,,1
2022-01-17,AFCON,Burkina Faso,Ethiopia,1,1,0,True,0,1750.9,1711.0,39.90000000000009,,,,,,,,,,,1
2022-01-17,AFCON,Cape Verde,Cameroon,1,1,0,True,0,1747.6,1780.0,-32.40000000000009,,,,,0.3,1.2,1.6,-0.4,,,1
2022-01-18,AFCON,Zimbabwe,Guinea,2,1,1,True,1,1681.4,1774.9,-93.5,0.0,0.4,1.8,-1.4,0.3333333333333333,0.8333333333333334,1.0,-0.16666666666666666,-1.2333333333333332,-0.3333333333333333,2
2022-01-18,AFCON,Gabon,Morocco,2,2,0,True,0,1773.7,1886.6,-112.89999999999986,,,,,0.5555555555555556,1.0,0.5555555555555556,0.4444444444444444,,,1
2022-01-18,AFCON,Ghana,Comoros,2,3,-1,True,1,1831.7,1717.5,114.20000000000005,0.1,1.1,1.2,-0.1,,,,,,,0
2022-01-18,AFCON,Malawi,Senegal,0,0,0,True,0,1748.1,1905.9,-157.80000000000018,,,,,0.6,0.9,0.3,0.6,,,1
2022-01-19,AFCON,Guinea-Bissau,Nigeria,0,2,-1,True,2,1699.4,1871.3,-171.89999999999986,0.0,0.0,1.0,-1.0,0.7,1.4,1.0,0.4,-1.4,-0.7,0
2022-01-19,AFCON,Egypt,Sudan,1,0,1,True,1,1774.2,1733.7,40.5,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.0,,,,,,,2
2022-01-20,AFCON,Mali,Mauritania,2,0,1,True,2,1796.1,1692.2,103.89999999999986,0.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.2,1.8,-1.6,2.2666666666666666,0.5,2
2022-01-20,AFCON,Gambia,Tunisia,1,0,1,True,1,1770.5,1761.2,9.299999999999955,,,,,0.3,1.2,0.7,0.5,,,2
2022-01-20,AFCON,Sierra Leone,Equatorial Guinea,0,1,-1,True,1,1764.2,1764.1,0.10000000000013642,,,,,,,,,,,0
2022-01-20,AFCON,Ivory Coast,Algeria,3,1,1,True,2,1845.3,1880.3,-35.0,0.5,1.4,1.0,0.4,0.6,1.4,0.5,0.9,-0.5,-0.09999999999999998,2
2022-01-23,AFCON,Nigeria,Tunisia,0,1,-1,True,1,1887.6,1741.7,145.89999999999986,0.8,1.5,0.8,0.7,0.2,1.0,0.7,0.3,0.39999999999999997,0.6000000000000001,0
2022-01-23,AFCON,Burkina Faso,Gabon,1,1,0,True,0,1748.7,1780.0,-31.299999999999955,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,0.0,1
2022-01-24,AFCON,Guinea,Gambia,0,1,-1,True,1,1749.6,1790.0,-40.40000000000009,0.2857142857142857,0.8571428571428571,1.1428571428571428,-0.2857142857142857,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,-0.9523809523809523,-0.38095238095238093,0
2022-01-24,AFCON,Cameroon,Comoros,2,1,1,True,1,1778.1,1743.9,34.19999999999982,0.3,1.2,1.5,-0.3,0.3333333333333333,1.0,1.6666666666666667,-0.6666666666666666,0.36666666666666664,-0.033333333333333326,2
2022-01-25,AFCON,Morocco,Malawi,2,1,1,True,1,1880.3,1756.6,123.70000000000005,0.5,1.1,0.7,0.4,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.4,0.16666666666666669,2
2022-01-25,AFCON,Senegal,Cape Verde,2,0,1,True,2,1897.4,1749.5,147.9000000000001,0.6,0.9,0.2,0.7,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.7,0.26666666666666666,2
2022-01-26,AFCON,Ivory Coast,Egypt,0,0,0,True,0,1878.3,1791.9,86.39999999999986,0.5,1.5,1.0,0.5,0.5,0.9,0.8,0.1,0.4,0.0,1
2022-01-26,AFCON,Mali,Equatorial Guinea,0,0,0,True,0,1817.4,1784.1,33.30000000000018,0.5714285714285714,1.4285714285714286,0.5714285714285714,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5238095238095237,-0.09523809523809523,1
2022-01-29,AFCON,Gambia,Cameroon,0,2,-1,True,2,1807.7,1796.1,11.600000000000136,0.75,1.0,0.25,0.75,0.4,1.4,1.5,-0.1,0.85,0.35,0
2022-01-29,AFCON,Burkina Faso,Tunisia,1,0,1,True,1,1750.5,1769.7,-19.200000000000045,0.25,1.0,1.0,0.0,0.3,1.0,0.6,0.4,-0.4,-0.04999999999999999,2
2022-01-30,AFCON,Egypt,Morocco,2,1,1,True,1,1796.8,1893.5,-96.70000000000005,0.5,0.9,0.7,0.2,0.6,1.3,0.7,0.6,-0.39999999999999997,-0.09999999999999998,2
2022-01-30,AFCON,Senegal,Equatorial Guinea,3,1,1,True,2,1915.4,1786.0,129.4000000000001,0.6,0.9,0.2,0.7,0.5,0.5,0.25,0.25,0.44999999999999996,0.09999999999999998,2
2022-02-02,AFCON,Burkina Faso,Senegal,1,3,-1,True,2,1771.6,1934.7,-163.10000000000014,0.4,1.0,0.8,0.2,0.7,1.2,0.2,1.0,-0.8,-0.29999999999999993,0
2022-02-03,AFCON,Cameroon,Egypt,0,0,0,True,0,1827.1,1822.2,4.899999999999864,0.5,1.6,1.1,0.5,0.6,1.0,0.5,0.5,0.0,-0.09999999999999998,1
2022-02-05,AFCON,Burkina Faso,Cameroon,3,3,0,True,0,1760.3,1826.9,-66.60000000000014,0.3333333333333333,1.0,1.1666666666666667,-0.16666666666666666,0.5,1.5,0.7,0.8,-0.9666666666666667,-0.16666666666666669,1
2022-02-06,AFCON,Senegal,Egypt,0,0,0,True,0,1951.5,1822.5,129.0,0.7,1.2,0.3,0.9,0.6,0.9,0.3,0.6,0.30000000000000004,0.09999999999999998,1
2022-11-20,World Cup,Qatar,Ecuador,0,2,-1,True,2,1760.0,1866.3,-106.29999999999995,,,,,0.4,1.0,1.1,-0.1,,,0
2022-11-21,World Cup,Senegal,Netherlands,0,2,-1,True,2,1944.4,2136.1,-191.69999999999982,0.6,1.1,0.3,0.8,0.7,1.8,0.7,1.1,-0.30000000000000004,-0.09999999999999998,0
2022-11-21,World Cup,United States,Wales,1,1,0,True,0,1811.8,1868.0,-56.200000000000045,0.2,1.2,1.4,-0.2,0.5,1.3,1.2,0.1,-0.30000000000000004,-0.3,1
2022-11-21,World Cup,England,Iran,6,2,1,True,4,2052.0,1761.0,291.0,0.6,1.4,0.6,0.8,0.1111111111111111,0.5555555555555556,1.3333333333333333,-0.7777777777777778,1.577777777777778,0.4888888888888889,2
2022-11-22,World Cup,Argentina,Saudi Arabia,1,2,-1,True,1,2030.0,1681.7,348.29999999999995,0.5,1.2,1.2,0.0,0.1111111111111111,0.4444444444444444,2.888888888888889,-2.4444444444444446,2.4444444444444446,0.3888888888888889,0
2022-11-22,World Cup,Denmark,Tunisia,0,0,0,True,0,1951.8,1748.6,203.20000000000005,0.4,1.5,0.9,0.6,0.3,0.9,0.6,0.3,0.3,0.10000000000000003,1
2022-11-22,World Cup,Mexico,Poland,0,0,0,True,0,1933.3,1835.4,97.89999999999986,0.4,0.9,1.3,-0.4,0.2,0.9,1.3,-0.4,0.0,0.2,1
2022-11-22,World Cup,France,Australia,4,1,1,True,3,2162.8,1767.0,395.8000000000002,0.6,1.9,1.1,0.8,0.1,0.8,2.1,-1.3,2.1,0.5,2
2022-11-23,World Cup,Belgium,Canada,1,0,1,True,1,2113.8,1820.0,293.8000000000002,0.8,1.7,0.7,1.0,,,,,,,2
2022-11-23,World Cup,Spain,Costa Rica,7,0,1,True,7,2057.8,1839.1,218.70000000000027,0.3,2.0,1.2,0.8,0.2,0.8,1.2,-0.4,1.2000000000000002,0.09999999999999998,2
2022-11-23,World Cup,Morocco,Croatia,0,0,0,True,0,1868.0,1955.9,-87.90000000000009,0.6,1.4,0.8,0.6,0.4,1.9,1.7,0.2,0.39999999999999997,0.19999999999999996,1
2022-11-23,World Cup,Germany,Japan,1,2,-1,True,1,2072.1,1811.7,260.39999999999986,0.3,1.2,1.4,-0.2,0.2,1.1,1.5,-0.4,0.2,0.09999999999999998,0
2022-11-24,World Cup,Brazil,Serbia,2,0,1,True,2,2097.0,1821.1,275.9000000000001,0.5,1.6,1.6,0.0,0.3333333333333333,0.6666666666666666,1.1666666666666667,-0.5,0.5,0.16666666666666669,2
2022-11-24,World Cup,Switzerland,Cameroon,1,0,1,True,1,1951.9,1823.1,128.80000000000018,0.2,1.4,1.5,-0.1,0.4,1.6,1.0,0.6,-0.7,-0.2,2
2022-11-24,World Cup,Uruguay,South Korea,0,0,0,True,0,1995.0,1822.9,172.0999999999999,0.6,1.3,1.2,0.1,0.2,1.2,1.7,-0.5,0.6,0.39999999999999997,1
2022-11-24,World Cup,Portugal,Ghana,3,2,1,True,1,1996.3,1805.3,191.0,0.4,1.6,1.3,0.3,0.1,1.2,1.4,-0.2,0.5,0.30000000000000004,2
