season,week,team,opponent,cfb_off_epa_per_play,cfb_off_pass_epa,cfb_off_rush_epa,cfb_def_epa_per_play
2024,4,Eastern Michigan,Saint Francis,0.06,0.24,-0.06,0.0
2024,4,Florida,Mississippi State,0.45,0.66,0.28,0.27
2024,4,Florida Atlantic,UConn,0.22,0.1,0.29,0.36
2024,4,Florida International,Monmouth,0.38,0.68,0.06,0.0
2024,4,Florida State,California,0.17,0.21,0.14,0.2
2024,4,Fresno State,New Mexico,0.24,0.45,0.0,0.25
2024,4,Georgia Southern,Ole Miss,-0.06,0.03,-0.15,0.53
2024,4,Georgia Tech,Louisville,0.06,0.68,-0.49,0.26
2024,4,Hawai'i,Northern Iowa,0.44,0.44,0.46,0.0
2024,4,Houston,Cincinnati,-0.09,-0.14,-0.06,0.3
2024,4,Illinois,Nebraska,0.28,0.6,0.06,0.27
2024,4,Indiana,Charlotte,0.38,0.53,0.28,0.05
2024,4,Iowa,Minnesota,0.19,-0.13,0.33,0.12
2024,4,Iowa State,Arkansas State,0.39,0.48,0.33,-0.15
2024,4,Jacksonville State,Southern Miss,0.46,0.9,0.29,-0.17
2024,4,James Madison,North Carolina,0.41,0.69,0.36,0.3
2024,4,Kansas,West Virginia,0.26,0.25,0.27,0.27
2024,4,Kansas State,BYU,0.08,0.05,0.11,0.14
2024,4,Kent State,Penn State,-0.47,-0.58,-0.42,0.61
2024,4,Kentucky,Ohio,0.4,0.69,0.19,-0.11
2024,4,Liberty,East Carolina,0.37,0.6,0.19,0.05
2024,4,Louisiana,Tulane,0.16,-0.07,0.49,0.28
2024,4,Louisiana Tech,Tulsa,-0.08,-0.07,-0.09,0.06
2024,4,Louisville,Georgia Tech,0.26,1.1,-0.26,0.06
2024,4,LSU,UCLA,0.27,0.47,-0.05,0.09
2024,4,Marshall,Ohio State,0.05,0.11,0.04,0.57
2024,4,Maryland,Villanova,0.44,0.61,0.24,0.0
2024,4,Massachusetts,Central Connecticut,0.33,0.79,0.03,0.0
2024,4,Memphis,Navy,0.29,0.02,0.7,0.8
2024,4,Miami,South Florida,0.67,0.96,0.34,0.02
2024,4,Miami (OH),Notre Dame,-0.2,-0.42,0.15,0.26
2024,4,Michigan,USC,0.17,-0.34,0.34,0.05
2024,4,Michigan State,Boston College,0.18,0.17,0.19,0.06
2024,4,Middle Tennessee,Duke,-0.02,-0.26,0.29,0.32
2024,4,Minnesota,Iowa,0.12,0.13,0.11,0.19
2024,4,Mississippi State,Florida,0.27,0.15,0.35,0.45
2024,4,Missouri,Vanderbilt,0.15,0.17,0.14,0.26
2024,4,Navy,Memphis,0.8,0.89,0.77,0.29
2024,4,NC State,Clemson,0.18,0.19,0.17,0.36
2024,4,Nebraska,Illinois,0.27,0.66,-0.06,0.28
2024,4,Nevada,Eastern Washington,0.65,0.42,0.78,0.0
2024,4,New Mexico,Fresno State,0.25,0.3,0.15,0.24
2024,4,North Carolina,James Madison,0.3,0.41,0.51,0.41
2024,4,Northern Illinois,Buffalo,0.15,0.11,0.2,0.01
2024,4,North Texas,Wyoming,0.42,0.41,0.43,-0.04
2024,4,Northwestern,Washington,-0.48,-0.89,0.01,0.2
2024,4,Notre Dame,Miami (OH),0.26,0.1,0.38,-0.2
2024,4,Ohio,Kentucky,-0.11,-0.36,0.03,0.4
2024,4,Ohio State,Marshall,0.57,0.62,0.69,0.05
2024,4,Oklahoma,Tennessee,-0.08,0.05,-0.17,0.02
2024,4,Oklahoma State,Utah,0.11,0.19,-0.16,0.04
2024,4,Ole Miss,Georgia Southern,0.53,0.58,0.48,-0.06
2024,4,Oregon State,Purdue,0.23,-0.26,0.41,0.0
2024,4,Penn State,Kent State,0.61,0.95,0.39,-0.47
2024,4,Pittsburgh,Youngstown State,0.83,0.62,1.12,0.0
2024,4,Purdue,Oregon State,0.0,-0.59,0.33,0.23
2024,4,Rice,Army,0.42,0.42,0.57,0.0
2024,4,Rutgers,Virginia Tech,0.08,0.31,-0.05,0.17
2024,4,San José State,Washington State,0.3,0.35,0.17,0.34
2024,4,SMU,TCU,0.36,0.42,0.33,0.18
2024,4,South Alabama,App State,0.54,0.47,0.58,-0.05
2024,4,South Carolina,Akron,0.46,0.63,0.36,-0.07
2024,4,Southern Miss,Jacksonville State,-0.17,-0.37,-0.03,0.46
2024,4,South Florida,Miami,0.02,0.08,-0.07,0.67
2024,4,Stanford,Syracuse,0.16,0.21,0.1,0.15
2024,4,Syracuse,Stanford,0.15,0.22,-0.09,0.16
2024,4,TCU,SMU,0.18,0.58,-0.35,0.36
2024,4,Temple,Utah State,0.44,0.79,0.21,0.17
2024,4,Tennessee,Oklahoma,0.02,0.31,-0.12,-0.08
2024,4,Texas,UL Monroe,0.33,0.38,0.3,-0.24
2024,4,Texas A&M,Bowling Green,0.29,0.38,0.24,0.11
2024,4,Texas Tech,Arizona State,0.06,0.16,-0.06,0.13
2024,4,Toledo,Western Kentucky,-0.01,0.36,-0.11,0.07
2024,4,Troy,Florida A&M,0.52,0.74,0.34,0.0
2024,4,Tulane,Louisiana,0.28,0.0,0.38,0.16
2024,4,Tulsa,Louisiana Tech,0.06,0.19,-0.1,-0.08
2024,4,UCLA,LSU,0.09,0.28,-0.37,0.27
2024,4,UConn,Florida Atlantic,0.36,0.58,0.31,0.22
2024,4,UL Monroe,Texas,-0.24,-0.35,-0.04,0.33
2024,4,USC,Michigan,0.05,0.0,0.22,0.17
2024,4,Utah,Oklahoma State,0.04,0.02,0.05,0.11
2024,4,Utah State,Temple,0.17,0.34,0.08,0.44
2024,4,UTEP,Colorado State,0.01,0.15,-0.28,0.13
2024,4,UTSA,Houston Christian,0.33,0.36,0.31,0.0
2024,4,Vanderbilt,Missouri,0.26,0.36,0.18,0.15
2024,4,Virginia,Coastal Carolina,0.33,0.11,0.43,0.16
2024,4,Virginia Tech,Rutgers,0.17,-0.05,0.47,0.08
2024,4,Washington,Northwestern,0.2,0.62,-0.11,-0.48
2024,4,Washington State,San José State,0.34,0.39,0.28,0.3
2024,4,Western Kentucky,Toledo,0.07,0.23,0.05,-0.01
2024,4,West Virginia,Kansas,0.27,0.33,0.21,0.26
2024,4,Wyoming,North Texas,-0.04,0.15,-0.22,0.42
2024,5,Air Force,Wyoming,0.19,0.09,0.22,0.25
2024,5,Akron,Ohio,-0.25,-0.1,-0.54,0.23
2024,5,Alabama,Georgia,0.29,0.48,0.09,0.27
2024,5,Arizona,Utah,0.06,0.23,-0.13,-0.06
2024,5,Arkansas,Texas A&M,0.21,0.27,0.1,-0.05
2024,5,Army,Temple,0.47,0.45,0.48,0.07
2024,5,Auburn,Oklahoma,0.12,0.29,-0.04,0.19
2024,5,Ball State,James Madison,-0.18,-0.28,-0.03,0.62
2024,5,Baylor,BYU,0.25,0.36,0.04,0.21
2024,5,Boise State,Washington State,0.46,0.57,0.39,0.17
2024,5,Boston College,Western Kentucky,0.0,0.1,-0.11,0.09
2024,5,Bowling Green,Old Dominion,0.24,0.27,0.21,0.2
2024,5,Buffalo,UConn,-0.24,-0.26,-0.21,0.26
2024,5,BYU,Baylor,0.21,0.37,0.1,0.25
2024,5,Central Michigan,San Diego State,0.2,0.19,0.21,0.18
2024,5,Charlotte,Rice,0.17,0.03,0.38,0.14
2024,5,Cincinnati,Texas Tech,0.3,0.42,0.13,0.42
2024,5,Clemson,Stanford,0.2,0.22,0.17,-0.04
2024,5,Colorado,UCF,0.32,0.41,0.21,-0.13
2024,5,Duke,North Carolina,0.1,0.11,0.1,0.1
2024,5,East Carolina,UTSA,0.0,0.32,-0.32,0.0
2024,5,Eastern Michigan,Kent State,0.2,0.31,0.12,0.3
2024,5,Florida Atlantic,Wagner,0.36,0.38,0.55,0.0
2024,5,Florida International,Louisiana Tech,-0.08,0.06,-0.22,-0.08
2024,5,Florida State,SMU,-0.14,-0.04,-0.26,0.34
2024,5,Fresno State,UNLV,-0.15,0.1,-0.33,0.39
2024,5,Georgia,Alabama,0.27,0.26,0.36,0.29
2024,5,Georgia Southern,Georgia State,0.27,0.22,0.32,0.09
2024,5,Georgia State,Georgia Southern,0.09,0.11,0.01,0.27
2024,5,Houston,Iowa State,-0.1,-0.56,0.11,0.23
2024,5,Illinois,Penn State,0.07,0.25,-0.16,0.23
2024,5,Indiana,Maryland,0.26,0.61,-0.06,0.2
2024,5,Iowa State,Houston,0.23,0.21,0.24,-0.1
2024,5,James Madison,Ball State,0.62,0.65,0.58,-0.18
2024,5,Kansas,TCU,0.11,0.18,0.37,0.32
2024,5,Kansas State,Oklahoma State,0.52,0.55,0.49,0.08
2024,5,Kennesaw State,UT Martin,-0.15,-0.19,-0.1,0.0
2024,5,Kent State,Eastern Michigan,0.3,0.61,0.01,0.2
2024,5,Kentucky,Ole Miss,0.13,0.32,-0.03,0.23
2024,5,Louisiana,Wake Forest,0.44,0.69,0.21,0.4
2024,5,Louisiana Tech,Florida International,-0.08,0.01,-0.21,-0.08
2024,5,Louisville,Notre Dame,0.06,0.1,-0.01,0.08
2024,5,LSU,South Alabama,0.51,0.45,0.62,0.14
2024,5,Marshall,Western Michigan,0.28,0.34,0.23,0.04
2024,5,Maryland,Indiana,0.2,0.22,0.15,0.26
2024,5,Massachusetts,Miami (OH),0.19,0.21,0.17,0.22
2024,5,Memphis,Middle Tennessee,0.21,0.15,0.29,0.09
2024,5,Miami,Virginia Tech,0.29,0.35,0.2,0.16
2024,5,Miami (OH),Massachusetts,0.22,0.45,0.18,0.19
2024,5,Michigan,Minnesota,0.02,0.19,0.0,0.2
2024,5,Michigan State,Ohio State,-0.12,0.22,-0.53,0.39
2024,5,Middle Tennessee,Memphis,0.09,0.16,0.0,0.21
2024,5,Minnesota,Michigan,0.2,0.22,0.21,0.02
2024,5,Mississippi State,Texas,0.06,0.03,0.08,0.47
2024,5,Navy,UAB,0.6,1.46,0.36,0.21
2024,5,NC State,Northern Illinois,0.07,0.09,0.05,0.07
2024,5,Nebraska,Purdue,0.34,0.47,0.21,-0.04
2024,5,New Mexico,New Mexico State,0.49,0.44,0.52,0.28
2024,5,New Mexico State,New Mexico,0.28,0.16,0.41,0.49
2024,5,North Carolina,Duke,0.1,0.23,-0.05,0.1
2024,5,Northern Illinois,NC State,0.07,0.24,-0.02,0.07
2024,5,North Texas,Tulsa,0.52,0.81,0.08,0.04
2024,5,Notre Dame,Louisville,0.08,0.15,0.03,0.06
2024,5,Ohio,Akron,0.23,0.4,0.15,-0.25
2024,5,Ohio State,Michigan State,0.39,0.57,0.19,-0.12
2024,5,Oklahoma,Auburn,0.19,0.36,0.09,0.12
2024,5,Oklahoma State,Kansas State,0.08,0.18,-0.09,0.52
2024,5,Old Dominion,Bowling Green,0.2,-0.01,0.4,0.24
2024,5,Ole Miss,Kentucky,0.23,0.37,0.06,0.13
2024,5,Oregon,UCLA,0.12,0.12,0.12,-0.09
2024,5,Penn State,Illinois,0.23,0.03,0.34,0.07
2024,5,Purdue,Nebraska,-0.04,0.03,-0.12,0.34
2024,5,Rice,Charlotte,0.14,0.07,0.24,0.17
2024,5,Rutgers,Washington,0.19,0.2,0.19,0.35
2024,5,Sam Houston,Texas State,0.19,0.06,0.24,0.38
2024,5,San Diego State,Central Michigan,0.18,0.56,-0.08,0.2
2024,5,SMU,Florida State,0.34,0.76,0.14,-0.14
2024,5,South Alabama,LSU,0.14,0.27,0.01,0.51
2024,5,South Florida,Tulane,-0.11,0.01,-0.32,0.4
2024,5,Stanford,Clemson,-0.04,-0.39,0.23,0.2
2024,5,Syracuse,Holy Cross,0.22,0.29,0.1,0.0
2024,5,TCU,Kansas,0.32,0.68,0.05,0.11
2024,5,Temple,Army,0.07,0.27,-0.44,0.47
2024,5,Texas,Mississippi State,0.47,0.74,0.16,0.06
2024,5,Texas A&M,Arkansas,-0.05,-0.01,-0.09,0.21
2024,5,Texas State,Sam Houston,0.38,0.57,0.11,0.19
2024,5,Texas Tech,Cincinnati,0.42,0.62,0.25,0.3
2024,5,Troy,UL Monroe,0.12,0.34,0.05,0.02
2024,5,Tulane,South Florida,0.4,1.13,0.05,-0.11
2024,5,Tulsa,North Texas,0.04,-0.16,0.24,0.52
2024,5,UAB,Navy,0.21,0.02,0.42,0.6
2024,5,UCF,Colorado,-0.13,-0.16,-0.09,0.32
2024,5,UCLA,Oregon,-0.09,-0.16,0.01,0.12
2024,5,UConn,Buffalo,0.26,0.3,0.24,-0.24
2024,5,UL Monroe,Troy,0.02,0.41,-0.09,0.12
2024,5,UNLV,Fresno State,0.39,0.84,0.21,-0.15
2024,5,USC,Wisconsin,0.27,0.44,0.15,-0.1
2024,5,Utah,Arizona,-0.06,0.05,-0.25,0.06
2024,5,UTSA,East Carolina,0.0,0.1,-0.13,0.0
2024,5,Virginia Tech,Miami,0.16,-0.04,0.39,0.29
2024,5,Wake Forest,Louisiana,0.4,0.38,0.42,0.44
2024,5,Washington,Rutgers,0.35,0.42,0.25,0.19
2024,5,Washington State,Boise State,0.17,0.16,0.19,0.46
2024,5,Western Kentucky,Boston College,0.09,0.3,-0.14,0.0
2024,5,Western Michigan,Marshall,0.04,0.02,0.06,0.28
2024,5,Wisconsin,USC,-0.1,-0.26,0.06,0.27
2024,5,Wyoming,Air Force,0.25,0.52,0.11,0.19
2024,6,Air Force,Navy,-0.02,0.11,-0.05,0.44
2024,6,Akron,Bowling Green,0.13,0.04,0.28,0.13
2024,6,Alabama,Vanderbilt,0.46,0.52,0.39,0.25
2024,6,App State,Marshall,0.21,0.11,0.34,0.37
2024,6,Arizona,Texas Tech,-0.01,-0.08,0.09,0.07
2024,6,Arizona State,Kansas,0.47,0.54,0.54,0.35
2024,6,Arkansas,Tennessee,0.15,0.55,-0.15,0.16
2024,6,Arkansas State,South Alabama,0.19,0.51,-0.25,0.23
2024,6,Army,Tulsa,0.78,1.87,0.59,0.03
2024,6,Auburn,Georgia,0.19,0.28,0.1,0.27
2024,6,Ball State,Western Michigan,0.39,0.69,0.12,0.27
2024,6,Baylor,Iowa State,0.05,0.26,-0.04,0.32
2024,6,Boise State,Utah State,0.54,0.75,0.36,0.23
2024,6,Boston College,Virginia,0.06,0.37,-0.3,0.08
2024,6,Bowling Green,Akron,0.13,0.29,-0.03,0.13
2024,6,California,Miami,0.37,0.68,0.03,0.22
2024,6,Charlotte,East Carolina,0.34,0.35,0.33,-0.03
2024,6,Clemson,Florida State,0.29,0.3,0.28,0.24
2024,6,Coastal Carolina,Old Dominion,0.37,1.07,-0.09,0.17
2024,6,Colorado State,Oregon State,0.2,0.52,-0.05,0.21
2024,6,Duke,Georgia Tech,0.01,0.23,-0.35,0.2
2024,6,East Carolina,Charlotte,-0.03,-0.3,0.41,0.34
2024,6,Florida,UCF,0.16,0.29,0.05,0.05
2024,6,Florida State,Clemson,0.24,0.31,0.11,0.29
2024,6,Georgia,Auburn,0.27,0.47,0.09,0.19
2024,6,Georgia Tech,Duke,0.2,0.29,0.14,0.01
2024,6,Hawai'i,San Diego State,0.3,0.33,0.24,0.26
2024,6,Houston,TCU,0.17,0.34,0.08,0.12
2024,6,Indiana,Northwestern,0.43,0.78,0.11,0.19
2024,6,Iowa,Ohio State,-0.01,0.22,0.02,0.38
2024,6,Iowa State,Baylor,0.32,0.69,0.12,0.05
2024,6,Jacksonville State,Kennesaw State,0.44,0.22,0.54,-0.04
2024,6,James Madison,UL Monroe,0.0,-0.14,0.24,0.05
2024,6,Kansas,Arizona State,0.35,0.44,0.25,0.47
2024,6,Kennesaw State,Jacksonville State,-0.04,-0.33,0.08,0.44
2024,6,Louisiana,Southern Miss,0.23,0.39,0.11,0.24
2024,6,Louisville,SMU,0.21,0.37,0.01,0.38
2024,6,Marshall,App State,0.37,0.53,0.31,0.21
2024,6,Massachusetts,Northern Illinois,0.13,0.09,0.17,0.31
2024,6,Miami,California,0.22,0.14,0.37,0.37
2024,6,Miami (OH),Toledo,0.13,0.28,-0.22,0.13
2024,6,Michigan,Washington,0.22,0.15,0.3,0.25
2024,6,Michigan State,Oregon,-0.04,0.15,-0.24,0.29
2024,6,Minnesota,USC,0.24,0.29,0.21,0.23
2024,6,Missouri,Texas A&M,-0.03,-0.07,0.03,0.52
2024,6,Navy,Air Force,0.44,0.21,0.51,-0.02
2024,6,NC State,Wake Forest,0.25,0.32,0.16,0.17
2024,6,Nebraska,Rutgers,0.14,0.1,0.29,-0.23
2024,6,Nevada,San José State,0.35,0.31,0.38,0.4
2024,6,North Carolina,Pittsburgh,0.12,0.15,0.08,0.26
2024,6,Northern Illinois,Massachusetts,0.31,-0.1,0.48,0.13
2024,6,Northwestern,Indiana,0.19,0.17,0.21,0.43
2024,6,Ohio State,Iowa,0.38,0.67,0.26,-0.01
2024,6,Oklahoma State,West Virginia,0.07,0.26,-0.16,0.41
2024,6,Old Dominion,Coastal Carolina,0.17,0.38,-0.05,0.37
2024,6,Ole Miss,South Carolina,0.2,0.19,0.21,-0.14
2024,6,Oregon,Michigan State,0.29,0.46,0.27,-0.04
2024,6,Oregon State,Colorado State,0.21,0.21,0.21,0.2
2024,6,Penn State,UCLA,0.28,0.59,0.0,0.08
2024,6,Pittsburgh,North Carolina,0.26,0.36,0.13,0.12
2024,6,Purdue,Wisconsin,-0.12,-0.12,-0.11,0.54
2024,6,Rutgers,Nebraska,-0.23,-0.21,-0.12,0.14
2024,6,Sam Houston,UTEP,0.29,0.28,0.3,0.0
2024,6,San Diego State,Hawai'i,0.26,0.36,0.14,0.3
2024,6,San José State,Nevada,0.4,0.44,0.34,0.35
2024,6,SMU,Louisville,0.38,0.61,0.2,0.21
2024,6,South Alabama,Arkansas State,0.23,0.32,0.13,0.19
2024,6,South Carolina,Ole Miss,-0.14,-0.19,0.02,0.2
2024,6,Southern Miss,Louisiana,0.24,0.12,0.41,0.23
2024,6,Stanford,Virginia Tech,-0.04,-0.11,0.02,0.33
2024,6,Syracuse,UNLV,0.3,0.37,0.15,0.54
2024,6,TCU,Houston,0.12,0.15,0.04,0.17
2024,6,Temple,UConn,-0.21,-0.11,-0.31,-0.06
2024,6,Tennessee,Arkansas,0.16,0.14,0.18,0.15
2024,6,Texas A&M,Missouri,0.52,0.63,0.44,-0.03
2024,6,Texas State,Troy,0.18,0.27,0.1,0.03
2024,6,Texas Tech,Arizona,0.07,0.01,0.14,-0.01
2024,6,Toledo,Miami (OH),0.13,0.35,-0.15,0.13
2024,6,Troy,Texas State,0.03,0.31,-0.32,0.18
2024,6,Tulane,UAB,0.45,0.81,0.32,0.01
2024,6,Tulsa,Army,0.03,-0.24,0.22,0.78
2024,6,UAB,Tulane,0.01,-0.04,0.14,0.45
2024,6,UCF,Florida,0.05,-0.03,0.13,0.16
2024,6,UCLA,Penn State,0.08,0.22,-0.07,0.28
2024,6,UConn,Temple,-0.06,0.22,-0.18,-0.21
2024,6,UL Monroe,James Madison,0.05,0.14,-0.05,0.0
2024,6,UNLV,Syracuse,0.54,0.84,0.2,0.3
2024,6,USC,Minnesota,0.23,0.25,0.2,0.24
2024,6,Utah State,Boise State,0.23,0.53,-0.12,0.54
2024,6,UTEP,Sam Houston,0.0,0.01,-0.02,0.29
2024,6,Vanderbilt,Alabama,0.25,1.2,-0.13,0.46
2024,6,Virginia,Boston College,0.08,0.09,0.07,0.06
2024,6,Virginia Tech,Stanford,0.33,0.72,0.1,-0.04
2024,6,Wake Forest,NC State,0.17,0.24,0.18,0.25
2024,6,Washington,Michigan,0.25,0.58,0.01,0.22
2024,6,Western Michigan,Ball State,0.27,0.6,0.01,0.39
2024,6,West Virginia,Oklahoma State,0.41,0.76,0.3,0.07
2024,6,Wisconsin,Purdue,0.54,0.86,0.28,-0.12
2024,7,Air Force,New Mexico,0.37,0.66,0.31,0.42
2024,7,Akron,Western Michigan,0.23,0.52,-0.16,0.15
2024,7,Alabama,South Carolina,0.14,0.18,0.18,0.17
2024,7,App State,Louisiana,0.18,0.28,0.04,0.26
2024,7,Arizona,BYU,0.05,0.07,0.03,0.24
2024,7,Arizona State,Utah,0.3,0.39,0.25,0.08
2024,7,Arkansas State,Texas State,0.06,0.1,0.01,0.57
2024,7,Army,UAB,0.42,0.11,0.46,0.02
2024,7,Ball State,Kent State,0.19,0.05,0.32,0.35
2024,7,Boise State,Hawai'i,0.34,0.65,0.13,0.07
2024,7,Bowling Green,Northern Illinois,-0.06,-0.26,0.14,-0.01
2024,7,Buffalo,Toledo,0.16,0.2,0.14,0.08
2024,7,BYU,Arizona,0.24,0.3,0.17,0.05
2024,7,California,Pittsburgh,0.05,0.3,-0.27,0.05
2024,7,Central Michigan,Ohio,0.25,0.23,0.27,0.32
2024,7,Cincinnati,UCF,0.07,0.16,-0.05,0.2
2024,7,Clemson,Wake Forest,0.49,0.53,0.45,0.1
2024,7,Coastal Carolina,James Madison,-0.24,-0.22,-0.27,0.18
2024,7,Colorado,Kansas State,0.36,0.44,0.08,0.29
2024,7,Colorado State,San José State,0.17,0.49,-0.1,0.37
2024,7,Eastern Michigan,Miami (OH),0.02,-0.04,0.1,0.5
2024,7,Florida,Tennessee,0.03,0.08,-0.03,0.1
2024,7,Florida Atlantic,North Texas,0.43,0.81,0.18,0.31
2024,7,Florida International,Liberty,0.17,0.25,0.09,0.24
2024,7,Fresno State,Washington State,-0.04,0.1,0.15,0.02
2024,7,Georgia,Mississippi State,0.42,0.59,0.15,0.25
2024,7,Georgia Southern,Marshall,0.1,0.11,0.09,0.1
2024,7,Georgia State,Old Dominion,-0.09,-0.02,-0.22,0.11
2024,7,Georgia Tech,North Carolina,0.39,0.06,0.55,0.25
2024,7,Hawai'i,Boise State,0.07,0.12,-0.12,0.34
2024,7,Illinois,Purdue,0.45,0.65,0.27,0.54
2024,7,Iowa,Washington,0.26,0.18,0.29,0.16
2024,7,Iowa State,West Virginia,0.25,0.49,0.09,0.24
2024,7,Jacksonville State,New Mexico State,0.39,0.57,0.32,-0.01
2024,7,James Madison,Coastal Carolina,0.18,0.39,0.03,-0.24
2024,7,Kansas State,Colorado,0.29,0.37,0.23,0.36
2024,7,Kent State,Ball State,0.35,0.52,0.05,0.19
2024,7,Kentucky,Vanderbilt,0.2,0.15,0.24,0.1
2024,7,Liberty,Florida International,0.24,0.2,0.25,0.17
2024,7,Louisiana,App State,0.26,0.5,0.12,0.18
2024,7,Louisiana Tech,Middle Tennessee,0.54,1.12,0.1,0.1
2024,7,Louisville,Virginia,0.31,0.4,0.28,0.13
2024,7,LSU,Ole Miss,0.14,0.31,-0.24,0.12
2024,7,Marshall,Georgia Southern,0.1,0.29,0.01,0.1
2024,7,Maryland,Northwestern,-0.14,-0.08,-0.25,0.17
2024,7,Massachusetts,Missouri,0.02,0.19,-0.12,0.46
2024,7,Memphis,South Florida,0.06,0.14,-0.06,-0.14
2024,7,Miami (OH),Eastern Michigan,0.5,1.39,0.16,0.02
2024,7,Middle Tennessee,Louisiana Tech,0.1,0.1,0.1,0.54
2024,7,Minnesota,UCLA,0.13,0.16,0.09,0.09
2024,7,Mississippi State,Georgia,0.25,0.53,-0.16,0.42
2024,7,Missouri,Massachusetts,0.46,0.41,0.49,0.02
2024,7,NC State,Syracuse,0.39,0.89,-0.21,0.14
2024,7,Nevada,Oregon State,0.44,0.02,0.57,0.15
2024,7,New Mexico,Air Force,0.42,0.44,0.41,0.37
2024,7,New Mexico State,Jacksonville State,-0.01,-0.15,0.15,0.39
2024,7,North Carolina,Georgia Tech,0.25,0.06,0.46,0.39
2024,7,Northern Illinois,Bowling Green,-0.01,0.04,-0.03,-0.06
2024,7,North Texas,Florida Atlantic,0.31,0.32,0.3,0.43
2024,7,Northwestern,Maryland,0.17,0.28,0.11,-0.14
2024,7,Notre Dame,Stanford,0.49,0.59,0.43,-0.06
2024,7,Ohio,Central Michigan,0.32,0.16,0.43,0.25
2024,7,Ohio State,Oregon,0.48,0.56,0.38,0.28
2024,7,Oklahoma,Texas,-0.08,0.08,-0.24,0.24
2024,7,Old Dominion,Georgia State,0.11,0.42,-0.05,-0.09
2024,7,Ole Miss,LSU,0.12,0.19,0.04,0.14
2024,7,Oregon,Ohio State,0.28,0.41,0.14,0.48
2024,7,Oregon State,Nevada,0.15,0.0,0.32,0.44
2024,7,Penn State,USC,0.25,0.44,0.0,0.24
2024,7,Pittsburgh,California,0.05,-0.15,0.27,0.05
2024,7,Purdue,Illinois,0.54,0.56,0.56,0.45
2024,7,Rice,UTSA,0.43,0.54,0.19,0.21
2024,7,Rutgers,Wisconsin,-0.05,-0.12,0.01,0.34
2024,7,San Diego State,Wyoming,0.1,0.39,-0.15,-0.04
2024,7,San José State,Colorado State,0.37,0.47,0.15,0.17
2024,7,South Carolina,Alabama,0.17,0.22,0.11,0.14
2024,7,Southern Miss,UL Monroe,0.07,-0.01,0.13,0.33
2024,7,South Florida,Memphis,-0.14,0.13,-0.65,0.06
2024,7,Stanford,Notre Dame,-0.06,-0.17,0.0,0.49
2024,7,Syracuse,NC State,0.14,0.26,-0.04,0.39
2024,7,Tennessee,Florida,0.1,0.07,0.12,0.03
2024,7,Texas,Oklahoma,0.24,0.24,0.25,-0.08
2024,7,Texas State,Arkansas State,0.57,0.95,0.29,0.06
2024,7,Toledo,Buffalo,0.08,0.28,-0.37,0.16
2024,7,UAB,Army,0.02,0.03,0.18,0.42
2024,7,UCF,Cincinnati,0.2,0.16,0.23,0.07
2024,7,UCLA,Minnesota,0.09,0.3,-0.25,0.13
2024,7,UL Monroe,Southern Miss,0.33,0.66,0.18,0.07
2024,7,UNLV,Utah State,0.36,0.41,0.33,0.28
2024,7,USC,Penn State,0.24,0.27,0.21,0.25
2024,7,Utah,Arizona State,0.08,-0.02,0.21,0.3
2024,7,Utah State,UNLV,0.28,0.33,0.18,0.36
2024,7,UTEP,Western Kentucky,0.18,0.22,0.16,0.4
2024,7,UTSA,Rice,0.21,0.26,0.15,0.43
2024,7,Vanderbilt,Kentucky,0.1,0.2,0.04,0.2
2024,7,Virginia,Louisville,0.13,0.02,0.28,0.31
2024,7,Wake Forest,Clemson,0.1,0.03,0.26,0.49
2024,7,Washington,Iowa,0.16,0.15,0.18,0.26
2024,7,Washington State,Fresno State,0.02,-0.07,0.25,-0.04
2024,7,Western Kentucky,UTEP,0.4,0.32,0.46,0.18
2024,7,Western Michigan,Akron,0.15,0.25,0.07,0.23
2024,7,West Virginia,Iowa State,0.24,0.47,0.03,0.25
2024,7,Wisconsin,Rutgers,0.34,0.41,0.3,-0.05
2024,7,Wyoming,San Diego State,-0.04,-0.28,0.22,0.1
2024,8,Air Force,Colorado State,0.03,-0.11,0.1,0.21
2024,8,Alabama,Tennessee,-0.07,-0.07,-0.07,0.04
2024,8,Arizona,Colorado,0.0,-0.11,0.13,0.08
2024,8,Arizona State,Cincinnati,0.14,0.07,0.18,0.13
2024,8,Arkansas,LSU,0.12,0.32,-0.25,0.21
2024,8,Arkansas State,Southern Miss,0.34,0.3,0.37,0.25
2024,8,Army,East Carolina,0.46,1.18,0.33,0.32
2024,8,Auburn,Missouri,-0.05,0.05,-0.14,-0.04
2024,8,Ball State,Vanderbilt,0.15,0.08,0.26,0.24
2024,8,Baylor,Texas Tech,0.51,0.61,0.42,0.29
2024,8,Boston College,Virginia Tech,0.1,0.11,0.1,0.46
2024,8,Bowling Green,Kent State,0.27,0.64,0.05,-0.14
2024,8,Buffalo,Western Michigan,0.34,0.59,0.09,0.44
2024,8,BYU,Oklahoma State,0.35,0.03,0.62,0.43
2024,8,California,NC State,0.11,0.12,0.08,0.28
2024,8,Central Michigan,Eastern Michigan,0.07,-0.3,0.2,0.08
2024,8,Charlotte,Navy,-0.21,-0.75,0.11,0.1
2024,8,Cincinnati,Arizona State,0.13,0.26,0.02,0.14
2024,8,Clemson,Virginia,0.48,0.62,0.35,0.22
2024,8,Coastal Carolina,Louisiana,0.33,0.19,0.54,0.4
2024,8,Colorado,Arizona,0.08,0.31,-0.12,0.0
