season,week,team,opponent,cfb_off_epa_per_play,cfb_off_pass_epa,cfb_off_rush_epa,cfb_def_epa_per_play
2020,9,Colorado State,Fresno State,0.04,0.15,-0.06,0.33
2020,9,Duke,Charlotte,0.41,0.32,0.46,0.08
2020,9,East Carolina,Tulsa,0.28,0.39,0.07,0.2
2020,9,Florida,Missouri,0.22,0.38,0.06,-0.06
2020,9,Florida Atlantic,UTSA,0.08,0.22,0.0,-0.03
2020,9,Fresno State,Colorado State,0.33,0.64,0.01,0.04
2020,9,Georgia,Kentucky,0.12,0.03,0.15,-0.02
2020,9,Georgia Southern,South Alabama,0.18,0.31,0.16,0.05
2020,9,Georgia State,Coastal Carolina,-0.21,-0.36,-0.13,0.44
2020,9,Georgia Tech,Notre Dame,0.0,-0.22,0.22,0.14
2020,9,Hawai'i,Wyoming,-0.01,-0.3,0.35,0.17
2020,9,Houston,UCF,0.11,-0.03,0.3,0.43
2020,9,Illinois,Purdue,0.08,0.22,-0.05,0.25
2020,9,Indiana,Rutgers,0.18,0.36,0.04,-0.1
2020,9,Iowa,Northwestern,-0.08,-0.17,0.13,0.11
2020,9,Iowa State,Kansas,0.38,0.35,0.42,-0.03
2020,9,Kansas,Iowa State,-0.03,-0.1,0.05,0.38
2020,9,Kansas State,West Virginia,-0.13,-0.15,-0.1,0.28
2020,9,Kentucky,Georgia,-0.02,-0.18,0.1,0.12
2020,9,Louisiana,Texas State,0.29,0.48,0.18,0.17
2020,9,Louisiana Tech,UAB,0.03,0.24,-0.3,-0.03
2020,9,Louisville,Virginia Tech,0.41,0.51,0.26,0.32
2020,9,LSU,Auburn,0.09,0.26,-0.3,0.43
2020,9,Maryland,Minnesota,0.62,0.66,0.57,0.39
2020,9,Memphis,Cincinnati,-0.07,0.09,-0.37,0.46
2020,9,Michigan,Michigan State,0.16,0.25,0.03,0.18
2020,9,Michigan State,Michigan,0.18,0.62,-0.2,0.16
2020,9,Minnesota,Maryland,0.39,0.63,0.31,0.62
2020,9,Mississippi State,Alabama,-0.25,-0.28,-0.13,0.26
2020,9,Missouri,Florida,-0.06,0.02,-0.27,0.22
2020,9,Navy,SMU,0.28,0.32,0.24,0.59
2020,9,Nevada,UNLV,0.55,0.71,0.36,0.22
2020,9,New Mexico,San José State,0.19,0.27,0.11,0.44
2020,9,North Carolina,Virginia,0.45,0.81,0.03,0.37
2020,9,Northwestern,Iowa,0.11,0.4,0.01,-0.08
2020,9,Notre Dame,Georgia Tech,0.14,0.42,-0.04,0.0
2020,9,Ohio State,Penn State,0.38,0.65,0.17,0.28
2020,9,Oklahoma,Texas Tech,0.47,0.52,0.42,0.26
2020,9,Oklahoma State,Texas,0.19,0.61,-0.25,0.03
2020,9,Ole Miss,Vanderbilt,0.69,0.66,0.75,0.18
2020,9,Penn State,Ohio State,0.28,0.68,-0.33,0.38
2020,9,Purdue,Illinois,0.25,0.41,0.03,0.08
2020,9,Rice,Southern Miss,0.24,1.08,-0.06,-0.1
2020,9,Rutgers,Indiana,-0.1,-0.28,0.13,0.18
2020,9,San Diego State,Utah State,0.33,0.17,0.42,-0.09
2020,9,San José State,New Mexico,0.44,0.68,-0.02,0.19
2020,9,SMU,Navy,0.59,0.7,0.51,0.28
2020,9,South Alabama,Georgia Southern,0.05,0.3,-0.24,0.18
2020,9,Southern Miss,Rice,-0.1,-0.07,-0.12,0.24
2020,9,Syracuse,Wake Forest,-0.06,-0.2,0.19,0.18
2020,9,TCU,Baylor,0.07,-0.02,0.13,-0.01
2020,9,Temple,Tulane,-0.12,-0.06,-0.18,0.23
2020,9,Texas,Oklahoma State,0.03,0.01,0.05,0.19
2020,9,Texas A&M,Arkansas,0.46,1.01,0.08,0.29
2020,9,Texas State,Louisiana,0.17,-0.1,0.43,0.29
2020,9,Texas Tech,Oklahoma,0.26,0.31,0.19,0.47
2020,9,Troy,Arkansas State,0.19,0.32,-0.01,0.1
2020,9,Tulane,Temple,0.23,0.47,0.1,-0.12
2020,9,Tulsa,East Carolina,0.2,0.09,0.33,0.28
2020,9,UAB,Louisiana Tech,-0.03,-0.34,0.1,0.03
2020,9,UCF,Houston,0.43,0.37,0.48,0.11
2020,9,UL Monroe,App State,0.06,0.0,0.21,0.26
2020,9,UNLV,Nevada,0.22,0.29,0.1,0.55
2020,9,Utah State,San Diego State,-0.09,-0.18,0.03,0.33
2020,9,UTSA,Florida Atlantic,-0.03,0.06,-0.12,0.08
2020,9,Vanderbilt,Ole Miss,0.18,0.53,-0.22,0.69
2020,9,Virginia,North Carolina,0.37,0.53,0.28,0.45
2020,9,Virginia Tech,Louisville,0.32,0.8,0.19,0.41
2020,9,Wake Forest,Syracuse,0.18,0.34,0.07,-0.06
2020,9,Western Kentucky,BYU,0.0,0.01,-0.01,0.3
2020,9,West Virginia,Kansas State,0.28,0.67,-0.05,-0.13
2020,9,Wyoming,Hawai'i,0.17,0.31,0.12,-0.01
2020,10,Akron,Western Michigan,-0.06,-0.21,0.12,0.53
2020,10,App State,Texas State,0.26,0.4,0.17,0.03
2020,10,Arizona State,USC,0.19,-0.02,0.32,0.09
2020,10,Arkansas,Tennessee,0.26,0.45,0.14,-0.05
2020,10,Arkansas State,Louisiana,0.16,0.05,0.28,0.07
2020,10,Ball State,Miami (OH),0.42,0.42,0.49,0.25
2020,10,Baylor,Iowa State,0.18,0.44,-0.15,0.09
2020,10,Boise State,BYU,0.05,0.21,-0.24,0.5
2020,10,Boston College,Syracuse,0.14,0.29,0.05,0.07
2020,10,Bowling Green,Toledo,-0.14,-0.27,-0.03,0.21
2020,10,Buffalo,Northern Illinois,0.35,0.64,0.2,-0.07
2020,10,BYU,Boise State,0.5,0.7,0.33,0.05
2020,10,Central Michigan,Ohio,0.12,0.11,0.12,0.09
2020,10,Cincinnati,Houston,0.37,0.21,0.49,0.06
2020,10,Clemson,Notre Dame,0.18,0.53,-0.3,0.18
2020,10,Coastal Carolina,South Alabama,0.27,0.42,0.15,-0.03
2020,10,Colorado,UCLA,0.28,0.51,0.15,0.31
2020,10,Colorado State,Wyoming,0.11,0.51,-0.24,0.1
2020,10,Duke,North Carolina,0.17,0.0,0.33,0.5
2020,10,East Carolina,Tulane,0.04,0.22,-0.29,0.3
2020,10,Eastern Michigan,Kent State,0.06,0.22,-0.15,0.22
2020,10,Florida,Georgia,0.22,0.45,-0.06,0.06
2020,10,Florida Atlantic,Western Kentucky,0.07,-0.12,0.18,0.01
2020,10,Florida State,Pittsburgh,0.04,-0.22,0.49,0.27
2020,10,Fresno State,UNLV,0.23,-0.02,0.54,0.2
2020,10,Georgia,Florida,0.06,-0.06,0.19,0.22
2020,10,Georgia Southern,Troy,0.05,-0.35,0.15,-0.17
2020,10,Georgia State,UL Monroe,0.38,0.57,0.26,0.29
2020,10,Hawai'i,New Mexico,0.27,0.47,-0.03,0.22
2020,10,Houston,Cincinnati,0.06,0.0,0.14,0.37
2020,10,Illinois,Minnesota,0.17,-0.07,0.33,0.4
2020,10,Indiana,Michigan,0.23,0.4,0.01,0.27
2020,10,Iowa,Michigan State,0.22,0.19,0.24,-0.17
2020,10,Iowa State,Baylor,0.09,0.17,0.05,0.18
2020,10,Kansas,Oklahoma,-0.09,-0.21,0.07,0.52
2020,10,Kansas State,Oklahoma State,0.12,0.29,0.04,-0.06
2020,10,Kent State,Eastern Michigan,0.22,0.3,0.16,0.06
2020,10,Liberty,Virginia Tech,0.36,0.47,0.29,0.49
2020,10,Louisiana,Arkansas State,0.07,0.19,-0.03,0.16
2020,10,Marshall,Massachusetts,0.35,0.16,0.51,0.11
2020,10,Maryland,Penn State,0.24,0.58,-0.07,0.17
2020,10,Massachusetts,Marshall,0.11,0.2,0.01,0.35
2020,10,Memphis,South Florida,0.11,0.25,-0.11,0.14
2020,10,Miami,NC State,0.3,0.48,0.1,0.34
2020,10,Miami (OH),Ball State,0.25,0.46,0.02,0.42
2020,10,Michigan,Indiana,0.27,0.46,-0.22,0.23
2020,10,Michigan State,Iowa,-0.17,-0.04,-0.12,0.22
2020,10,Minnesota,Illinois,0.4,0.45,0.37,0.17
2020,10,Mississippi State,Vanderbilt,0.05,0.02,0.27,0.12
2020,10,NC State,Miami,0.34,0.68,0.01,0.3
2020,10,Nebraska,Northwestern,0.03,-0.18,0.27,0.13
2020,10,Nevada,Utah State,0.36,0.51,0.11,-0.13
2020,10,New Mexico,Hawai'i,0.22,-0.04,0.5,0.27
2020,10,North Carolina,Duke,0.5,0.46,0.53,0.17
2020,10,Northern Illinois,Buffalo,-0.07,-0.11,-0.05,0.35
2020,10,Northwestern,Nebraska,0.13,0.46,-0.11,0.03
2020,10,Notre Dame,Clemson,0.18,0.37,-0.01,0.18
2020,10,Ohio,Central Michigan,0.09,0.4,-0.17,0.12
2020,10,Ohio State,Rutgers,0.47,0.8,0.18,0.14
2020,10,Oklahoma,Kansas,0.52,0.43,0.63,-0.09
2020,10,Oklahoma State,Kansas State,-0.06,-0.06,-0.06,0.12
2020,10,Oregon,Stanford,0.45,0.54,0.39,0.34
2020,10,Oregon State,Washington State,0.32,0.28,0.39,0.3
2020,10,Penn State,Maryland,0.17,0.18,0.17,0.24
2020,10,Pittsburgh,Florida State,0.27,0.36,0.2,0.04
2020,10,Rutgers,Ohio State,0.14,0.27,-0.05,0.47
2020,10,San Diego State,San José State,0.05,0.22,-0.08,0.19
2020,10,San José State,San Diego State,0.19,0.21,0.17,0.05
2020,10,SMU,Temple,0.46,0.63,0.24,0.22
2020,10,South Alabama,Coastal Carolina,-0.03,0.05,-0.12,0.27
2020,10,South Carolina,Texas A&M,-0.15,0.01,-0.39,0.51
2020,10,Southern Miss,North Alabama,0.19,0.04,0.27,0.0
2020,10,South Florida,Memphis,0.14,0.29,-0.02,0.11
2020,10,Stanford,Oregon,0.34,0.45,0.25,0.45
2020,10,Syracuse,Boston College,0.07,0.14,-0.07,0.14
2020,10,TCU,Texas Tech,0.05,-0.37,0.29,0.07
2020,10,Temple,SMU,0.22,0.39,0.1,0.46
2020,10,Tennessee,Arkansas,-0.05,-0.18,0.01,0.26
2020,10,Texas,West Virginia,0.09,0.21,-0.02,-0.01
2020,10,Texas A&M,South Carolina,0.51,0.86,0.29,-0.15
2020,10,Texas State,App State,0.03,-0.22,0.38,0.26
2020,10,Texas Tech,TCU,0.07,0.01,0.19,0.05
2020,10,Toledo,Bowling Green,0.21,0.51,0.03,-0.14
2020,10,Troy,Georgia Southern,-0.17,-0.21,-0.02,0.05
2020,10,Tulane,East Carolina,0.3,0.36,0.23,0.04
2020,10,UCLA,Colorado,0.31,0.35,0.23,0.28
2020,10,UL Monroe,Georgia State,0.29,0.34,0.19,0.38
2020,10,UNLV,Fresno State,0.2,0.05,0.35,0.23
2020,10,USC,Arizona State,0.09,0.23,-0.13,0.19
2020,10,Utah State,Nevada,-0.13,-0.23,0.01,0.36
2020,10,Vanderbilt,Mississippi State,0.12,0.14,0.09,0.05
2020,10,Virginia Tech,Liberty,0.49,0.75,0.26,0.36
2020,10,Washington State,Oregon State,0.3,0.2,0.43,0.32
2020,10,Western Kentucky,Florida Atlantic,0.01,-0.09,0.17,0.07
2020,10,Western Michigan,Akron,0.53,0.81,0.39,-0.06
2020,10,West Virginia,Texas,-0.01,0.07,-0.18,0.09
2020,10,Wyoming,Colorado State,0.1,0.16,0.06,0.11
2020,11,Akron,Ohio,0.16,0.07,0.23,0.14
2020,11,App State,Georgia State,-0.02,0.1,-0.09,-0.01
2020,11,Arizona,USC,0.25,0.4,0.09,0.25
2020,11,Arkansas,Florida,0.56,0.6,0.52,0.49
2020,11,Army,Tulane,0.06,-0.31,0.15,0.31
2020,11,Ball State,Eastern Michigan,0.29,0.15,0.39,0.3
2020,11,Baylor,Texas Tech,0.08,0.14,0.05,0.03
2020,11,Boise State,Colorado State,0.16,0.3,0.02,0.06
2020,11,Boston College,Notre Dame,0.1,0.29,-0.24,0.42
2020,11,Bowling Green,Kent State,0.08,-0.14,0.19,0.49
2020,11,Buffalo,Miami (OH),0.49,1.09,0.12,-0.05
2020,11,California,UCLA,-0.13,-0.24,0.06,0.18
2020,11,Central Michigan,Northern Illinois,0.19,0.25,0.16,-0.09
2020,11,Cincinnati,East Carolina,0.55,0.55,0.55,-0.08
2020,11,Colorado,Stanford,0.17,0.52,-0.02,0.2
2020,11,Colorado State,Boise State,0.06,0.01,0.09,0.16
2020,11,East Carolina,Cincinnati,-0.08,-0.63,0.22,0.55
2020,11,Eastern Michigan,Ball State,0.3,0.37,0.25,0.29
2020,11,Florida,Arkansas,0.49,0.76,0.25,0.56
2020,11,Florida Atlantic,Florida International,0.39,0.39,0.38,0.0
2020,11,Florida International,Florida Atlantic,0.0,-0.08,0.1,0.39
2020,11,Florida State,NC State,0.25,0.3,0.2,0.18
2020,11,Fresno State,Utah State,0.25,0.63,-0.19,-0.15
2020,11,Georgia Southern,Texas State,0.25,-0.15,0.32,0.25
2020,11,Georgia State,App State,-0.01,-0.02,-0.01,-0.02
2020,11,Hawai'i,San Diego State,-0.11,-0.25,0.08,0.04
2020,11,Houston,South Florida,0.26,-0.01,0.46,0.05
2020,11,Illinois,Rutgers,0.22,0.11,0.26,0.17
2020,11,Indiana,Michigan State,0.06,0.16,-0.06,-0.08
2020,11,Iowa,Minnesota,0.32,0.06,0.45,0.05
2020,11,Kent State,Bowling Green,0.49,0.63,0.4,0.08
2020,11,Kentucky,Vanderbilt,0.56,0.47,0.61,0.3
2020,11,Liberty,Western Carolina,0.62,1.0,0.38,0.0
2020,11,Louisiana,South Alabama,0.3,0.37,0.22,-0.05
2020,11,Louisville,Virginia,0.06,-0.56,0.47,0.09
2020,11,Marshall,Middle Tennessee,0.29,0.52,0.06,0.09
2020,11,Miami,Virginia Tech,0.11,0.12,0.11,0.12
2020,11,Miami (OH),Buffalo,-0.05,-0.09,-0.01,0.49
2020,11,Michigan,Wisconsin,-0.05,0.28,-0.52,0.42
2020,11,Michigan State,Indiana,-0.08,-0.14,0.0,0.06
2020,11,Middle Tennessee,Marshall,0.09,0.21,-0.15,0.29
2020,11,Minnesota,Iowa,0.05,-0.08,0.18,0.32
2020,11,NC State,Florida State,0.18,0.49,-0.11,0.25
2020,11,Nebraska,Penn State,0.17,0.29,0.1,0.13
2020,11,Nevada,New Mexico,0.18,0.28,-0.02,0.0
2020,11,New Mexico,Nevada,0.0,0.12,-0.1,0.18
2020,11,North Carolina,Wake Forest,0.48,0.7,0.2,0.34
2020,11,Northern Illinois,Central Michigan,-0.09,-0.01,-0.13,0.19
2020,11,Northwestern,Purdue,0.06,0.56,-0.38,-0.01
2020,11,Notre Dame,Boston College,0.42,0.78,0.23,0.1
2020,11,Ohio,Akron,0.14,-0.22,0.38,0.16
2020,11,Ole Miss,South Carolina,0.59,1.27,0.12,0.49
2020,11,Oregon,Washington State,0.47,0.74,0.24,0.22
2020,11,Oregon State,Washington,0.06,-0.14,0.22,0.23
2020,11,Penn State,Nebraska,0.13,-0.11,0.32,0.17
2020,11,Purdue,Northwestern,-0.01,0.11,-0.48,0.06
2020,11,Rutgers,Illinois,0.17,0.16,0.19,0.22
2020,11,San Diego State,Hawai'i,0.04,-0.37,0.16,-0.11
2020,11,San José State,UNLV,0.38,0.57,0.18,0.15
2020,11,SMU,Tulsa,0.07,0.01,0.12,0.11
2020,11,South Alabama,Louisiana,-0.05,-0.09,0.0,0.3
2020,11,South Carolina,Ole Miss,0.49,0.17,0.75,0.59
2020,11,Southern Miss,Western Kentucky,-0.01,-0.31,0.18,0.03
2020,11,South Florida,Houston,0.05,0.06,0.05,0.26
2020,11,Stanford,Colorado,0.2,0.25,0.05,0.17
2020,11,TCU,West Virginia,-0.02,-0.14,0.08,0.2
2020,11,Temple,UCF,-0.04,-0.13,0.03,0.39
2020,11,Texas State,Georgia Southern,0.25,0.36,0.05,0.25
2020,11,Texas Tech,Baylor,0.03,-0.01,0.07,0.08
2020,11,Toledo,Western Michigan,0.34,0.47,0.18,0.39
2020,11,Tulane,Army,0.31,0.54,0.11,0.06
2020,11,Tulsa,SMU,0.11,0.45,-0.22,0.07
2020,11,UCF,Temple,0.39,0.56,0.27,-0.04
2020,11,UCLA,California,0.18,0.56,0.0,-0.13
2020,11,UNLV,San José State,0.15,0.24,0.04,0.38
2020,11,USC,Arizona,0.25,0.4,0.05,0.25
2020,11,Utah State,Fresno State,-0.15,-0.28,-0.01,0.25
2020,11,UTEP,UTSA,0.17,0.36,0.01,0.5
2020,11,UTSA,UTEP,0.5,0.86,0.29,0.17
2020,11,Vanderbilt,Kentucky,0.3,0.36,0.25,0.56
2020,11,Virginia,Louisville,0.09,0.37,-0.07,0.06
2020,11,Virginia Tech,Miami,0.12,0.13,0.11,0.11
2020,11,Wake Forest,North Carolina,0.34,0.52,0.12,0.48
2020,11,Washington,Oregon State,0.23,0.22,0.23,0.06
2020,11,Washington State,Oregon,0.22,0.39,-0.04,0.47
2020,11,Western Kentucky,Southern Miss,0.03,-0.02,0.08,-0.01
2020,11,Western Michigan,Toledo,0.39,0.45,0.33,0.34
2020,11,West Virginia,TCU,0.2,0.38,0.06,-0.02
2020,11,Wisconsin,Michigan,0.42,0.2,0.53,-0.05
2020,12,Air Force,New Mexico,0.3,1.46,0.2,-0.08
2020,12,Akron,Kent State,0.22,0.09,0.3,0.73
2020,12,Alabama,Kentucky,0.49,0.6,0.42,-0.28
2020,12,App State,Coastal Carolina,0.09,0.0,0.16,0.25
2020,12,Arizona,Washington,0.18,0.18,0.18,0.36
2020,12,Arkansas,LSU,0.39,0.7,0.05,0.17
2020,12,Arkansas State,Texas State,0.43,0.63,0.2,0.46
2020,12,Army,Georgia Southern,0.08,0.58,0.06,0.29
2020,12,Auburn,Tennessee,0.2,0.31,0.12,0.19
2020,12,Ball State,Northern Illinois,0.17,0.18,0.16,0.18
2020,12,Boise State,Hawai'i,0.21,0.53,-0.06,0.2
2020,12,Bowling Green,Buffalo,0.19,0.0,0.34,0.5
2020,12,Buffalo,Bowling Green,0.5,-0.08,0.64,0.19
2020,12,BYU,North Alabama,0.65,0.78,0.53,0.0
2020,12,California,Oregon State,0.11,0.16,0.05,0.21
2020,12,Central Michigan,Western Michigan,0.34,0.36,0.32,0.42
2020,12,Cincinnati,UCF,0.19,0.61,-0.1,0.09
2020,12,Coastal Carolina,App State,0.25,0.22,0.27,0.09
2020,12,East Carolina,Temple,0.15,0.12,0.17,-0.25
2020,12,Eastern Michigan,Toledo,0.1,0.26,-0.15,0.39
2020,12,Florida,Vanderbilt,0.42,0.79,0.09,0.15
2020,12,Florida Atlantic,Massachusetts,0.1,0.18,0.02,-0.4
2020,12,Florida International,Western Kentucky,-0.13,-0.26,-0.01,0.05
2020,12,Georgia,Mississippi State,0.36,0.79,-0.53,0.28
2020,12,Georgia Southern,Army,0.29,0.53,0.18,0.08
2020,12,Georgia State,South Alabama,0.22,0.39,0.12,-0.01
2020,12,Hawai'i,Boise State,0.2,0.23,0.15,0.21
2020,12,Illinois,Nebraska,0.37,0.5,0.3,0.17
2020,12,Indiana,Ohio State,0.14,0.38,-0.68,0.29
2020,12,Iowa,Penn State,0.19,0.28,0.14,-0.06
2020,12,Iowa State,Kansas State,0.38,0.8,0.12,-0.23
2020,12,Kansas State,Iowa State,-0.23,-0.23,-0.23,0.38
2020,12,Kent State,Akron,0.73,1.08,0.53,0.22
2020,12,Kentucky,Alabama,-0.28,-0.32,-0.24,0.49
2020,12,Liberty,NC State,0.01,0.22,-0.14,0.11
2020,12,Louisville,Syracuse,0.15,0.18,0.13,-0.18
2020,12,LSU,Arkansas,0.17,0.4,-0.04,0.39
2020,12,Massachusetts,Florida Atlantic,-0.4,-0.42,-0.38,0.1
2020,12,Memphis,Stephen F. Austin,0.28,0.02,0.49,0.0
2020,12,Michigan,Rutgers,0.26,0.52,-0.06,0.25
2020,12,Middle Tennessee,Troy,0.19,0.45,0.05,0.25
2020,12,Minnesota,Purdue,0.44,0.94,0.17,0.39
2020,12,Mississippi State,Georgia,0.28,0.27,0.29,0.36
2020,12,Missouri,South Carolina,-0.02,0.12,-0.15,0.06
2020,12,NC State,Liberty,0.11,0.06,0.15,0.01
2020,12,Nebraska,Illinois,0.17,0.14,0.19,0.37
2020,12,Nevada,San Diego State,0.14,0.22,-0.02,0.08
2020,12,New Mexico,Air Force,-0.08,-0.03,-0.16,0.3
2020,12,Northern Illinois,Ball State,0.18,0.21,0.15,0.17
2020,12,North Texas,Rice,0.23,0.23,0.23,0.06
2020,12,Northwestern,Wisconsin,-0.2,0.03,-0.69,-0.07
2020,12,Ohio State,Indiana,0.29,0.18,0.38,0.14
2020,12,Oklahoma,Oklahoma State,0.4,0.75,0.17,-0.05
2020,12,Oklahoma State,Oklahoma,-0.05,-0.13,0.08,0.4
2020,12,Oregon,UCLA,0.2,0.47,-0.1,0.12
2020,12,Oregon State,California,0.21,0.21,0.21,0.11
2020,12,Penn State,Iowa,-0.06,0.03,-0.18,0.19
2020,12,Pittsburgh,Virginia Tech,0.32,0.36,0.24,0.04
2020,12,Purdue,Minnesota,0.39,0.53,0.17,0.44
2020,12,Rice,North Texas,0.06,0.29,-0.23,0.23
2020,12,Rutgers,Michigan,0.25,0.48,-0.02,0.26
2020,12,San Diego State,Nevada,0.08,0.24,-0.06,0.14
2020,12,South Alabama,Georgia State,-0.01,-0.16,0.23,0.22
2020,12,South Carolina,Missouri,0.06,0.12,0.01,-0.02
2020,12,Southern Miss,UTSA,0.05,0.17,-0.09,0.06
2020,12,Syracuse,Louisville,-0.18,-0.41,0.01,0.15
2020,12,Temple,East Carolina,-0.25,-0.14,-0.31,0.15
2020,12,Tennessee,Auburn,0.19,-0.04,0.43,0.2
2020,12,Texas State,Arkansas State,0.46,0.55,0.18,0.43
2020,12,Toledo,Eastern Michigan,0.39,0.63,0.24,0.1
2020,12,Troy,Middle Tennessee,0.25,0.29,0.17,0.19
2020,12,Tulane,Tulsa,-0.1,-0.38,0.0,0.11
2020,12,Tulsa,Tulane,0.11,0.18,0.02,-0.1
2020,12,UCF,Cincinnati,0.09,0.12,0.02,0.19
2020,12,UCLA,Oregon,0.12,-0.06,0.25,0.2
2020,12,USC,Utah,0.01,0.33,-0.38,0.02
2020,12,Utah,USC,0.02,-0.03,0.09,0.01
2020,12,UTSA,Southern Miss,0.06,0.05,0.07,0.05
2020,12,Vanderbilt,Florida,0.15,0.41,-0.14,0.42
2020,12,Virginia,Abilene Christian,0.49,0.93,0.16,0.0
2020,12,Virginia Tech,Pittsburgh,0.04,0.31,-0.18,0.32
2020,12,Washington,Arizona,0.36,0.61,0.21,0.18
2020,12,Western Kentucky,Florida International,0.05,-0.05,0.15,-0.13
2020,12,Western Michigan,Central Michigan,0.42,1.51,0.01,0.34
2020,12,Wisconsin,Northwestern,-0.07,-0.13,0.01,-0.2
2020,13,Akron,Miami (OH),-0.28,-0.26,-0.31,0.46
2020,13,Alabama,Auburn,0.52,0.82,0.19,0.03
2020,13,App State,Troy,0.5,0.74,0.29,-0.08
2020,13,Arizona,UCLA,-0.07,-0.12,-0.01,0.17
2020,13,Arkansas State,South Alabama,0.3,0.64,0.03,0.25
2020,13,Auburn,Alabama,0.03,0.0,0.05,0.52
2020,13,Ball State,Toledo,0.11,0.44,-0.15,0.15
2020,13,Baylor,Kansas State,0.25,0.38,0.03,0.29
2020,13,Boston College,Louisville,0.28,0.5,0.12,0.3
2020,13,Bowling Green,Ohio,0.02,0.02,0.03,0.37
2020,13,Buffalo,Kent State,0.65,0.37,0.76,0.38
2020,13,California,Stanford,0.29,0.19,0.39,0.1
2020,13,Central Michigan,Eastern Michigan,0.09,0.15,0.06,0.18
2020,13,Clemson,Pittsburgh,0.3,0.28,0.34,-0.07
2020,13,Coastal Carolina,Texas State,0.49,0.6,0.46,0.08
2020,13,Colorado,San Diego State,-0.21,-0.28,-0.17,-0.2
2020,13,Duke,Georgia Tech,0.0,0.21,-0.3,0.27
2020,13,East Carolina,SMU,0.3,0.73,-0.04,0.14
2020,13,Eastern Michigan,Central Michigan,0.18,0.28,0.06,0.09
2020,13,Florida,Kentucky,0.35,0.63,0.0,-0.07
2020,13,Georgia,South Carolina,0.5,0.18,0.64,0.15
2020,13,Georgia Southern,Georgia State,0.21,0.23,0.2,0.24
2020,13,Georgia State,Georgia Southern,0.24,0.42,0.02,0.21
2020,13,Georgia Tech,Duke,0.27,0.1,0.41,0.0
2020,13,Hawai'i,Nevada,0.3,0.58,0.02,0.36
2020,13,Indiana,Maryland,0.09,0.16,0.05,-0.07
2020,13,Iowa,Nebraska,0.1,0.38,-0.09,0.2
2020,13,Iowa State,Texas,0.22,0.36,0.05,0.12
2020,13,Kansas,TCU,-0.1,0.0,-0.19,0.34
2020,13,Kansas State,Baylor,0.29,0.13,0.37,0.25
2020,13,Kent State,Buffalo,0.38,0.55,0.25,0.65
2020,13,Kentucky,Florida,-0.07,-0.33,0.07,0.35
2020,13,Liberty,Massachusetts,0.51,0.45,0.55,-0.09
2020,13,Louisiana,UL Monroe,0.51,0.32,0.65,-0.18
2020,13,Louisville,Boston College,0.3,0.42,0.2,0.28
2020,13,LSU,Texas A&M,-0.16,-0.11,-0.27,-0.2
2020,13,Maryland,Indiana,-0.07,-0.04,-0.03,0.09
2020,13,Massachusetts,Liberty,-0.09,0.29,-0.41,0.51
2020,13,Memphis,Navy,-0.08,0.15,-0.35,-0.01
2020,13,Miami (OH),Akron,0.46,0.84,0.04,-0.28
2020,13,Michigan,Penn State,0.08,-0.18,0.34,0.21
2020,13,Michigan State,Northwestern,0.09,0.13,0.07,-0.05
2020,13,Mississippi State,Ole Miss,0.21,0.36,-0.41,0.23
2020,13,Missouri,Vanderbilt,0.42,0.51,0.3,-0.14
2020,13,Navy,Memphis,-0.01,-0.24,0.06,-0.08
2020,13,NC State,Syracuse,0.12,0.59,-0.27,0.01
2020,13,Nebraska,Iowa,0.2,0.22,0.18,0.1
2020,13,Nevada,Hawai'i,0.36,0.3,0.41,0.3
2020,13,New Mexico,Utah State,0.05,-0.1,0.19,0.26
2020,13,North Carolina,Notre Dame,0.14,0.34,-0.15,0.32
2020,13,Northern Illinois,Western Michigan,0.11,0.3,-0.08,0.19
2020,13,North Texas,UTSA,0.13,-0.21,0.46,0.55
2020,13,Northwestern,Michigan State,-0.05,0.03,-0.17,0.09
2020,13,Notre Dame,North Carolina,0.32,0.46,0.18,0.14
2020,13,Ohio,Bowling Green,0.37,0.26,0.4,0.02
2020,13,Oklahoma State,Texas Tech,0.23,0.2,0.25,0.25
2020,13,Ole Miss,Mississippi State,0.23,0.38,0.09,0.21
2020,13,Oregon,Oregon State,0.37,0.41,0.34,0.3
2020,13,Oregon State,Oregon,0.3,0.18,0.4,0.37
2020,13,Penn State,Michigan,0.21,0.19,0.22,0.08
2020,13,Pittsburgh,Clemson,-0.07,0.03,-0.32,0.3
2020,13,Purdue,Rutgers,0.23,0.2,0.28,0.21
2020,13,Rutgers,Purdue,0.21,0.59,0.01,0.23
2020,13,San Diego State,Colorado,-0.2,-0.28,-0.11,-0.21
2020,13,SMU,East Carolina,0.14,0.19,0.03,0.3
2020,13,South Alabama,Arkansas State,0.25,0.91,-0.21,0.3
2020,13,South Carolina,Georgia,0.15,0.36,0.01,0.5
2020,13,South Florida,UCF,0.33,0.4,0.24,0.32
2020,13,Stanford,California,0.1,0.07,0.13,0.29
2020,13,Syracuse,NC State,0.01,0.25,-0.47,0.12
2020,13,TCU,Kansas,0.34,0.19,0.4,-0.1
2020,13,Texas,Iowa State,0.12,0.3,-0.05,0.22
2020,13,Texas A&M,LSU,-0.2,-0.31,-0.1,-0.16
2020,13,Texas State,Coastal Carolina,0.08,0.06,0.11,0.49
2020,13,Texas Tech,Oklahoma State,0.25,0.27,0.22,0.23
2020,13,Toledo,Ball State,0.15,0.45,-0.38,0.11
