season,week,team,off_epa_per_play,off_pass_epa_per_play,off_rush_epa_per_play,def_epa_per_play,opponent,off_epa_oadj_per_play,def_epa_oadj_per_play,off_epa_per_play_4w,def_epa_per_play_4w,off_pass_epa_per_play_4w,off_rush_epa_per_play_4w,off_epa_oadj_per_play_4w,def_epa_oadj_per_play_4w,off_epa_per_play_8w,def_epa_per_play_8w,off_pass_epa_per_play_8w,off_rush_epa_per_play_8w,off_epa_oadj_per_play_8w,def_epa_oadj_per_play_8w
2023,9,MIA,-0.15935252223437327,-0.21257635445487344,-0.06016265309616839,-0.0027090100992242234,KC,0.0,0.0,0.0542913544094016,-0.07641173962663944,0.08129517901039093,-0.026071622610037454,0.0,0.0,0.1668898143539519,-0.0034101845745064356,0.2857281478932173,-0.012076733798920616,0.0,0.0
2023,11,MIA,-0.09245230578224872,-0.028044839742022182,-0.1926416974003789,-0.27685731170716843,LV,0.0,0.0,-0.009915167841317435,-0.05174623442753522,0.0444809457714936,-0.12555904229407905,0.0,0.0,0.10452546199097998,-0.025005349797178868,0.17920238341278094,0.0358963338817936,0.0,0.0
2023,12,MIA,0.07573880298846042,0.16594468418506278,-0.009312456425478947,-0.3392883002886484,NYJ,0.0,0.0,-0.08192150595318742,-0.08613820170134048,-0.02050298511188526,-0.21294749746236344,0.0,0.0,0.06937719189240255,-0.05032381621399602,0.12923807388793995,0.0142454277096614,0.0,0.0
2023,13,MIA,0.39351463235814677,0.7760222028123137,0.10936615144933708,-0.17663887556606941,WAS,0.0,0.0,-0.023065743565446543,-0.20762273196051512,0.059995595587730204,-0.17255287296733973,0.0,0.0,0.001682803616292583,-0.05868185065998375,0.01985651036181421,-0.028361195863234216,0.0,0.0
2023,14,MIA,-0.012942287458916228,-0.1310251657218743,0.1523737421092251,0.04673149754156377,TEN,0.0,0.0,0.0543621518324963,-0.1988733744152776,0.17533642320012024,-0.03818766386817229,0.0,0.0,0.05432675312094895,-0.13764255702095854,0.1283158011052556,-0.032129643239104874,0.0,0.0
2023,15,MIA,0.04221010105174738,0.21082184835673543,-0.1322158444361713,-0.5298771145215881,NYJ,0.0,0.0,0.09096471052636056,-0.18651324750508064,0.19572422038337003,0.014946434933176087,0.0,0.0,0.04052477134252156,-0.11912974096630793,0.12010258307743181,-0.05530630368045148,0.0,0.0
2023,16,MIA,0.04150922158196134,0.19705121667348297,-0.2112465204417613,0.14665474866627312,DAL,0.0,0.0,0.12463031223485958,-0.24976819820868557,0.25544089240805945,0.030052898174227988,0.0,0.0,0.02135440314083608,-0.167953199955013,0.1174689536480871,-0.09144729964406774,0.0,0.0
2023,17,MIA,-0.14220163407197955,-0.07636429761013509,-0.2738763069956685,0.5409488904490982,BAL,0.0,0.0,0.11607291688323482,-0.12828243596995517,0.2632175255301645,-0.020430617829842596,0.0,0.0,0.04650358665889413,-0.16795258396523513,0.16160656055894734,-0.09649174539859118,0.0,0.0
2023,18,MIA,0.021173170084903877,-0.011912168304045354,0.07001343151620988,0.06139891078591494,BUF,0.0,0.0,-0.017856149724296763,0.05111450553383673,0.05012090042455228,-0.116241232441094,0.0,0.0,0.018253001054099764,-0.07387943444072045,0.11272866181233626,-0.07721444815463314,0.0,0.0
2024,1,MIA,0.019895672398507425,0.16507222490315243,-0.23137143770568586,-0.0917851321143768,JAX,0.0,0.0,-0.009327285338341738,0.05478135884492453,0.07989914977900951,-0.13683131008934782,0.0,0.0,0.04081871259400941,-0.06586594433007804,0.13781168508118977,-0.06094243757808586,0.0,0.0
