player_name,team,season,week,completions,attempts,passing_yards,passing_tds,interceptions,passing_epa,qb_epa_per_att,qb_comp_pct,qb_ypa,qb_td_int_ratio,qb_epa_per_att_4w,qb_comp_pct_4w,qb_ypa_4w,qb_td_int_ratio_4w,qb_epa_per_att_8w,qb_comp_pct_8w,qb_ypa_8w,qb_td_int_ratio_8w
J.Herbert,LAC,2024,10,14,18,164.0,1,0.0,9.668904,0.5371613502502441,0.7777777777777778,9.11111111111111,2.0,0.1736649285767178,0.6504053544494721,8.770625157114127,2.25,0.07369622190521778,0.6518408538629127,7.5868795301240155,2.0625
J.Herbert,LAC,2024,11,17,36,297.0,2,0.0,1.9990994,0.055530538161595665,0.4722222222222222,8.25,3.0,0.2482806595355442,0.6904380341880342,9.305755876068377,2.25,0.164283120323791,0.6673323068543656,8.033460726705211,2.0625
J.Herbert,LAC,2024,12,21,36,218.0,0,0.0,-1.8392485,-0.051090237167146474,0.5833333333333334,6.055555555555555,1.0,0.1772265346651828,0.6354166666666667,9.13107638888889,2.75,0.16226411679344765,0.6388600846321434,8.252210726705211,2.25
J.Herbert,LAC,2024,13,16,23,147.0,0,0.0,-6.2512245,-0.2717923703400985,0.6956521739130435,6.391304347826087,1.0,0.1476615308611481,0.625,8.465277777777779,2.25,0.14504200081650473,0.6284434179654768,8.1410996155941,2.125
J.Herbert,LAC,2024,14,21,30,213.0,1,0.0,8.155707,0.2718569119771322,0.7,7.1,2.0,0.06745232022614871,0.6322463768115942,7.4519927536231885,1.75,0.12055862440143325,0.6413258656305332,8.111308955368658,2.0
J.Herbert,LAC,2024,15,21,33,195.0,2,1.0,-11.259282,-0.3411903670339873,0.6363636363636364,5.909090909090909,1.5,0.0011262106578707187,0.6128019323671497,6.949214975845411,1.75,0.12470343509670746,0.651619983277592,8.127485425956893,2.0
J.Herbert,LAC,2024,16,23,31,284.0,2,1.0,11.265311,0.36339713681128716,0.7419354838709677,9.161290322580646,1.5,-0.09805401564102502,0.6538372859025032,6.363987703118138,1.375,0.03958625951207888,0.644626976284585,7.7475320460035135,2.0625
J.Herbert,LAC,2024,17,26,38,281.0,3,0.0,19.627007,0.5165001718621505,0.6842105263157895,7.394736842105263,4.0,0.005567827853583396,0.693487823536912,7.14042139487441,1.5,0.07661467935736575,0.6592439117684559,7.8028495863260945,1.875
J.Herbert,LAC,2024,18,28,36,346.0,2,0.0,16.687904,0.46355289883083767,0.7777777777777778,9.61111111111111,3.0,0.20264096340414564,0.6906274116375983,7.391279518444205,2.25,0.13504664181514717,0.6614368942245963,7.421636136033696,2.0
J.Garoppolo,LV,2023,1,20,26,200.0,2,1.0,13.086085,0.5033109738276556,0.7692307692307693,7.6923076923076925,1.5,,,,,,,,
J.Garoppolo,LV,2023,2,16,24,185.0,1,2.0,-2.0070987,-0.08362911144892375,0.6666666666666666,7.708333333333333,0.6666666666666666,,,,,,,,
J.Garoppolo,LV,2023,3,28,44,324.0,2,3.0,-8.352474,-0.1898289593783292,0.6363636363636364,7.363636363636363,0.75,0.2098409311893659,0.717948717948718,7.700320512820513,1.0833333333333333,0.2098409311893659,0.717948717948718,7.700320512820513,1.0833333333333333
A.O'Connell,LV,2023,4,24,39,238.0,0,1.0,-11.765604,-0.3016821543375651,0.6153846153846154,6.102564102564102,0.5,0.07661763433346754,0.6907536907536908,7.588092463092463,0.9722222222222222,0.07661763433346754,0.6907536907536908,7.588092463092463,0.9722222222222222
J.Garoppolo,LV,2023,5,22,31,208.0,1,1.0,-0.7268435,-0.023446563751466813,0.7096774193548387,6.709677419354839,1.0,-0.017957312834290626,0.671911421911422,7.216710372960373,0.8541666666666666,-0.017957312834290626,0.671911421911422,7.216710372960373,0.8541666666666666
J.Garoppolo,LV,2023,6,14,22,162.0,1,1.0,5.1303062,0.23319573835893112,0.6363636363636364,7.363636363636363,1.0,-0.14964669722907123,0.6570230844424393,6.971052804722159,0.7291666666666666,-0.019055163017725862,0.6794646214001052,7.115303782239266,0.8833333333333332
B.Hoyer,LV,2023,7,17,32,129.0,0,2.0,-13.533031,-0.4229072332382202,0.53125,4.03125,0.3333333333333333,-0.07044048477710751,0.6494473268666817,6.884878562297917,0.8125,0.022986653878383636,0.672281123894027,7.1566925458054484,0.9027777777777777
J.Garoppolo,LV,2023,8,10,21,126.0,0,1.0,-24.156507,-1.1503098805745442,0.47619047619047616,6.0,0.5,-0.12871005324208026,0.6231689177757727,6.051781971388826,0.7083333333333334,-0.04071247285255978,0.6521338204805947,6.710200753547527,0.8214285714285714
