season,week,team,off_epa_per_play,off_pass_epa_per_play,off_rush_epa_per_play,def_epa_per_play,off_epa_per_play_4w,def_epa_per_play_4w,off_pass_epa_per_play_4w,off_rush_epa_per_play_4w,off_epa_per_play_8w,def_epa_per_play_8w,off_pass_epa_per_play_8w,off_rush_epa_per_play_8w
2023,9,KC,-0.002709008,0.0335002,-0.075127415,-0.15935253,0.038635910488665104,-0.059550360310822725,0.20315247774124146,-0.339050829410553,0.06438714591786265,-0.09545255394186825,0.17969811195507646,-0.1845490150153637
2023,11,KC,-0.09142515,-0.15873449,0.043193523,-0.017405175,-0.01334817783208564,-0.10247685853391886,0.1021999204531312,-0.2957352977246046,0.0788572417513933,-0.11860694654751569,0.18959885044023395,-0.15344978403300047
2023,12,KC,0.22102162,0.32221723,0.028750002,-0.026421417,-0.030059644777793437,-0.04319292213767767,0.020366963930428028,-0.16840545553714037,0.0545833591313567,-0.0884570722701028,0.15557577880099416,-0.15688976785168052
2023,13,KC,0.12953192,0.095320724,0.19497938,0.28071097,-0.0352116318535991,-0.061623355373740196,-0.019066969864070415,-0.06274308729916811,0.05391532517387532,-0.05405030830297619,0.15137650864198804,-0.1598489577881992
2023,14,KC,-0.091247514,-0.17490532,0.115695454,-0.0014175,0.06410484592197463,0.019382962025702,0.07307591568678617,0.04794887360185385,0.05137037820531987,-0.020083699142560363,0.13811419671401381,-0.14555097790434957
2023,15,KC,-0.022035422,0.06731526,-0.25855193,-0.358108,0.04197021946310997,0.058866718551144004,0.02097453735768795,0.09565459098666906,0.014311020815512165,-0.021805069991387427,0.061587228905409575,-0.10004035336896777
2023,16,KC,-0.21523277,-0.015901256,-0.962726,-0.134221,0.05931765167042613,-0.02630899124778807,0.07748697325587273,0.020218228921294212,0.014629003446316347,-0.03475095669273287,0.04892696859315038,-0.07409361330792308
2023,17,KC,0.053653557,0.037816115,0.08356872,-0.0056137275,-0.04974594758823514,-0.05325888772495091,-0.007042647339403629,-0.22765077091753483,-0.04247878972091712,-0.05744112154934555,-0.013054808601737022,-0.14519692910835147
2023,18,KC,-0.14368604,-0.16695338,-0.108279236,-0.18970709,-0.06871553836390376,-0.12484006094746292,-0.02141879964619875,-0.255503436550498,-0.002305346220964566,-0.05272854946088046,0.025828558020293713,-0.10377728147432208
2024,1,KC,0.18219088,0.41800055,-0.20689507,0.03919909,-0.0818251702003181,-0.17191245732828975,-0.01943081710487604,-0.3114971090108156,-0.019927475368604064,-0.05652286938857287,0.0007718601264059544,-0.10792125901207328
2024,2,KC,-0.06491075,-0.19007845,0.10048944,0.026635354,-0.030768594704568386,-0.07258568098768592,0.06824050564318895,-0.2985828947275877,0.014274528482928872,-0.049447336117736995,0.07286373944953084,-0.13918233290314674
2024,3,KC,0.10633402,0.11900395,0.08798445,-0.034978986,0.0068119121715426445,-0.03237159177660942,0.02469620667397976,-0.032779036089777946,-0.021467017708346248,-0.042815239750780165,0.008826779667288065,-0.1302149035036564
2024,4,KC,-0.12226407,-0.07579134,-0.20042276,-0.25146613,0.019982028752565384,-0.03971290634945035,0.044993165880441666,-0.031675104051828384,-0.02436675480566919,-0.08227648364845663,0.011787183117121458,-0.1435892703011632
2024,5,KC,0.13962065,0.1793486,0.084702566,-0.096905395,0.025337520986795425,-0.05515266628935933,0.06778367795050144,-0.05471098609268665,-0.028243824606761336,-0.11353256180882454,0.0241764304228127,-0.18310404755175114
2024,7,KC,0.04096984,0.055396244,0.02736781,-0.14614014,0.01469496265053749,-0.08917878801003098,0.008120691403746605,0.018188422545790672,-0.008036816027015448,-0.08088223449885845,0.03818059852346778,-0.1401972360908985
2024,8,KC,0.12591568,0.28017282,-0.13940662,-0.07286512,0.04116510972380638,-0.1323726624250412,0.0694893654435873,-9.198440238833427e-05,0.023988510947674513,-0.08237212710082531,0.04709278605878353,-0.01643551024608314
2024,9,KC,0.14217694,0.2625264,-0.03834726,0.16516304,0.04606052301824093,-0.14184419624507427,0.10978158377110958,-0.05693975230678916,0.033021275885403156,-0.09077855129726231,0.07738737482577562,-0.04430742817930877
2024,10,KC,0.019019542,0.120571114,-0.28563517,0.030146793,0.11217077635228634,-0.0376869048923254,0.19436101615428925,-0.016420876141637564,0.06875414866954088,-0.046419785590842366,0.13107234705239534,-0.03556593111716211
2024,11,KC,0.08734659,0.11233869,0.031481873,0.16670434,0.0820205002091825,-0.0059238579124212265,0.17966664396226406,-0.1090053110383451,0.048357731429859996,-0.047551322961226106,0.09389366768300533,-0.04540844424627721
2024,12,KC,0.25508493,0.2789609,0.19865084,0.22937861,0.09361468767747283,0.07228726334869862,0.1939022559672594,-0.10797679517418146,0.0673898987006396,-0.03004269953817129,0.13169581070542336,-0.0540343897882849
2024,13,KC,-0.007170458,0.06286053,-0.2822922,0.03364163,0.12590700155124068,0.1478481963276863,0.1935992781072855,-0.023462430573999882,0.0859837622847408,0.003002000041306019,0.15169043093919754,-0.04020109144039452
2024,14,KC,0.06871691,0.13442734,-0.07522021,0.09424379,0.0885701518272981,0.1149678435176611,0.14368281327188015,-0.08444866258651018,0.10037046408979222,0.03864046931266785,0.1690219147130847,-0.05043476936407387
2024,15,KC,-0.07742546,-0.020903094,-0.15400413,-0.4906877,0.10099449462722987,0.130992092192173,0.14714686945080757,-0.031844922341406345,0.09150749741820619,0.06253411713987589,0.16340675670653582,-0.07042511668987572
2024,16,KC,0.16012694,0.29894862,-0.13562357,0.07439424,0.05980148247908801,-0.033355917781591415,0.11383642302826047,-0.07821642234921455,0.07670808507828042,0.0194656727835536,0.15386933949775994,-0.09309660876169801
2024,17,KC,0.25826338,0.41341564,-0.092870645,-0.1365666,0.036061984370462596,-0.07210201025009155,0.11883334862068295,-0.16178502514958382,0.08098449296085164,0.03787309303879738,0.15621631336398423,-0.09262372786179185
2024,18,KC,-0.41538644,-0.41828158,-0.40843806,0.36808,0.10242044366896152,-0.11465406604111195,0.20647212537005544,-0.1144296396523714,0.09549529774812981,0.00015688873827457428,0.1750774693209678,-0.0994391511194408
2025,1,KC,0.17275493,0.20234668,0.054387886,0.282341,-0.018605394288897514,-0.04619501531124115,0.06829489441588521,-0.19773410074412823,0.04119455016916618,0.04239853844046593,0.10772088193334639,-0.11478951154276729
2025,2,KC,-0.106994,0.013353894,-0.36669213,0.015774177,0.043939702212810516,0.14706216007471085,0.12410733848810196,-0.1456360975280404,0.05187059234594926,0.056853121146559715,0.11897188075818121,-0.11192625993862748
2025,3,KC,0.17136139,0.2182658,0.07755256,-0.13673942,-0.022840533405542374,0.13240714417770505,0.0527086581569165,-0.2034032354131341,0.006610725482460111,0.03015256696380675,0.08577100338879973,-0.18259413028135896
2025,4,KC,0.21015933,0.338551,0.01298637,-0.07308372,-0.04456603154540062,0.1323639382608235,0.003921198425814509,-0.1607974348589778,0.028927206061780453,0.008854936109855771,0.10519666189793497,-0.1376135372556746
2025,5,KC,0.17501298,0.11829901,0.31994867,0.11910539,0.11182041093707085,0.022073010448366404,0.19312934833578765,-0.05544132809154689,0.046607508324086666,-0.012061002431437373,0.13071212137583643,-0.12658771441783756
2025,6,KC,0.31075543,0.446263,0.039740376,0.08327035,0.11238492280244827,-0.018735892605036497,0.1721174295525998,0.01094886870123446,0.0781623125076294,0.06416313373483717,0.14811238402035087,-0.06734361441340297
2025,7,KC,0.24423118,0.55271846,-0.15498768,-0.6294607,0.2168222814798355,-0.0018618497997522354,0.2803447023034096,0.11255699419416487,0.09699087403714657,0.06527264718897641,0.16652668023016304,-0.04542312060948461
2025,8,KC,0.26197612,0.36058497,0.102684945,-0.15976925,0.23503972962498665,-0.12504216842353344,0.36395786702632904,0.05442193546332419,0.09523684903979301,0.0036608849186450243,0.18393953272607177,-0.0531877496978268
2025,9,KC,0.015184526,-0.019584801,0.084723175,0.2196645,0.24799392744898796,-0.14671355113387108,0.3694663569331169,0.07684657908976078,0.1799071691930294,-0.06232027034275234,0.2812978526344523,0.010702625499106944
2025,11,KC,0.1185824,0.1324106,0.06326957,0.015152114,0.20803681504912674,-0.12157377414405346,0.33499540481716394,0.018040204420685768,0.1602108689257875,-0.07015483337454498,0.25355641718488187,0.014494536560960114
2025,12,KC,0.031264484,0.22558074,-0.27859116,-0.018942168,0.1599935565609485,-0.13860333268530667,0.25653230864554644,0.023922502994537354,0.188407919020392,-0.07023259124252945,0.268438505474478,0.06823974859435111
2025,13,KC,0.17532253,0.31598067,-0.14819118,0.27415717,0.10675188270397484,0.014026298420503736,0.17474787775427103,-0.006978366523981094,0.17089580616448075,-0.05550793500151485,0.26935287239030004,0.023721784469671547
2025,14,KC,-0.29289538,-0.44119638,-0.01651615,-0.06733696,0.08508848515339196,0.1225079030264169,0.16359680239111185,-0.06969739869236946,0.16654120630118996,-0.01210282405372709,0.2665315796621144,0.0035745901986956596
2025,15,KC,-0.113398544,-0.07082527,-0.2075079,-0.010000168,0.0080685093998909,0.05075753782875836,0.058193907141685486,-0.0950072300620377,0.10805266222450882,-0.03540811815764755,0.19659465597942472,-0.03848351282067597
2025,16,KC,-0.26126194,-0.33241752,-0.06558405,0.02704335,-0.04992672614753246,0.04446946713142097,0.00738493911921978,-0.16270159604027867,0.055033415206708014,-0.04706693277694285,0.1319586238823831,-0.06938954652287066
2025,17,KC,-0.15266825,-0.25429615,-0.00321546,0.0846414,-0.12305833213031292,0.055965846637263894,-0.1321146246045828,-0.1094498191960156,-0.008153224713169038,0.034996072528883815,0.021316626574844122,-0.058214092859998345
2025,18,KC,-0.4761027,-0.59274375,-0.25342438,-0.4568623,-0.20505602844059467,0.00858690426684916,-0.27468383125960827,-0.07320588827133179,-0.05998377164360136,0.06554740364663303,-0.05554351443424821,-0.07145164348185062
2023,1,LA,0.2537183,0.53843987,-0.03812129,-0.037635528,,,,,,,,
2023,2,LA,-0.072123416,-0.11643931,0.06782149,0.13812661,,,,,,,,
2023,3,LA,-0.14001119,-0.1579656,-0.07567457,-0.07994017,0.09079743549227715,0.05024554207921028,0.21100027859210968,0.014850098639726639,0.09079743549227715,0.05024554207921028,0.21100027859210968,0.014850098639726639
2023,4,LA,0.15588227,0.31850645,-0.06249876,0.043100607,0.013861226538817087,0.006850304702917735,0.08801165223121643,-0.015324791272481283,0.013861226538817087,0.006850304702917735,0.08801165223121643,-0.015324791272481283
2023,5,LA,-0.016779732,-0.07923677,0.17059138,0.15871616,0.04936648719012737,0.015912880189716816,0.14563535153865814,-0.027118283323943615,0.04936648719012737,0.015912880189716816,0.14563535153865814,-0.027118283323943615
2023,6,LA,0.10772641,0.119287014,0.09657867,-0.2704334,-0.018258017487823963,0.0650008013471961,-0.00878380797803402,0.02505988534539938,0.03613724336028099,0.04447353556752205,0.10066092759370804,0.012423650175333024
2023,7,LA,-0.04146677,-0.023496462,-0.06422915,0.025442587,0.02670443896204233,-0.03713920060545206,0.0501477736979723,0.032249181531369686,0.04806877113878727,-0.008010953043897947,0.10376527532935143,0.026449487234155338
2023,8,LA,-0.15835057,-0.26410857,0.009099587,0.20718105,0.05134054459631443,-0.010793511290103197,0.08376505831256509,0.035110536031425,0.03527797971452985,-0.003231875864522798,0.08558502713484424,0.013495395758322306
2023,9,LA,-0.3999548,-0.3362013,-0.49697092,-0.048900478,-0.027217665687203407,0.030226599890738726,-0.061888696160167456,0.053010122617706656,0.011074410751461983,0.02306974004022777,0.04187332768924534,0.01294591964688152
2023,11,LA,-0.070478976,-0.008525216,-0.17208311,-0.043999113,-0.12301143165677786,-0.0216775587759912,-0.12612983165308833,-0.1138804538641125,-0.07063472457230091,0.02166162128560245,-0.06745681981556118,-0.04441028425935656
2023,12,LA,0.3103447,0.37314108,0.24564537,-0.105728745,-0.16756277810782194,0.03493101196363568,-0.15808288916014135,-0.18104589940048754,-0.0704291695728898,-0.0011040943209081888,-0.053967557731084526,-0.07439835893455893
2023,13,LA,0.16596764,0.22138959,0.078216225,-0.10047078,-0.07960991188883781,0.0021381787955760956,-0.058923503616824746,-0.10357726761139929,-0.014134683646261692,-0.004327666247263551,0.012420777347870171,-0.03423336578998715
2023,14,LA,0.12934248,0.1688762,0.06527058,0.16838503,0.001469641923904419,-0.07477477937936783,0.06245103641413152,-0.08629810810089111,-0.012874011881649494,-0.02227408974431455,0.00028117012698203325,-0.01664399274159223
2023,15,LA,0.0050940895,0.11947549,-0.1123787,-0.1319266,0.13379396125674248,-0.020453402772545815,0.18872041418217123,0.05426226742565632,0.005391264799982309,-0.021065480774268508,0.03129529126454145,-0.02980909321922809
2023,16,LA,0.19617718,0.47040188,-0.10297701,-0.066692725,0.15268722758628428,-0.04243527352809906,0.22072059102356434,0.06918836943805218,-0.007437775260768831,-0.0037521307822316885,0.031318850931711495,-0.05592876498121768
2023,17,LA,0.0240378,-0.06891312,0.18881442,-0.10970622,0.12414534972049296,-0.03267626836895943,0.24503579176962376,-0.0179672259837389,0.022267718915827572,-0.015269044786691666,0.0930561440763995,-0.060772246797569096
2023,18,LA,0.1384466,0.3132598,-0.058923136,0.14058773,0.0886628890875727,-0.03498512879014015,0.17246011458337307,0.009682321920990944,0.045066265505738556,-0.05487995408475399,0.1174555754987523,-0.038307893089950085
2024,1,LA,0.07558237,0.16037485,-0.10417772,0.1057764,0.09093891852535307,-0.04193445295095444,0.2085560169070959,-0.021366107277572155,0.11236643989104778,-0.031193927861750126,0.19863821554463357,0.016448080074042082
2024,2,LA,-0.2630421,-0.34873727,-0.12592976,0.32803273,0.10856098867952824,0.01749129593372345,0.21878085657954216,-0.019315862096846104,0.13062410813290626,-0.012471988797187805,0.21975072380155325,0.024936253670603037
2024,3,LA,0.19496295,0.237075,0.14151305,0.2176928,-0.006243830546736717,0.1161726601421833,0.013996068388223648,-0.02505404967814684,0.05895075958687812,0.04174819588661194,0.1295159300789237,-0.02151063783094287
2024,4,LA,0.039437167,-0.06083435,0.17981727,0.104399025,0.036487456411123276,0.19802241772413254,0.0904930979013443,-0.03687939140945673,0.06257517274934798,0.08151864446699619,0.13147660624235868,-0.013598534744232893
2024,5,LA,-0.073417,-0.14698637,0.050889842,0.035833865,0.0117350984364748,0.188975241035223,-0.003030441701412201,0.0228057112544775,0.05133700848091394,0.07352039404213428,0.10276278760284185,0.000719801988452673
2024,7,LA,-0.25490734,-0.2200032,-0.2885187,-0.32440162,-0.025514744222164154,0.17148960754275322,-0.07987074553966522,0.06157260201871395,0.04152312222868204,0.09449045173823833,0.06945505551993847,0.021128369960933924
2024,8,LA,0.24324572,0.5303013,-0.14279456,0.107988074,-0.023481056094169617,0.008381020277738571,-0.04768722876906395,0.02092536725103855,-0.014862443320453167,0.06227684020996094,-0.01684558019042015,-0.002064341213554144
2024,9,LA,0.008651186,0.20881237,-0.32265007,-0.22146218,-0.011410363018512726,-0.019045162945985794,0.02561933919787407,-0.050151536241173744,0.012538546696305275,0.08948862738907337,0.058056218549609184,-0.04351546382531524
2024,10,LA,-0.25345075,-0.15214624,-0.5016469,-0.12069886,-0.019106858409941196,-0.10051046311855316,0.09303101897239685,-0.17576837353408337,-0.003685879986733198,0.04423238895833492,0.045000288635492325,-0.07648133113980293
2024,11,LA,0.39898184,0.57775605,0.16061623,0.09465702,-0.0641152961179614,-0.13964364491403103,0.09174105152487755,-0.3139025531709194,-0.04481502017006278,0.015922981314361095,0.005935152992606163,-0.12616497557610273
2024,12,LA,0.026407283,0.1651998,-0.35731325,0.31680378,0.09935699868947268,-0.034878985956311226,0.2911808639764786,-0.20161882042884827,0.03793797129765153,-0.013248982839286327,0.12174681760370731,-0.09034672658890486
2024,13,LA,0.15622507,0.07465404,0.23779608,-0.016540911,0.04514738917350769,0.017324941232800484,0.19990549609065056,-0.2552484907209873,0.016868513077497482,-0.0008601108565926552,0.11276241764426231,-0.15270001348108053
2024,14,LA,0.30273286,0.7802516,-0.09519946,0.5296692,0.08204086031764746,0.06855525728315115,0.16636591404676437,-0.11513695120811462,0.03146700095385313,-0.015977602917701006,0.1296984665095806,-0.145452662371099
2024,15,LA,-0.095589206,-0.13667476,-0.06449743,-0.2987003,0.22108676191419363,0.23114727903157473,0.3994653783738613,-0.013525096699595451,0.07848573289811611,0.04575181705877185,0.24560321494936943,-0.16371382493525743
2024,16,LA,0.10720568,0.20055282,0.042828333,-0.101701915,0.09744400065392256,0.13280794862657785,0.2208576761186123,-0.06980351358652115,0.09840049967169762,0.048964481335133314,0.25601927004754543,-0.1357111670076847
2024,17,LA,-0.067542784,-0.030442098,-0.134324,-0.035100263,0.11764360032975674,0.028181524015963078,0.22969593107700348,0.030231880955398083,0.08139549475163221,0.02275323262438178,0.21480071358382702,-0.11250830488279462
2024,18,LA,0.024095882,0.04468148,-0.023250971,0.2462866,0.061701636761426926,0.02354168612509966,0.20342189585790038,-0.06279813963919878,0.07187124853953719,0.046048471704125404,0.18489390495233238,-0.0889675454236567
2025,1,LA,-0.071694754,0.01666973,-0.19687776,-0.14470685,-0.007957606576383114,-0.04730396997183561,0.019529359880834818,-0.04481101781129837,0.10656457766890526,0.09192165452986956,0.20949736912734807,-0.02916805725544691
2025,2,LA,0.34776914,0.29790163,0.42582265,-0.11592227,-0.00198399368673563,-0.008805605582892895,0.05786548275500536,-0.07790610007941723,0.047730003483593464,0.06200117152184248,0.13936157943680882,-0.07385480683296919
2025,3,LA,0.0020795942,-0.0022205708,0.006934611,0.011345437,0.05815687123686075,-0.012360694818198681,0.0822026850655675,0.01784247811883688,0.08790023578330874,0.007910414598882198,0.1559493080712855,0.02403717953711748
2025,4,LA,0.019683868,0.24345656,-0.42786157,-0.13963205,0.07556246576132253,-0.0007492699660360813,0.08925806690240279,0.05315713072195649,0.06863205126137473,0.011396208079531789,0.14633998138015158,-0.004820504458621144
2025,5,LA,0.09809136,0.3445385,-0.6267532,0.12671532,0.07445946225197986,-0.09722893172875047,0.1389518366777338,-0.04799551935866475,0.03325092783779837,-0.07226645085029304,0.07924059827928431,-0.04640326858498156
2025,6,LA,0.0053298017,0.12514736,-0.16583814,-0.35863197,0.11690598988207057,-0.029373391065746546,0.22091903170803562,-0.15546438144519925,0.05746099809766747,-0.01908949832431972,0.1393922572315205,-0.11668524076230824
2025,7,LA,0.24287623,0.41546923,-0.059161495,-0.13989745,0.03129615500802174,-0.09005081513896585,0.17773046350339428,-0.3033795771189034,0.04472651312244125,-0.05120575497858226,0.12996657428448088,-0.14276854950003326
2025,9,LA,0.31041574,0.40957704,0.22117057,-0.2977071,0.09149531438015401,-0.12786153703927994,0.2821529135107994,-0.31990360375493765,0.08352889007073827,-0.06430540350265801,0.1857054902066011,-0.13337323651649058
2025,10,LA,0.4141483,0.61162585,0.15319575,0.1123409,0.1641782836522907,-0.16738030314445496,0.3236830346286297,-0.15764556732028723,0.11931887295213528,-0.1323046174366027,0.23131743565318175,-0.10282054333947599
2025,11,LA,-0.1940106,-0.33793423,-0.018799257,-0.189935,0.2431925197597593,-0.17097390815615654,0.39045486971735954,0.037341673858463764,0.18004925482091494,-0.10017364961095154,0.3056869507126976,-0.059061353793367743
2025,12,LA,0.076005034,0.1950567,-0.15583241,-0.3951853,0.1933574192225933,-0.1287996657192707,0.27468447387218475,0.0741013940423727,0.11232678711530752,-0.10942524042911828,0.22620746868778951,-0.11463909153826535
2025,13,LA,0.14862052,-0.11706899,0.5281769,0.19092292,0.15163961984217167,-0.1926216259598732,0.21958134323358536,0.04993366543203592,0.12156746711116284,-0.16024158149957657,0.2508671283721924,-0.13498496916145086
2025,14,LA,0.4354662,0.51650256,0.35681325,-0.07870081,0.11119081266224384,-0.0704641193151474,0.08791983500123024,0.12668524775654078,0.13768454815726727,-0.11892221122980118,0.20580143481492996,-0.015480159781873226
2025,15,LA,0.20446424,0.19457799,0.21999976,0.18640026,0.11652028746902943,-0.11822454631328583,0.06413901224732399,0.17758962232619524,0.17985640361439437,-0.14459922723472118,0.22729694098234177,0.1074656480923295
2025,16,LA,0.20208874,0.46928334,-0.16102187,0.033490915,0.21613899804651737,-0.024140730500221252,0.1972670666873455,0.23728937655687332,0.20474820863455534,-0.07647019810974598,0.23597577027976513,0.155695385299623
2025,17,LA,-0.10163594,-0.087623075,-0.13099621,0.115643814,0.24765992537140846,0.08302832115441561,0.26582372561097145,0.23599201068282127,0.19964977260679007,-0.054796652402728796,0.2427025344222784,0.1429628380574286
2025,18,LA,0.22024076,0.36613137,-0.0038055463,-0.02664697,0.18509581126272678,0.06420854572206736,0.27318520471453667,0.0711987316608429,0.1481433119624853,-0.003127786796540022,0.18055251985788345,0.09894198970869184
2023,1,LAC,0.17005232,0.06413614,0.2995054,0.3395623,,,,,,,,
2023,2,LAC,0.07589802,0.19982508,-0.20146249,0.079180256,,,,,,,,
2023,3,LAC,0.15946993,0.40095606,-0.72022957,0.014683856,0.1229751706123352,0.20937127619981766,0.13198060914874077,0.049021460115909576,0.1229751706123352,0.20937127619981766,0.13198060914874077,0.049021460115909576
2023,4,LAC,-0.013781627,0.059555087,-0.09759503,-0.16870856,0.1351400911808014,0.14447546936571598,0.2216390942533811,-0.20739554862181345,0.1351400911808014,0.14447546936571598,0.2216390942533811,-0.20739554862181345
2023,6,LAC,-0.11988105,-0.016915483,-0.40710077,0.069633916,0.09790966170839965,0.06617946131154895,0.18111809249967337,-0.17994541861116886,0.09790966170839965,0.06617946131154895,0.18111809249967337,-0.17994541861116886
2023,7,LAC,0.047300316,0.02487251,0.08281099,0.24162957,0.025426319567486644,-0.0013026339001953602,0.160855186637491,-0.35659696348011494,0.0543515196070075,0.06687035225331783,0.14151137731969357,-0.2253764882683754
2023,8,LAC,0.009782715,0.3190629,-0.57011765,-0.18272822,0.018276893300935626,0.03930969489738345,0.11711704451590776,-0.28552859276533127,0.053176319071402155,0.09599688866486152,0.12207156606018543,-0.17401190847158432
2023,9,LAC,-0.109978594,-0.11961449,-0.089636125,-0.34217265,-0.019144911086186767,-0.010043323040008545,0.09664375055581331,-0.2480006143450737,0.04697723274252245,0.056179016562444825,0.15021318356905664,-0.2305984433208193
2023,10,LAC,0.26746252,0.4901385,-0.10366403,0.42855987,-0.043194152880460024,-0.05340934544801712,0.05185135640203953,-0.2460108883678913,0.027357754413969815,0.006385057931765914,0.11648472445085645,-0.2129781534895301
2023,11,LAC,0.04999996,0.22669981,-0.42812902,0.12376034,0.05364173976704478,0.03632214292883873,0.17861485248431563,-0.17015170492231846,0.03953402966726571,0.017509754514321685,0.1697350195609033,-0.2633743342012167
2023,12,LAC,-0.301671,-0.3894467,-0.003233705,-0.001622898,0.05431665061041713,0.006854835897684097,0.22907167859375477,-0.2978867068886757,0.03629677195567638,0.023082265397533774,0.17309436155483127,-0.2917076498270035
2023,13,LAC,-0.14786571,0.030664755,-0.47092083,-0.25852212,-0.023546777665615082,0.05213116540107876,0.05194428004324436,-0.15616572002181783,-0.021345844375900924,0.021043921180535108,0.07429401529952884,-0.20208316718344577
2023,14,LAC,-0.45716023,-0.5356895,-0.25463745,-0.060989745,-0.033018557354807854,0.07304379774723202,0.08951409114524722,-0.251486896595452,-0.03810635511763394,0.00981722614960745,0.07068272377364337,-0.24874889248167165
2023,15,LAC,-0.39565274,-0.26034236,-0.57445574,0.2605622,-0.21417424641549587,-0.04934360587503761,-0.16694290237501264,-0.28923025081167,-0.08026625332422554,-0.00651073147309944,0.005835975054651499,-0.22969097786699422
2023,16,LAC,-0.112385124,-0.057981018,-0.19902872,-0.0006171873,-0.3255874216556549,-0.01514313870575279,-0.28870344581082463,-0.32581193099031225,-0.1356353855226189,-0.004144151404034346,-0.029815883608534932,-0.31184931893949397
2023,17,LAC,-0.14458488,0.031250723,-0.42592183,0.0002161647,-0.27826595306396484,-0.014891711020027287,-0.20583702391013503,-0.3747606836259365,-0.15090636536478996,0.018619727190525737,-0.07694637193344533,-0.26546320182387717
2023,18,LAC,-0.18970709,-0.10781432,-0.39102685,-0.14368604,-0.2774457447230816,0.04979286092930124,-0.20569053199142218,-0.36351093277335167,-0.15523215103894472,0.06141832933826663,-0.05808822042308748,-0.3074989146844018
2024,1,LAC,-0.0920546,-0.16235387,-0.010507402,-0.31863457,-0.2105824574828148,0.029118786860635737,-0.09872174356132746,-0.39760828390717506,-0.21237835194915533,-0.010112409507200937,-0.13283232296817005,-0.3434192673594225
2024,2,LAC,0.10271296,0.13601449,0.08368349,-0.5039941,-0.134682921692729,-0.11568040836937143,-0.07422462198883295,-0.25662119989283383,-0.23013517167419195,-0.06541177353756211,-0.1814640338998288,-0.29121656544157304
2024,3,LAC,-0.18929164,-0.12862657,-0.26815623,0.11179533,-0.08090840093791485,-0.2415246383570775,-0.025725744664669037,-0.18594314833171666,-0.17958717700093985,-0.1282081746885524,-0.11578138428740203,-0.2803519159788266
2024,4,LAC,-0.25146613,-0.09481272,-0.43222004,-0.12226407,-0.09208509139716625,-0.21362984739243984,-0.06569506786763668,-0.1465017490554601,-0.18476541806012392,-0.0819184932315693,-0.13569279992952943,-0.2550063409144059
2024,6,LAC,0.097936735,0.2096067,-0.03672412,-0.07052879,-0.10752485133707523,-0.2082743551582098,-0.062444668263196945,-0.15680004586465657,-0.159053654409945,-0.08957778414878703,-0.0805832059122622,-0.2772041648859158
2024,7,LAC,0.046671808,0.12967305,-0.14008096,0.10232162,-0.06002701818943024,-0.14624791033565998,0.03054547682404518,-0.16335422545671463,-0.09735496994107962,-0.1309641593525157,-0.021839572582393885,-0.20998771267477423
2024,8,LAC,0.014237758,0.14109677,-0.19381103,-0.21538846,-0.07403730601072311,0.005331020802259445,0.02896011620759964,-0.21929533779621124,-0.07747285347431898,-0.11809680877740902,0.0016171857714653015,-0.20261924306396395
2024,9,LAC,0.0054445006,-0.0069049257,0.027055997,-0.28198752,-0.02315495628863573,-0.07646492682397366,0.09639095142483711,-0.2007090374827385,-0.05762002384290099,-0.14504738710820675,0.015347941778600216,-0.1736053932690993
2024,10,LAC,0.22785838,0.43997553,0.06877051,0.102924824,0.041072700172662735,-0.11639578826725483,0.11836790025699884,-0.08589002769440413,-0.03322607558220625,-0.16233507171273232,0.027961615996900946,-0.12134503677953035
2024,11,LAC,0.041040845,0.04154358,0.039963573,0.11484495,0.07355311140418053,-0.07303238473832607,0.17596010596025735,-0.0595163693651557,0.006763046607375145,-0.10964014753699303,0.10325279139215127,-0.11143529741093516
2024,12,LAC,0.028007893,0.093564145,-0.15773484,0.265095,0.0721453707665205,-0.06990155205130577,0.15392773889470845,-0.01450523640960455,-0.0009459676221013069,-0.03228526562452316,0.09144392755115405,-0.1169002871029079
2024,13,LAC,-0.28624597,-0.26349437,-0.3349994,-0.16426513,0.07558790454640985,0.05021931231021881,0.14204458252061158,-0.005486189387738705,0.026216474128887057,-0.013122807256877422,0.11921776697272435,-0.1030976134352386
2024,14,LAC,0.09424379,0.21393669,-0.1124985,0.06871691,0.0026652864180505276,0.0796499103307724,0.07789722084999084,-0.09600004181265831,0.02186899329535663,-0.018372938968241215,0.09813256055349484,-0.09094503475353122
2024,15,LAC,-0.29219377,-0.30305156,-0.2517238,0.18264915,-0.03073836164548993,0.07109793275594711,0.021387510001659393,-0.14131729491055012,0.021407374879345298,-0.0009672259911894798,0.09867380798095837,-0.10041683213785291
2024,16,LAC,0.23966374,0.48152193,-0.20007844,0.16870469,-0.11404701555147767,0.08804898336529732,-0.06476127542555332,-0.21423913724720478,-0.020950822392478585,0.009073715656995773,0.044583231734577566,-0.11437218682840466
2024,17,LAC,0.29941475,0.47926965,0.061371468,-0.44571644,-0.06113305501639843,0.06395140662789345,0.032228171825408936,-0.2248250376433134,0.007227424765005708,0.05708535946905613,0.08713637717301026,-0.11515561351552606
2024,18,LAC,0.30931208,0.5926969,-0.03418474,-0.07784293,0.08528212644159794,-0.006411422044038773,0.21791917830705643,-0.12573231756687164,0.04397370642982423,0.036619244143366814,0.14790819957852364,-0.11086617968976498
