date,home_team,away_team,home_score,away_score
2021-04-06,HOUSTON ROCKETS,PHOENIX SUNS,130,133
2021-04-06,INDIANA PACERS,CHICAGO BULLS,97,113
2021-04-06,ATLANTA HAWKS,NEW ORLEANS PELICANS,123,107
2021-04-06,BOSTON CELTICS,PHILADELPHIA 76ERS,96,106
2021-04-06,TORONTO RAPTORS,LOS ANGELES LAKERS,101,110
2021-04-07,MIAMI HEAT,MEMPHIS GRIZZLIES,112,124
2021-04-07,DENVER NUGGETS,DETROIT PISTONS,134,119
2021-04-07,GOLDEN STATE WARRIORS,MILWAUKEE BUCKS,122,121
2021-04-07,LOS ANGELES CLIPPERS,PORTLAND TRAIL BLAZERS,133,116
2021-04-07,INDIANA PACERS,MINNESOTA TIMBERWOLVES,141,137
2021-04-07,ORLANDO MAGIC,WASHINGTON WIZARDS,116,131
2021-04-07,BOSTON CELTICS,NEW YORK KNICKS,101,99
2021-04-07,BROOKLYN NETS,NEW ORLEANS PELICANS,139,111
2021-04-08,ATLANTA HAWKS,MEMPHIS GRIZZLIES,113,131
2021-04-08,HOUSTON ROCKETS,DALLAS MAVERICKS,102,93
2021-04-08,OKLAHOMA CITY THUNDER,CHARLOTTE HORNETS,102,113
2021-04-08,DENVER NUGGETS,SAN ANTONIO SPURS,106,96
2021-04-08,PHOENIX SUNS,UTAH JAZZ,117,113
2021-04-08,MIAMI HEAT,LOS ANGELES LAKERS,110,104
2021-04-08,TORONTO RAPTORS,CHICAGO BULLS,113,122
2021-04-09,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,102,129
2021-04-09,DALLAS MAVERICKS,MILWAUKEE BUCKS,116,101
2021-04-09,LOS ANGELES CLIPPERS,PHOENIX SUNS,113,103
2021-04-09,SACRAMENTO KINGS,DETROIT PISTONS,101,113
2021-04-09,UTAH JAZZ,PORTLAND TRAIL BLAZERS,122,103
2021-04-09,ORLANDO MAGIC,INDIANA PACERS,106,111
2021-04-09,BOSTON CELTICS,MINNESOTA TIMBERWOLVES,145,136
2021-04-09,NEW YORK KNICKS,MEMPHIS GRIZZLIES,133,129
2021-04-10,ATLANTA HAWKS,CHICAGO BULLS,120,108
2021-04-10,NEW ORLEANS PELICANS,PHILADELPHIA 76ERS,101,94
2021-04-10,DENVER NUGGETS,SAN ANTONIO SPURS,121,119
2021-04-10,MILWAUKEE BUCKS,CHARLOTTE HORNETS,119,127
2021-04-10,GOLDEN STATE WARRIORS,WASHINGTON WIZARDS,107,110
2021-04-10,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,126,109
2021-04-10,CLEVELAND CAVALIERS,TORONTO RAPTORS,115,135
2021-04-11,BROOKLYN NETS,LOS ANGELES LAKERS,101,126
2021-04-11,OKLAHOMA CITY THUNDER,PHILADELPHIA 76ERS,93,117
2021-04-11,UTAH JAZZ,SACRAMENTO KINGS,128,112
2021-04-11,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,125,109
2021-04-11,PHOENIX SUNS,WASHINGTON WIZARDS,134,106
2021-04-11,PORTLAND TRAIL BLAZERS,DETROIT PISTONS,118,103
2021-04-11,CHARLOTTE HORNETS,ATLANTA HAWKS,101,105
2021-04-11,DENVER NUGGETS,BOSTON CELTICS,87,105
2021-04-11,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,109,116
2021-04-11,ORLANDO MAGIC,MILWAUKEE BUCKS,87,124
2021-04-12,DALLAS MAVERICKS,SAN ANTONIO SPURS,117,119
2021-04-12,MEMPHIS GRIZZLIES,INDIANA PACERS,125,132
2021-04-12,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,121,117
2021-04-12,NEW YORK KNICKS,TORONTO RAPTORS,102,96
2021-04-12,LOS ANGELES CLIPPERS,DETROIT PISTONS,131,124
2021-04-12,PORTLAND TRAIL BLAZERS,MIAMI HEAT,98,107
2021-04-12,DALLAS MAVERICKS,PHILADELPHIA 76ERS,95,113
2021-04-12,NEW YORK KNICKS,LOS ANGELES LAKERS,111,96
2021-04-13,ORLANDO MAGIC,SAN ANTONIO SPURS,97,120
2021-04-13,MEMPHIS GRIZZLIES,CHICAGO BULLS,101,90
2021-04-13,NEW ORLEANS PELICANS,SACRAMENTO KINGS,117,110
2021-04-13,UTAH JAZZ,WASHINGTON WIZARDS,121,125
2021-04-13,GOLDEN STATE WARRIORS,DENVER NUGGETS,116,107
2021-04-13,PHOENIX SUNS,HOUSTON ROCKETS,126,120
2021-04-13,MINNESOTA TIMBERWOLVES,BROOKLYN NETS,97,127
2021-04-13,INDIANA PACERS,LOS ANGELES CLIPPERS,115,126
2021-04-13,TORONTO RAPTORS,ATLANTA HAWKS,103,108
2021-04-14,CHARLOTTE HORNETS,LOS ANGELES LAKERS,93,101
2021-04-14,UTAH JAZZ,OKLAHOMA CITY THUNDER,106,96
2021-04-14,PHOENIX SUNS,MIAMI HEAT,106,86
2021-04-14,PORTLAND TRAIL BLAZERS,BOSTON CELTICS,115,116
2021-04-14,MINNESOTA TIMBERWOLVES,MILWAUKEE BUCKS,105,130
2021-04-14,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,90,103
2021-04-14,PHILADELPHIA 76ERS,BROOKLYN NETS,123,117
2021-04-14,TORONTO RAPTORS,SAN ANTONIO SPURS,117,112
2021-04-15,CHICAGO BULLS,ORLANDO MAGIC,106,115
2021-04-15,DETROIT PISTONS,LOS ANGELES CLIPPERS,98,100
2021-04-15,NEW ORLEANS PELICANS,NEW YORK KNICKS,106,116
2021-04-15,HOUSTON ROCKETS,INDIANA PACERS,124,132
2021-04-15,OKLAHOMA CITY THUNDER,GOLDEN STATE WARRIORS,109,147
2021-04-15,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,113,114
2021-04-15,DENVER NUGGETS,MIAMI HEAT,123,106
2021-04-15,SACRAMENTO KINGS,WASHINGTON WIZARDS,111,123
2021-04-15,ATLANTA HAWKS,MILWAUKEE BUCKS,109,120
2021-04-16,CLEVELAND CAVALIERS,GOLDEN STATE WARRIORS,101,119
2021-04-16,LOS ANGELES LAKERS,BOSTON CELTICS,113,121
2021-04-16,PHOENIX SUNS,SACRAMENTO KINGS,122,114
2021-04-16,UTAH JAZZ,INDIANA PACERS,119,111
2021-04-16,DETROIT PISTONS,OKLAHOMA CITY THUNDER,110,104
2021-04-16,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,106,103
2021-04-16,WASHINGTON WIZARDS,NEW ORLEANS PELICANS,117,115
2021-04-16,BROOKLYN NETS,CHARLOTTE HORNETS,130,115
2021-04-16,TORONTO RAPTORS,ORLANDO MAGIC,113,102
2021-04-17,CHICAGO BULLS,MEMPHIS GRIZZLIES,115,126
2021-04-17,HOUSTON ROCKETS,DENVER NUGGETS,99,128
2021-04-17,MINNESOTA TIMBERWOLVES,MIAMI HEAT,119,111
2021-04-17,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,106,107
2021-04-17,DALLAS MAVERICKS,NEW YORK KNICKS,109,117
2021-04-17,LOS ANGELES LAKERS,UTAH JAZZ,127,115
2021-04-18,CHICAGO BULLS,CLEVELAND CAVALIERS,106,96
2021-04-18,WASHINGTON WIZARDS,DETROIT PISTONS,121,100
2021-04-18,BOSTON CELTICS,GOLDEN STATE WARRIORS,119,114
2021-04-18,MILWAUKEE BUCKS,MEMPHIS GRIZZLIES,115,128
2021-04-18,PHOENIX SUNS,SAN ANTONIO SPURS,85,111
2021-04-18,ATLANTA HAWKS,INDIANA PACERS,129,117
2021-04-18,NEW YORK KNICKS,NEW ORLEANS PELICANS,122,112
2021-04-18,MIAMI HEAT,BROOKLYN NETS,109,107
2021-04-18,CHARLOTTE HORNETS,PORTLAND TRAIL BLAZERS,109,101
2021-04-18,ORLANDO MAGIC,HOUSTON ROCKETS,110,114
2021-04-18,TORONTO RAPTORS,OKLAHOMA CITY THUNDER,112,106
2021-04-18,DALLAS MAVERICKS,SACRAMENTO KINGS,107,121
2021-04-19,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,124,105
2021-04-19,DETROIT PISTONS,CLEVELAND CAVALIERS,109,105
2021-04-19,BOSTON CELTICS,CHICAGO BULLS,96,102
2021-04-19,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,96,107
2021-04-20,INDIANA PACERS,SAN ANTONIO SPURS,94,109
2021-04-20,MIAMI HEAT,HOUSTON ROCKETS,113,91
2021-04-20,MILWAUKEE BUCKS,PHOENIX SUNS,127,128
2021-04-20,WASHINGTON WIZARDS,OKLAHOMA CITY THUNDER,119,107
2021-04-20,DENVER NUGGETS,MEMPHIS GRIZZLIES,139,137
2021-04-20,LOS ANGELES LAKERS,UTAH JAZZ,97,111
2021-04-20,ATLANTA HAWKS,ORLANDO MAGIC,112,96
2021-04-20,NEW ORLEANS PELICANS,BROOKLYN NETS,129,134
2021-04-20,NEW YORK KNICKS,CHARLOTTE HORNETS,109,97
2021-04-21,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,112,113
2021-04-21,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,120,134
2021-04-21,CLEVELAND CAVALIERS,CHICAGO BULLS,121,105
2021-04-21,INDIANA PACERS,OKLAHOMA CITY THUNDER,122,116
2021-04-21,PHILADELPHIA 76ERS,PHOENIX SUNS,113,116
2021-04-21,TORONTO RAPTORS,BROOKLYN NETS,114,103
2021-04-21,WASHINGTON WIZARDS,GOLDEN STATE WARRIORS,118,114
2021-04-22,HOUSTON ROCKETS,UTAH JAZZ,89,112
2021-04-22,NEW YORK KNICKS,ATLANTA HAWKS,137,127
2021-04-22,DALLAS MAVERICKS,DETROIT PISTONS,127,117
2021-04-22,SAN ANTONIO SPURS,MIAMI HEAT,87,107
2021-04-22,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,117,105
2021-04-22,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,105,106
2021-04-22,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,128,125
2021-04-22,BOSTON CELTICS,PHOENIX SUNS,99,86
2021-04-22,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,124,117
2021-04-22,ORLANDO MAGIC,NEW ORLEANS PELICANS,100,135
2021-04-23,SAN ANTONIO SPURS,DETROIT PISTONS,106,91
2021-04-23,CHICAGO BULLS,CHARLOTTE HORNETS,108,91
2021-04-23,DALLAS MAVERICKS,LOS ANGELES LAKERS,115,110
2021-04-23,ATLANTA HAWKS,MIAMI HEAT,118,103
2021-04-23,BROOKLYN NETS,BOSTON CELTICS,109,104
2021-04-24,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,108,102
2021-04-24,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,104,109
2021-04-24,OKLAHOMA CITY THUNDER,WASHINGTON WIZARDS,109,129
2021-04-24,GOLDEN STATE WARRIORS,DENVER NUGGETS,118,97
2021-04-24,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,128,130
2021-04-24,NEW YORK KNICKS,TORONTO RAPTORS,120,103
2021-04-24,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,132,94
2021-04-24,INDIANA PACERS,DETROIT PISTONS,115,109
2021-04-25,MIAMI HEAT,CHICAGO BULLS,106,101
2021-04-25,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,108,110
2021-04-25,DALLAS MAVERICKS,LOS ANGELES LAKERS,108,93
2021-04-25,UTAH JAZZ,MINNESOTA TIMBERWOLVES,96,101
2021-04-25,DENVER NUGGETS,HOUSTON ROCKETS,129,116
2021-04-25,CHARLOTTE HORNETS,BOSTON CELTICS,125,104
2021-04-25,BROOKLYN NETS,PHOENIX SUNS,128,119
2021-04-25,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,113,120
2021-04-25,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,119,110
2021-04-25,ATLANTA HAWKS,MILWAUKEE BUCKS,111,104
2021-04-26,ORLANDO MAGIC,INDIANA PACERS,112,131
2021-04-26,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,117,113
2021-04-26,DETROIT PISTONS,ATLANTA HAWKS,100,86
2021-04-26,ORLANDO MAGIC,LOS ANGELES LAKERS,103,114
2021-04-26,PHILADELPHIA 76ERS,OKLAHOMA CITY THUNDER,121,90
2021-04-26,WASHINGTON WIZARDS,SAN ANTONIO SPURS,143,146
2021-04-26,NEW YORK KNICKS,PHOENIX SUNS,110,118
2021-04-26,TORONTO RAPTORS,CLEVELAND CAVALIERS,112,96
2021-04-27,MIAMI HEAT,CHICAGO BULLS,102,110
2021-04-27,MINNESOTA TIMBERWOLVES,UTAH JAZZ,105,104
2021-04-27,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,120,103
2021-04-27,DENVER NUGGETS,MEMPHIS GRIZZLIES,120,96
2021-04-27,SACRAMENTO KINGS,DALLAS MAVERICKS,113,106
2021-04-27,BOSTON CELTICS,OKLAHOMA CITY THUNDER,115,119
2021-04-27,CHARLOTTE HORNETS,MILWAUKEE BUCKS,104,114
2021-04-27,INDIANA PACERS,PORTLAND TRAIL BLAZERS,112,133
2021-04-27,TORONTO RAPTORS,BROOKLYN NETS,103,116
2021-04-28,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,107,114
2021-04-28,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,103,133
2021-04-28,CLEVELAND CAVALIERS,ORLANDO MAGIC,104,109
2021-04-28,PHILADELPHIA 76ERS,ATLANTA HAWKS,127,83
2021-04-28,BOSTON CELTICS,CHARLOTTE HORNETS,120,111
2021-04-28,NEW YORK KNICKS,CHICAGO BULLS,113,94
2021-04-28,WASHINGTON WIZARDS,LOS ANGELES LAKERS,116,107
2021-04-29,MIAMI HEAT,SAN ANTONIO SPURS,116,111
2021-04-29,DENVER NUGGETS,NEW ORLEANS PELICANS,114,112
2021-04-29,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,109,130
2021-04-29,PHOENIX SUNS,LOS ANGELES CLIPPERS,109,101
2021-04-29,SACRAMENTO KINGS,UTAH JAZZ,105,154
2021-04-29,DETROIT PISTONS,DALLAS MAVERICKS,105,115
2021-04-29,INDIANA PACERS,BROOKLYN NETS,113,130
2021-04-30,HOUSTON ROCKETS,MILWAUKEE BUCKS,143,136
2021-04-30,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,126,114
2021-04-30,DENVER NUGGETS,TORONTO RAPTORS,121,111
2021-04-30,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,95,109
2021-04-30,PHILADELPHIA 76ERS,ATLANTA HAWKS,126,104
2021-04-30,BOSTON CELTICS,SAN ANTONIO SPURS,143,140
2021-04-30,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,93,122
2021-05-01,BROOKLYN NETS,PORTLAND TRAIL BLAZERS,109,128
2021-05-01,MEMPHIS GRIZZLIES,ORLANDO MAGIC,92,75
2021-05-01,CHICAGO BULLS,MILWAUKEE BUCKS,98,108
2021-05-01,PHOENIX SUNS,UTAH JAZZ,121,100
2021-05-01,LOS ANGELES LAKERS,SACRAMENTO KINGS,106,110
2021-05-01,CHARLOTTE HORNETS,DETROIT PISTONS,107,94
2021-05-01,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,87,113
2021-05-02,ATLANTA HAWKS,CHICAGO BULLS,108,97
2021-05-02,CLEVELAND CAVALIERS,MIAMI HEAT,107,124
2021-05-02,MINNESOTA TIMBERWOLVES,NEW ORLEANS PELICANS,136,140
2021-05-02,OKLAHOMA CITY THUNDER,INDIANA PACERS,95,152
2021-05-02,ORLANDO MAGIC,MEMPHIS GRIZZLIES,112,111
2021-05-02,DALLAS MAVERICKS,WASHINGTON WIZARDS,125,124
2021-05-02,LOS ANGELES CLIPPERS,DENVER NUGGETS,104,110
2021-05-02,UTAH JAZZ,TORONTO RAPTORS,106,102
2021-05-02,MILWAUKEE BUCKS,BROOKLYN NETS,117,114
2021-05-02,BOSTON CELTICS,PORTLAND TRAIL BLAZERS,119,129
2021-05-03,CHARLOTTE HORNETS,MIAMI HEAT,111,121
2021-05-03,DALLAS MAVERICKS,SACRAMENTO KINGS,99,111
2021-05-03,HOUSTON ROCKETS,NEW YORK KNICKS,97,122
2021-05-03,OKLAHOMA CITY THUNDER,PHOENIX SUNS,120,123
2021-05-03,SAN ANTONIO SPURS,PHILADELPHIA 76ERS,111,113
2021-05-03,LOS ANGELES LAKERS,TORONTO RAPTORS,114,121
2021-05-03,DETROIT PISTONS,ORLANDO MAGIC,112,119
2021-05-03,WASHINGTON WIZARDS,INDIANA PACERS,154,141
2021-05-03,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,108,123
2021-05-04,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,123,114
2021-05-04,CHICAGO BULLS,PHILADELPHIA 76ERS,94,106
2021-05-04,MEMPHIS GRIZZLIES,NEW YORK KNICKS,104,118
2021-05-04,LOS ANGELES LAKERS,DENVER NUGGETS,93,89
2021-05-04,UTAH JAZZ,SAN ANTONIO SPURS,110,99
2021-05-04,CLEVELAND CAVALIERS,PHOENIX SUNS,118,134
2021-05-04,DETROIT PISTONS,CHARLOTTE HORNETS,99,102
2021-05-04,MILWAUKEE BUCKS,BROOKLYN NETS,124,118
2021-05-05,MIAMI HEAT,DALLAS MAVERICKS,113,127
2021-05-05,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,108,103
2021-05-05,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,99,103
2021-05-05,LOS ANGELES CLIPPERS,TORONTO RAPTORS,105,100
2021-05-05,ORLANDO MAGIC,BOSTON CELTICS,96,132
2021-05-05,CLEVELAND CAVALIERS,PORTLAND TRAIL BLAZERS,105,141
2021-05-06,ATLANTA HAWKS,PHOENIX SUNS,135,103
2021-05-06,HOUSTON ROCKETS,PHILADELPHIA 76ERS,115,135
2021-05-06,INDIANA PACERS,SACRAMENTO KINGS,93,104
2021-05-06,MILWAUKEE BUCKS,WASHINGTON WIZARDS,135,134
2021-05-06,MINNESOTA TIMBERWOLVES,MEMPHIS GRIZZLIES,135,139
2021-05-06,DENVER NUGGETS,NEW YORK KNICKS,113,97
2021-05-06,UTAH JAZZ,SAN ANTONIO SPURS,126,94
2021-05-06,CHARLOTTE HORNETS,CHICAGO BULLS,99,120
2021-05-06,DALLAS MAVERICKS,BROOKLYN NETS,113,109
2021-05-06,TORONTO RAPTORS,WASHINGTON WIZARDS,129,131
2021-05-07,DETROIT PISTONS,MEMPHIS GRIZZLIES,111,97
2021-05-07,INDIANA PACERS,ATLANTA HAWKS,133,126
2021-05-07,GOLDEN STATE WARRIORS,OKLAHOMA CITY THUNDER,118,97
2021-05-07,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,118,94
2021-05-07,PHILADELPHIA 76ERS,NEW ORLEANS PELICANS,109,107
2021-05-07,CHICAGO BULLS,BOSTON CELTICS,121,99
2021-05-08,CHARLOTTE HORNETS,ORLANDO MAGIC,122,112
2021-05-08,MIAMI HEAT,MINNESOTA TIMBERWOLVES,121,112
2021-05-08,MILWAUKEE BUCKS,HOUSTON ROCKETS,141,133
2021-05-08,DALLAS MAVERICKS,CLEVELAND CAVALIERS,110,90
2021-05-08,UTAH JAZZ,DENVER NUGGETS,127,120
2021-05-08,PHOENIX SUNS,NEW YORK KNICKS,128,105
2021-05-08,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,106,101
2021-05-08,SACRAMENTO KINGS,SAN ANTONIO SPURS,104,113
2021-05-08,INDIANA PACERS,WASHINGTON WIZARDS,132,133
2021-05-08,PHILADELPHIA 76ERS,DETROIT PISTONS,118,104
2021-05-08,TORONTO RAPTORS,MEMPHIS GRIZZLIES,99,109
2021-05-09,DENVER NUGGETS,BROOKLYN NETS,119,125
2021-05-09,GOLDEN STATE WARRIORS,OKLAHOMA CITY THUNDER,136,97
2021-05-09,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,124,102
2021-05-09,UTAH JAZZ,HOUSTON ROCKETS,124,116
2021-05-09,BOSTON CELTICS,MIAMI HEAT,124,130
2021-05-09,LOS ANGELES CLIPPERS,NEW YORK KNICKS,100,106
2021-05-09,CHARLOTTE HORNETS,NEW ORLEANS PELICANS,110,112
2021-05-09,CLEVELAND CAVALIERS,DALLAS MAVERICKS,97,124
2021-05-09,ORLANDO MAGIC,MINNESOTA TIMBERWOLVES,96,128
2021-05-10,DETROIT PISTONS,CHICAGO BULLS,96,108
2021-05-10,LOS ANGELES LAKERS,PHOENIX SUNS,123,110
2021-05-10,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,126,98
2021-05-10,ATLANTA HAWKS,WASHINGTON WIZARDS,125,124
2021-05-10,CLEVELAND CAVALIERS,INDIANA PACERS,102,111
2021-05-11,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,115,110
2021-05-11,SAN ANTONIO SPURS,MILWAUKEE BUCKS,146,125
2021-05-11,GOLDEN STATE WARRIORS,UTAH JAZZ,119,116
2021-05-11,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,140,129
2021-05-11,CHARLOTTE HORNETS,DENVER NUGGETS,112,117
2021-05-11,DETROIT PISTONS,MINNESOTA TIMBERWOLVES,100,119
2021-05-11,BOSTON CELTICS,MIAMI HEAT,121,129
2021-05-11,TORONTO RAPTORS,LOS ANGELES CLIPPERS,96,115
2021-05-12,CHICAGO BULLS,BROOKLYN NETS,107,115
2021-05-12,INDIANA PACERS,PHILADELPHIA 76ERS,103,94
2021-05-12,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,133,104
2021-05-12,MILWAUKEE BUCKS,ORLANDO MAGIC,114,102
2021-05-12,GOLDEN STATE WARRIORS,PHOENIX SUNS,122,116
2021-05-12,LOS ANGELES LAKERS,NEW YORK KNICKS,101,99
2021-05-12,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,122,106
2021-05-12,ATLANTA HAWKS,WASHINGTON WIZARDS,120,116
2021-05-13,BROOKLYN NETS,SAN ANTONIO SPURS,128,116
2021-05-13,CLEVELAND CAVALIERS,BOSTON CELTICS,102,94
2021-05-13,DALLAS MAVERICKS,NEW ORLEANS PELICANS,125,107
2021-05-13,UTAH JAZZ,PORTLAND TRAIL BLAZERS,98,105
2021-05-13,LOS ANGELES LAKERS,HOUSTON ROCKETS,124,122
2021-05-13,CHARLOTTE HORNETS,LOS ANGELES CLIPPERS,90,113
2021-05-13,INDIANA PACERS,MILWAUKEE BUCKS,133,142
2021-05-13,ATLANTA HAWKS,ORLANDO MAGIC,116,93
2021-05-13,MIAMI HEAT,PHILADELPHIA 76ERS,106,94
2021-05-13,NEW YORK KNICKS,SAN ANTONIO SPURS,102,98
2021-05-14,CHICAGO BULLS,TORONTO RAPTORS,114,102
2021-05-14,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,116,110
2021-05-14,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,103,114
2021-05-14,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,118,117
2021-05-14,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,120,105
2021-05-15,DETROIT PISTONS,DENVER NUGGETS,91,104
2021-05-15,OKLAHOMA CITY THUNDER,UTAH JAZZ,93,109
2021-05-15,PHILADELPHIA 76ERS,ORLANDO MAGIC,122,97
2021-05-15,DALLAS MAVERICKS,TORONTO RAPTORS,114,110
2021-05-15,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,122,115
2021-05-15,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,107,106
2021-05-15,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,125,122
2021-05-15,BROOKLYN NETS,CHICAGO BULLS,105,91
2021-05-15,INDIANA PACERS,LOS ANGELES LAKERS,115,122
2021-05-15,NEW YORK KNICKS,CHARLOTTE HORNETS,118,109
2021-05-15,MINNESOTA TIMBERWOLVES,BOSTON CELTICS,108,124
2021-05-15,SAN ANTONIO SPURS,PHOENIX SUNS,103,140
2021-05-16,MILWAUKEE BUCKS,MIAMI HEAT,122,108
2021-05-16,NEW YORK KNICKS,BOSTON CELTICS,96,92
2021-05-16,TORONTO RAPTORS,INDIANA PACERS,113,125
2021-05-16,WASHINGTON WIZARDS,CHARLOTTE HORNETS,115,110
2021-05-16,SAN ANTONIO SPURS,PHOENIX SUNS,121,123
2021-05-16,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,113,101
2021-05-16,ATLANTA HAWKS,HOUSTON ROCKETS,124,95
2021-05-16,BROOKLYN NETS,CLEVELAND CAVALIERS,123,109
2021-05-16,PHILADELPHIA 76ERS,ORLANDO MAGIC,128,117
2021-05-17,DETROIT PISTONS,MIAMI HEAT,107,120
2021-05-17,CHICAGO BULLS,MILWAUKEE BUCKS,118,112
2021-05-17,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,136,121
2021-05-17,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,98,110
2021-05-17,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,117,112
2021-05-17,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,132,116
2021-05-17,SACRAMENTO KINGS,UTAH JAZZ,99,121
2021-05-18,INDIANA PACERS,CHARLOTTE HORNETS,144,117
2021-05-19,BOSTON CELTICS,WASHINGTON WIZARDS,118,100
2021-05-19,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,100,96
2021-05-20,LOS ANGELES LAKERS,GOLDEN STATE WARRIORS,103,100
2021-05-21,WASHINGTON WIZARDS,INDIANA PACERS,142,115
2021-05-22,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,112,117
2021-05-22,MILWAUKEE BUCKS,MIAMI HEAT,109,107
2021-05-22,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,103,113
2021-05-23,BROOKLYN NETS,BOSTON CELTICS,104,93
2021-05-23,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,109,123
2021-05-23,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,125,118
2021-05-23,PHOENIX SUNS,LOS ANGELES LAKERS,99,90
2021-05-23,NEW YORK KNICKS,ATLANTA HAWKS,105,107
2021-05-24,UTAH JAZZ,MEMPHIS GRIZZLIES,109,112
2021-05-24,MILWAUKEE BUCKS,MIAMI HEAT,132,98
2021-05-25,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,128,109
2021-05-25,BROOKLYN NETS,BOSTON CELTICS,130,108
2021-05-26,PHOENIX SUNS,LOS ANGELES LAKERS,102,109
2021-05-26,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,121,127
2021-05-26,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,120,95
2021-05-26,NEW YORK KNICKS,ATLANTA HAWKS,101,92
2021-05-27,UTAH JAZZ,MEMPHIS GRIZZLIES,141,129
2021-05-27,MIAMI HEAT,MILWAUKEE BUCKS,84,113
2021-05-28,LOS ANGELES LAKERS,PHOENIX SUNS,109,95
2021-05-28,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,115,120
2021-05-28,ATLANTA HAWKS,NEW YORK KNICKS,105,94
2021-05-29,BOSTON CELTICS,BROOKLYN NETS,125,119
2021-05-29,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,108,118
2021-05-29,MIAMI HEAT,MILWAUKEE BUCKS,103,120
2021-05-29,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,115,95
2021-05-29,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,103,132
2021-05-30,MEMPHIS GRIZZLIES,UTAH JAZZ,111,121
2021-05-30,ATLANTA HAWKS,NEW YORK KNICKS,113,96
2021-05-30,LOS ANGELES LAKERS,PHOENIX SUNS,92,100
2021-05-30,BOSTON CELTICS,BROOKLYN NETS,126,141
