date,home_team,away_team,home_score,away_score
2020-02-04,ATLANTA HAWKS,BOSTON CELTICS,115,123
2020-02-04,BROOKLYN NETS,PHOENIX SUNS,119,97
2020-02-04,MIAMI HEAT,PHILADELPHIA 76ERS,137,106
2020-02-04,MEMPHIS GRIZZLIES,DETROIT PISTONS,96,82
2020-02-04,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,113,109
2020-02-04,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,108,105
2020-02-05,NEW ORLEANS PELICANS,MILWAUKEE BUCKS,108,120
2020-02-05,HOUSTON ROCKETS,CHARLOTTE HORNETS,125,110
2020-02-05,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,127,99
2020-02-05,LOS ANGELES LAKERS,SAN ANTONIO SPURS,129,102
2020-02-06,DETROIT PISTONS,PHOENIX SUNS,116,108
2020-02-06,BOSTON CELTICS,ORLANDO MAGIC,116,100
2020-02-06,BROOKLYN NETS,GOLDEN STATE WARRIORS,129,88
2020-02-06,TORONTO RAPTORS,INDIANA PACERS,119,118
2020-02-06,MINNESOTA TIMBERWOLVES,ATLANTA HAWKS,120,127
2020-02-06,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,109,103
2020-02-06,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,107,121
2020-02-06,UTAH JAZZ,DENVER NUGGETS,95,98
2020-02-06,LOS ANGELES CLIPPERS,MIAMI HEAT,128,111
2020-02-07,NEW YORK KNICKS,ORLANDO MAGIC,105,103
2020-02-07,CHICAGO BULLS,NEW ORLEANS PELICANS,119,125
2020-02-07,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,112,101
2020-02-07,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,125,117
2020-02-07,LOS ANGELES LAKERS,HOUSTON ROCKETS,111,121
2020-02-08,PHILADELPHIA 76ERS,MEMPHIS GRIZZLIES,119,107
2020-02-08,WASHINGTON WIZARDS,DALLAS MAVERICKS,119,118
2020-02-08,BOSTON CELTICS,ATLANTA HAWKS,112,107
2020-02-08,INDIANA PACERS,TORONTO RAPTORS,106,115
2020-02-08,OKLAHOMA CITY THUNDER,DETROIT PISTONS,108,101
2020-02-08,PHOENIX SUNS,HOUSTON ROCKETS,127,91
2020-02-08,SACRAMENTO KINGS,MIAMI HEAT,105,97
2020-02-08,UTAH JAZZ,PORTLAND TRAIL BLAZERS,117,114
2020-02-08,ORLANDO MAGIC,MILWAUKEE BUCKS,95,111
2020-02-09,CHARLOTTE HORNETS,DALLAS MAVERICKS,100,116
2020-02-09,DETROIT PISTONS,NEW YORK KNICKS,92,95
2020-02-09,INDIANA PACERS,NEW ORLEANS PELICANS,117,124
2020-02-09,TORONTO RAPTORS,BROOKLYN NETS,119,118
2020-02-09,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,142,115
2020-02-09,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,120,125
2020-02-09,PHOENIX SUNS,DENVER NUGGETS,108,117
2020-02-09,SACRAMENTO KINGS,SAN ANTONIO SPURS,122,102
2020-02-09,OKLAHOMA CITY THUNDER,BOSTON CELTICS,111,112
2020-02-09,ATLANTA HAWKS,NEW YORK KNICKS,140,135
2020-02-09,PHILADELPHIA 76ERS,CHICAGO BULLS,118,111
2020-02-09,WASHINGTON WIZARDS,MEMPHIS GRIZZLIES,99,106
2020-02-10,HOUSTON ROCKETS,UTAH JAZZ,113,114
2020-02-10,CLEVELAND CAVALIERS,LOS ANGELES CLIPPERS,92,133
2020-02-10,PORTLAND TRAIL BLAZERS,MIAMI HEAT,115,109
2020-02-11,DETROIT PISTONS,CHARLOTTE HORNETS,76,87
2020-02-11,INDIANA PACERS,BROOKLYN NETS,105,106
2020-02-11,ORLANDO MAGIC,ATLANTA HAWKS,135,126
2020-02-11,TORONTO RAPTORS,MINNESOTA TIMBERWOLVES,137,126
2020-02-11,MILWAUKEE BUCKS,SACRAMENTO KINGS,123,111
2020-02-11,DALLAS MAVERICKS,UTAH JAZZ,119,123
2020-02-11,DENVER NUGGETS,SAN ANTONIO SPURS,127,120
2020-02-11,GOLDEN STATE WARRIORS,MIAMI HEAT,101,113
2020-02-11,LOS ANGELES LAKERS,PHOENIX SUNS,125,100
2020-02-12,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,110,103
2020-02-12,WASHINGTON WIZARDS,CHICAGO BULLS,126,114
2020-02-12,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,138,117
2020-02-12,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,106,114
2020-02-12,HOUSTON ROCKETS,BOSTON CELTICS,116,105
2020-02-13,CLEVELAND CAVALIERS,ATLANTA HAWKS,127,105
2020-02-13,ORLANDO MAGIC,DETROIT PISTONS,116,112
2020-02-13,BROOKLYN NETS,TORONTO RAPTORS,101,91
2020-02-13,INDIANA PACERS,MILWAUKEE BUCKS,118,111
2020-02-13,NEW YORK KNICKS,WASHINGTON WIZARDS,96,114
2020-02-13,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,111,104
2020-02-13,MINNESOTA TIMBERWOLVES,CHARLOTTE HORNETS,108,115
2020-02-13,DALLAS MAVERICKS,SACRAMENTO KINGS,130,111
2020-02-13,PHOENIX SUNS,GOLDEN STATE WARRIORS,112,106
2020-02-13,UTAH JAZZ,MIAMI HEAT,116,101
2020-02-13,DENVER NUGGETS,LOS ANGELES LAKERS,116,120
2020-02-14,BOSTON CELTICS,LOS ANGELES CLIPPERS,141,133
2020-02-14,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,118,123
2020-02-21,DETROIT PISTONS,MILWAUKEE BUCKS,106,126
2020-02-21,ATLANTA HAWKS,MIAMI HEAT,129,124
2020-02-21,CHICAGO BULLS,CHARLOTTE HORNETS,93,103
2020-02-21,PHILADELPHIA 76ERS,BROOKLYN NETS,112,104
2020-02-21,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,129,125
2020-02-21,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,105,135
2020-02-22,ORLANDO MAGIC,DALLAS MAVERICKS,106,122
2020-02-22,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,108,113
2020-02-22,NEW YORK KNICKS,INDIANA PACERS,98,106
2020-02-22,TORONTO RAPTORS,PHOENIX SUNS,118,101
2020-02-22,MINNESOTA TIMBERWOLVES,BOSTON CELTICS,117,127
2020-02-22,OKLAHOMA CITY THUNDER,DENVER NUGGETS,113,101
2020-02-22,UTAH JAZZ,SAN ANTONIO SPURS,104,113
2020-02-22,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,117,105
2020-02-22,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,115,128
2020-02-22,LOS ANGELES CLIPPERS,SACRAMENTO KINGS,103,112
2020-02-23,CHARLOTTE HORNETS,BROOKLYN NETS,86,115
2020-02-23,ATLANTA HAWKS,DALLAS MAVERICKS,111,107
2020-02-23,CHICAGO BULLS,PHOENIX SUNS,104,112
2020-02-23,MIAMI HEAT,CLEVELAND CAVALIERS,124,105
2020-02-23,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,119,98
2020-02-23,UTAH JAZZ,HOUSTON ROCKETS,110,120
2020-02-23,LOS ANGELES LAKERS,BOSTON CELTICS,114,112
2020-02-23,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,128,116
2020-02-23,TORONTO RAPTORS,INDIANA PACERS,127,81
2020-02-24,CHICAGO BULLS,WASHINGTON WIZARDS,126,117
2020-02-24,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,131,103
2020-02-24,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,101,115
2020-02-24,PORTLAND TRAIL BLAZERS,DETROIT PISTONS,107,104
2020-02-25,CLEVELAND CAVALIERS,MIAMI HEAT,125,119
2020-02-25,PHILADELPHIA 76ERS,ATLANTA HAWKS,129,112
2020-02-25,WASHINGTON WIZARDS,MILWAUKEE BUCKS,134,137
2020-02-25,BROOKLYN NETS,ORLANDO MAGIC,113,115
2020-02-25,HOUSTON ROCKETS,NEW YORK KNICKS,123,112
2020-02-25,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,139,123
2020-02-25,UTAH JAZZ,PHOENIX SUNS,111,131
2020-02-25,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,124,97
2020-02-26,INDIANA PACERS,CHARLOTTE HORNETS,119,80
2020-02-26,TORONTO RAPTORS,MILWAUKEE BUCKS,97,108
2020-02-26,CHICAGO BULLS,OKLAHOMA CITY THUNDER,122,124
2020-02-26,DENVER NUGGETS,DETROIT PISTONS,115,98
2020-02-26,LOS ANGELES LAKERS,NEW ORLEANS PELICANS,118,109
2020-02-26,PORTLAND TRAIL BLAZERS,BOSTON CELTICS,106,118
2020-02-26,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,94,112
2020-02-27,CHARLOTTE HORNETS,NEW YORK KNICKS,107,101
2020-02-27,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,108,94
2020-02-27,WASHINGTON WIZARDS,BROOKLYN NETS,110,106
2020-02-27,ATLANTA HAWKS,ORLANDO MAGIC,120,130
2020-02-27,MIAMI HEAT,MINNESOTA TIMBERWOLVES,126,129
2020-02-27,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,140,112
2020-02-27,SAN ANTONIO SPURS,DALLAS MAVERICKS,103,109
2020-02-27,PHOENIX SUNS,LOS ANGELES CLIPPERS,92,102
2020-02-27,UTAH JAZZ,BOSTON CELTICS,103,114
2020-02-28,PHILADELPHIA 76ERS,NEW YORK KNICKS,115,106
2020-02-28,INDIANA PACERS,PORTLAND TRAIL BLAZERS,106,100
2020-02-28,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,112,108
2020-02-28,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,86,116
2020-02-29,ORLANDO MAGIC,MINNESOTA TIMBERWOLVES,136,125
2020-02-29,ATLANTA HAWKS,BROOKLYN NETS,141,118
2020-02-29,TORONTO RAPTORS,CHARLOTTE HORNETS,96,99
2020-02-29,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,101,104
2020-02-29,MIAMI HEAT,DALLAS MAVERICKS,126,118
2020-02-29,MILWAUKEE BUCKS,OKLAHOMA CITY THUNDER,133,86
2020-02-29,NEW ORLEANS PELICANS,CLEVELAND CAVALIERS,116,104
2020-02-29,PHOENIX SUNS,DETROIT PISTONS,111,113
2020-02-29,UTAH JAZZ,WASHINGTON WIZARDS,129,119
2020-02-29,LOS ANGELES CLIPPERS,DENVER NUGGETS,132,103
2020-02-29,NEW YORK KNICKS,CHICAGO BULLS,125,115
2020-03-01,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,129,117
2020-03-01,MIAMI HEAT,BROOKLYN NETS,116,113
2020-03-01,CLEVELAND CAVALIERS,INDIANA PACERS,104,113
2020-03-01,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,105,88
2020-03-01,BOSTON CELTICS,HOUSTON ROCKETS,110,111
2020-03-01,SAN ANTONIO SPURS,ORLANDO MAGIC,114,113
2020-03-01,PHOENIX SUNS,GOLDEN STATE WARRIORS,99,115
2020-03-01,CHARLOTTE HORNETS,MILWAUKEE BUCKS,85,93
2020-03-01,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,136,130
2020-03-01,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,91,111
2020-03-01,DENVER NUGGETS,TORONTO RAPTORS,133,118
2020-03-01,SACRAMENTO KINGS,DETROIT PISTONS,106,100
2020-03-02,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,114,122
2020-03-02,GOLDEN STATE WARRIORS,WASHINGTON WIZARDS,110,124
2020-03-03,CLEVELAND CAVALIERS,UTAH JAZZ,113,126
2020-03-03,NEW YORK KNICKS,HOUSTON ROCKETS,125,123
2020-03-03,ORLANDO MAGIC,PORTLAND TRAIL BLAZERS,107,130
2020-03-03,ATLANTA HAWKS,MEMPHIS GRIZZLIES,88,127
2020-03-03,MIAMI HEAT,MILWAUKEE BUCKS,105,89
2020-03-03,CHICAGO BULLS,DALLAS MAVERICKS,109,107
2020-03-03,SAN ANTONIO SPURS,INDIANA PACERS,111,116
2020-03-04,CHARLOTTE HORNETS,SAN ANTONIO SPURS,103,104
2020-03-04,BOSTON CELTICS,BROOKLYN NETS,120,129
2020-03-04,NEW ORLEANS PELICANS,MINNESOTA TIMBERWOLVES,134,139
2020-03-04,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,94,109
2020-03-04,DENVER NUGGETS,GOLDEN STATE WARRIORS,100,116
2020-03-04,PHOENIX SUNS,TORONTO RAPTORS,114,123
2020-03-04,LOS ANGELES LAKERS,PHILADELPHIA 76ERS,120,107
2020-03-04,SACRAMENTO KINGS,WASHINGTON WIZARDS,133,126
2020-03-05,CLEVELAND CAVALIERS,BOSTON CELTICS,106,112
2020-03-05,DETROIT PISTONS,OKLAHOMA CITY THUNDER,107,114
2020-03-05,MILWAUKEE BUCKS,INDIANA PACERS,119,100
2020-03-05,BROOKLYN NETS,MEMPHIS GRIZZLIES,79,118
2020-03-05,NEW YORK KNICKS,UTAH JAZZ,104,112
2020-03-05,MIAMI HEAT,ORLANDO MAGIC,116,113
2020-03-05,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,115,108
2020-03-05,DALLAS MAVERICKS,NEW ORLEANS PELICANS,127,123
2020-03-05,PORTLAND TRAIL BLAZERS,WASHINGTON WIZARDS,125,104
2020-03-06,CHARLOTTE HORNETS,DENVER NUGGETS,112,114
2020-03-06,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,105,120
2020-03-06,SACRAMENTO KINGS,PHILADELPHIA 76ERS,108,125
2020-03-06,GOLDEN STATE WARRIORS,TORONTO RAPTORS,113,121
2020-03-07,WASHINGTON WIZARDS,ATLANTA HAWKS,118,112
2020-03-07,BROOKLYN NETS,SAN ANTONIO SPURS,139,120
2020-03-07,NEW YORK KNICKS,OKLAHOMA CITY THUNDER,103,126
2020-03-07,CHICAGO BULLS,INDIANA PACERS,102,108
2020-03-07,MINNESOTA TIMBERWOLVES,ORLANDO MAGIC,118,132
2020-03-07,NEW ORLEANS PELICANS,MIAMI HEAT,110,104
2020-03-07,BOSTON CELTICS,UTAH JAZZ,94,99
2020-03-07,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,121,96
2020-03-07,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,127,117
2020-03-07,LOS ANGELES LAKERS,MILWAUKEE BUCKS,113,103
2020-03-07,CHARLOTTE HORNETS,HOUSTON ROCKETS,108,99
2020-03-08,DETROIT PISTONS,UTAH JAZZ,105,111
2020-03-08,CLEVELAND CAVALIERS,DENVER NUGGETS,104,102
2020-03-08,MEMPHIS GRIZZLIES,ATLANTA HAWKS,118,101
2020-03-08,GOLDEN STATE WARRIORS,PHILADELPHIA 76ERS,118,114
2020-03-08,PORTLAND TRAIL BLAZERS,SACRAMENTO KINGS,111,123
2020-03-08,BROOKLYN NETS,CHICAGO BULLS,110,107
2020-03-08,MINNESOTA TIMBERWOLVES,NEW ORLEANS PELICANS,107,120
2020-03-08,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,103,112
2020-03-08,BOSTON CELTICS,OKLAHOMA CITY THUNDER,104,105
2020-03-08,PHOENIX SUNS,MILWAUKEE BUCKS,140,131
2020-03-08,WASHINGTON WIZARDS,MIAMI HEAT,89,100
2020-03-08,DALLAS MAVERICKS,INDIANA PACERS,109,112
2020-03-08,HOUSTON ROCKETS,ORLANDO MAGIC,106,126
2020-03-08,NEW YORK KNICKS,DETROIT PISTONS,96,84
2020-03-08,CLEVELAND CAVALIERS,SAN ANTONIO SPURS,132,129
2020-03-09,SACRAMENTO KINGS,TORONTO RAPTORS,113,118
2020-03-09,ATLANTA HAWKS,CHARLOTTE HORNETS,143,138
2020-03-10,DENVER NUGGETS,MILWAUKEE BUCKS,109,95
2020-03-10,UTAH JAZZ,TORONTO RAPTORS,92,101
2020-03-10,WASHINGTON WIZARDS,NEW YORK KNICKS,122,115
2020-03-10,INDIANA PACERS,BOSTON CELTICS,111,114
2020-03-11,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,117,111
2020-03-11,SAN ANTONIO SPURS,DALLAS MAVERICKS,119,109
2020-03-11,MEMPHIS GRIZZLIES,ORLANDO MAGIC,115,120
2020-03-11,CHICAGO BULLS,CLEVELAND CAVALIERS,108,103
2020-03-11,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,121,105
2020-03-11,LOS ANGELES LAKERS,BROOKLYN NETS,102,104
2020-03-11,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,107,131
2020-03-11,PHILADELPHIA 76ERS,DETROIT PISTONS,124,106
2020-03-11,ATLANTA HAWKS,NEW YORK KNICKS,131,136
2020-03-11,MIAMI HEAT,CHARLOTTE HORNETS,98,109
2020-03-12,DALLAS MAVERICKS,DENVER NUGGETS,113,97
2020-07-30,NEW ORLEANS PELICANS,UTAH JAZZ,104,106
2020-07-31,LOS ANGELES LAKERS,LOS ANGELES CLIPPERS,103,101
2020-07-31,BROOKLYN NETS,ORLANDO MAGIC,118,128
2020-07-31,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,140,135
2020-07-31,WASHINGTON WIZARDS,PHOENIX SUNS,112,125
2020-07-31,MILWAUKEE BUCKS,BOSTON CELTICS,119,112
2020-08-01,SAN ANTONIO SPURS,SACRAMENTO KINGS,129,120
2020-08-01,DALLAS MAVERICKS,HOUSTON ROCKETS,149,153
2020-08-01,DENVER NUGGETS,MIAMI HEAT,105,125
2020-08-01,OKLAHOMA CITY THUNDER,UTAH JAZZ,110,94
2020-08-01,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,126,103
2020-08-01,INDIANA PACERS,PHILADELPHIA 76ERS,127,121
2020-08-02,TORONTO RAPTORS,LOS ANGELES LAKERS,107,92
2020-08-02,BROOKLYN NETS,WASHINGTON WIZARDS,118,110
2020-08-02,BOSTON CELTICS,PORTLAND TRAIL BLAZERS,128,124
2020-08-02,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,106,108
2020-08-02,ORLANDO MAGIC,SACRAMENTO KINGS,132,116
2020-08-03,HOUSTON ROCKETS,MILWAUKEE BUCKS,120,116
2020-08-03,PHOENIX SUNS,DALLAS MAVERICKS,117,115
2020-08-03,MIAMI HEAT,TORONTO RAPTORS,103,107
2020-08-03,OKLAHOMA CITY THUNDER,DENVER NUGGETS,113,121
2020-08-03,WASHINGTON WIZARDS,INDIANA PACERS,100,111
2020-08-03,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,109,99
2020-08-04,PHILADELPHIA 76ERS,SAN ANTONIO SPURS,132,130
2020-08-04,UTAH JAZZ,LOS ANGELES LAKERS,108,116
2020-08-04,MILWAUKEE BUCKS,BROOKLYN NETS,116,119
2020-08-04,SACRAMENTO KINGS,DALLAS MAVERICKS,110,114
2020-08-04,LOS ANGELES CLIPPERS,PHOENIX SUNS,115,117
2020-08-04,INDIANA PACERS,ORLANDO MAGIC,120,109
2020-08-04,MIAMI HEAT,BOSTON CELTICS,112,106
2020-08-05,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,110,102
2020-08-05,UTAH JAZZ,MEMPHIS GRIZZLIES,124,115
2020-08-05,SAN ANTONIO SPURS,DENVER NUGGETS,126,132
2020-08-05,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,98,107
2020-08-05,LOS ANGELES LAKERS,OKLAHOMA CITY THUNDER,86,105
2020-08-06,ORLANDO MAGIC,TORONTO RAPTORS,99,109
2020-08-06,BOSTON CELTICS,BROOKLYN NETS,149,115
2020-08-06,SACRAMENTO KINGS,NEW ORLEANS PELICANS,140,125
2020-08-06,MILWAUKEE BUCKS,MIAMI HEAT,130,116
2020-08-06,PHOENIX SUNS,INDIANA PACERS,114,99
2020-08-06,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,111,126
2020-08-07,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,115,125
2020-08-07,HOUSTON ROCKETS,LOS ANGELES LAKERS,113,97
2020-08-07,SAN ANTONIO SPURS,UTAH JAZZ,119,111
2020-08-07,MEMPHIS GRIZZLIES,OKLAHOMA CITY THUNDER,121,92
2020-08-07,BROOKLYN NETS,SACRAMENTO KINGS,119,106
2020-08-07,PHILADELPHIA 76ERS,ORLANDO MAGIC,108,101
2020-08-08,NEW ORLEANS PELICANS,WASHINGTON WIZARDS,118,107
2020-08-08,TORONTO RAPTORS,BOSTON CELTICS,100,122
2020-08-08,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,117,122
2020-08-08,DENVER NUGGETS,UTAH JAZZ,134,132
2020-08-08,INDIANA PACERS,LOS ANGELES LAKERS,116,111
2020-08-08,MIAMI HEAT,PHOENIX SUNS,112,119
2020-08-09,DALLAS MAVERICKS,MILWAUKEE BUCKS,136,132
2020-08-09,OKLAHOMA CITY THUNDER,WASHINGTON WIZARDS,121,103
2020-08-09,TORONTO RAPTORS,MEMPHIS GRIZZLIES,108,99
2020-08-09,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,113,122
2020-08-09,BOSTON CELTICS,ORLANDO MAGIC,122,119
2020-08-09,PORTLAND TRAIL BLAZERS,PHILADELPHIA 76ERS,124,121
2020-08-10,SACRAMENTO KINGS,HOUSTON ROCKETS,112,129
2020-08-10,LOS ANGELES CLIPPERS,BROOKLYN NETS,120,129
2020-08-10,PHOENIX SUNS,OKLAHOMA CITY THUNDER,128,101
2020-08-10,UTAH JAZZ,DALLAS MAVERICKS,114,122
2020-08-10,MILWAUKEE BUCKS,TORONTO RAPTORS,106,114
2020-08-11,MIAMI HEAT,INDIANA PACERS,114,92
2020-08-11,LOS ANGELES LAKERS,DENVER NUGGETS,124,121
2020-08-11,ORLANDO MAGIC,BROOKLYN NETS,96,108
2020-08-11,SAN ANTONIO SPURS,HOUSTON ROCKETS,123,105
2020-08-11,PHILADELPHIA 76ERS,PHOENIX SUNS,117,130
2020-08-11,MEMPHIS GRIZZLIES,BOSTON CELTICS,107,122
2020-08-11,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,131,134
2020-08-12,SACRAMENTO KINGS,NEW ORLEANS PELICANS,112,106
2020-08-12,WASHINGTON WIZARDS,MILWAUKEE BUCKS,113,126
2020-08-12,HOUSTON ROCKETS,INDIANA PACERS,104,108
2020-08-12,PHILADELPHIA 76ERS,TORONTO RAPTORS,121,125
2020-08-13,OKLAHOMA CITY THUNDER,MIAMI HEAT,116,115
2020-08-13,DENVER NUGGETS,LOS ANGELES CLIPPERS,111,124
2020-08-13,BOSTON CELTICS,WASHINGTON WIZARDS,90,96
2020-08-13,LOS ANGELES LAKERS,SACRAMENTO KINGS,122,136
2020-08-13,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,119,106
2020-08-13,PHOENIX SUNS,DALLAS MAVERICKS,128,102
2020-08-13,UTAH JAZZ,SAN ANTONIO SPURS,118,112
2020-08-14,BROOKLYN NETS,PORTLAND TRAIL BLAZERS,133,134
2020-08-14,ORLANDO MAGIC,NEW ORLEANS PELICANS,133,127
2020-08-14,TORONTO RAPTORS,DENVER NUGGETS,117,109
2020-08-14,INDIANA PACERS,MIAMI HEAT,109,92
2020-08-14,LOS ANGELES CLIPPERS,OKLAHOMA CITY THUNDER,107,103
2020-08-15,HOUSTON ROCKETS,PHILADELPHIA 76ERS,96,134
2020-08-15,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,126,122
2020-08-17,DENVER NUGGETS,UTAH JAZZ,135,125
2020-08-17,TORONTO RAPTORS,BROOKLYN NETS,134,110
2020-08-17,BOSTON CELTICS,PHILADELPHIA 76ERS,109,101
2020-08-18,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,118,110
2020-08-18,MILWAUKEE BUCKS,ORLANDO MAGIC,110,122
2020-08-18,INDIANA PACERS,MIAMI HEAT,101,113
2020-08-18,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,123,108
2020-08-19,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,93,100
2020-08-19,TORONTO RAPTORS,BROOKLYN NETS,104,99
2020-08-19,DENVER NUGGETS,UTAH JAZZ,105,124
2020-08-19,BOSTON CELTICS,PHILADELPHIA 76ERS,128,101
2020-08-20,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,114,127
2020-08-20,INDIANA PACERS,MIAMI HEAT,100,109
2020-08-20,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,111,98
2020-08-20,MILWAUKEE BUCKS,ORLANDO MAGIC,111,96
2020-08-21,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,111,88
2020-08-21,BROOKLYN NETS,TORONTO RAPTORS,92,117
2020-08-21,UTAH JAZZ,DENVER NUGGETS,124,87
2020-08-21,PHILADELPHIA 76ERS,BOSTON CELTICS,94,102
2020-08-22,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,122,130
2020-08-22,ORLANDO MAGIC,MILWAUKEE BUCKS,107,121
2020-08-22,MIAMI HEAT,INDIANA PACERS,124,115
2020-08-22,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,119,107
2020-08-23,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,108,116
2020-08-23,PHILADELPHIA 76ERS,BOSTON CELTICS,106,110
2020-08-23,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,135,133
2020-08-23,BROOKLYN NETS,TORONTO RAPTORS,122,150
2020-08-24,UTAH JAZZ,DENVER NUGGETS,129,127
2020-08-24,ORLANDO MAGIC,MILWAUKEE BUCKS,106,121
2020-08-24,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,117,114
2020-08-24,MIAMI HEAT,INDIANA PACERS,99,87
2020-08-25,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,115,135
2020-08-25,DENVER NUGGETS,UTAH JAZZ,117,107
2020-08-26,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,154,111
2020-08-29,MILWAUKEE BUCKS,ORLANDO MAGIC,118,104
2020-08-29,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,114,80
2020-08-30,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,131,122
2020-08-30,TORONTO RAPTORS,BOSTON CELTICS,94,112
2020-08-30,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,97,111
2020-08-31,UTAH JAZZ,DENVER NUGGETS,107,119
2020-08-31,MILWAUKEE BUCKS,MIAMI HEAT,104,115
2020-09-01,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,104,100
2020-09-01,TORONTO RAPTORS,BOSTON CELTICS,99,102
2020-09-02,DENVER NUGGETS,UTAH JAZZ,80,78
2020-09-02,MILWAUKEE BUCKS,MIAMI HEAT,114,116
2020-09-03,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,104,102
2020-09-03,BOSTON CELTICS,TORONTO RAPTORS,103,104
2020-09-04,LOS ANGELES CLIPPERS,DENVER NUGGETS,120,97
2020-09-04,MIAMI HEAT,MILWAUKEE BUCKS,115,100
2020-09-05,LOS ANGELES LAKERS,HOUSTON ROCKETS,97,112
2020-09-05,BOSTON CELTICS,TORONTO RAPTORS,93,100
2020-09-06,LOS ANGELES CLIPPERS,DENVER NUGGETS,101,110
2020-09-06,MIAMI HEAT,MILWAUKEE BUCKS,115,118
2020-09-07,LOS ANGELES LAKERS,HOUSTON ROCKETS,117,109
2020-09-07,TORONTO RAPTORS,BOSTON CELTICS,89,111
2020-09-08,DENVER NUGGETS,LOS ANGELES CLIPPERS,107,113
