date,home_team,away_team,home_score,away_score
2024-10-22,BOSTON CELTICS,NEW YORK KNICKS,132,109
2024-10-23,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,110,103
2024-10-23,DETROIT PISTONS,INDIANA PACERS,109,115
2024-10-23,ATLANTA HAWKS,BROOKLYN NETS,120,116
2024-10-23,MIAMI HEAT,ORLANDO MAGIC,97,116
2024-10-23,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,109,124
2024-10-23,TORONTO RAPTORS,CLEVELAND CAVALIERS,106,136
2024-10-24,HOUSTON ROCKETS,CHARLOTTE HORNETS,105,110
2024-10-24,NEW ORLEANS PELICANS,CHICAGO BULLS,123,111
2024-10-24,UTAH JAZZ,MEMPHIS GRIZZLIES,124,126
2024-10-24,LOS ANGELES CLIPPERS,PHOENIX SUNS,113,116
2024-10-24,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,104,140
2024-10-24,WASHINGTON WIZARDS,BOSTON CELTICS,102,122
2024-10-24,DALLAS MAVERICKS,SAN ANTONIO SPURS,120,109
2024-10-25,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,115,117
2024-10-25,DENVER NUGGETS,OKLAHOMA CITY THUNDER,87,102
2024-10-25,ORLANDO MAGIC,BROOKLYN NETS,116,101
2024-10-25,TORONTO RAPTORS,PHILADELPHIA 76ERS,115,107
2024-10-25,ATLANTA HAWKS,CHARLOTTE HORNETS,125,120
2024-10-25,CLEVELAND CAVALIERS,DETROIT PISTONS,113,101
2024-10-25,NEW YORK KNICKS,INDIANA PACERS,123,98
2024-10-26,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,128,108
2024-10-26,MILWAUKEE BUCKS,CHICAGO BULLS,122,133
2024-10-26,UTAH JAZZ,GOLDEN STATE WARRIORS,86,127
2024-10-26,LOS ANGELES LAKERS,PHOENIX SUNS,123,116
2024-10-26,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,103,105
2024-10-26,DENVER NUGGETS,LOS ANGELES CLIPPERS,104,109
2024-10-26,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,116,135
2024-10-26,DETROIT PISTONS,BOSTON CELTICS,118,124
2024-10-26,CHARLOTTE HORNETS,MIAMI HEAT,106,114
2024-10-27,MEMPHIS GRIZZLIES,ORLANDO MAGIC,124,111
2024-10-27,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,112,101
2024-10-27,CHICAGO BULLS,OKLAHOMA CITY THUNDER,95,114
2024-10-27,SAN ANTONIO SPURS,HOUSTON ROCKETS,109,106
2024-10-27,PHOENIX SUNS,DALLAS MAVERICKS,114,102
2024-10-27,LOS ANGELES LAKERS,SACRAMENTO KINGS,131,127
2024-10-27,INDIANA PACERS,PHILADELPHIA 76ERS,114,118
2024-10-27,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,125,103
2024-10-27,BROOKLYN NETS,MILWAUKEE BUCKS,115,102
2024-10-27,OKLAHOMA CITY THUNDER,ATLANTA HAWKS,128,104
2024-10-28,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,104,112
2024-10-28,ORLANDO MAGIC,INDIANA PACERS,119,115
2024-10-28,ATLANTA HAWKS,WASHINGTON WIZARDS,119,121
2024-10-28,BOSTON CELTICS,MILWAUKEE BUCKS,119,108
2024-10-28,TORONTO RAPTORS,DENVER NUGGETS,125,127
2024-10-28,MIAMI HEAT,DETROIT PISTONS,106,98
2024-10-28,NEW YORK KNICKS,CLEVELAND CAVALIERS,104,110
2024-10-29,SAN ANTONIO SPURS,HOUSTON ROCKETS,101,106
2024-10-29,MEMPHIS GRIZZLIES,CHICAGO BULLS,123,126
2024-10-29,DALLAS MAVERICKS,UTAH JAZZ,110,102
2024-10-29,SACRAMENTO KINGS,PORTLAND TRAIL BLAZERS,111,98
2024-10-29,PHOENIX SUNS,LOS ANGELES LAKERS,109,105
2024-10-29,BROOKLYN NETS,DENVER NUGGETS,139,144
2024-10-29,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,114,120
2024-10-30,UTAH JAZZ,SACRAMENTO KINGS,96,113
2024-10-30,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,124,106
2024-10-30,PHILADELPHIA 76ERS,DETROIT PISTONS,95,105
2024-10-30,WASHINGTON WIZARDS,ATLANTA HAWKS,133,120
2024-10-30,INDIANA PACERS,BOSTON CELTICS,135,132
2024-10-30,CLEVELAND CAVALIERS,LOS ANGELES LAKERS,134,110
2024-10-30,CHARLOTTE HORNETS,TORONTO RAPTORS,138,133
2024-10-30,MIAMI HEAT,NEW YORK KNICKS,107,116
2024-10-31,CHICAGO BULLS,ORLANDO MAGIC,102,99
2024-10-31,MEMPHIS GRIZZLIES,BROOKLYN NETS,106,119
2024-10-31,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,105,93
2024-10-31,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,104,89
2024-10-31,LOS ANGELES CLIPPERS,PORTLAND TRAIL BLAZERS,105,106
2024-11-01,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,122,99
2024-11-01,DALLAS MAVERICKS,HOUSTON ROCKETS,102,108
2024-11-01,UTAH JAZZ,SAN ANTONIO SPURS,88,106
2024-11-01,LOS ANGELES CLIPPERS,PHOENIX SUNS,119,125
2024-11-01,CHARLOTTE HORNETS,BOSTON CELTICS,109,124
2024-11-01,CLEVELAND CAVALIERS,ORLANDO MAGIC,120,109
2024-11-01,DETROIT PISTONS,NEW YORK KNICKS,98,128
2024-11-01,ATLANTA HAWKS,SACRAMENTO KINGS,115,123
2024-11-01,BROOKLYN NETS,CHICAGO BULLS,120,112
2024-11-01,TORONTO RAPTORS,LOS ANGELES LAKERS,125,131
2024-11-02,NEW ORLEANS PELICANS,INDIANA PACERS,125,118
2024-11-02,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,119,116
2024-11-02,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,114,137
2024-11-02,CHARLOTTE HORNETS,BOSTON CELTICS,103,113
2024-11-02,PHILADELPHIA 76ERS,MEMPHIS GRIZZLIES,107,124
2024-11-02,TORONTO RAPTORS,SACRAMENTO KINGS,131,128
2024-11-03,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,121,127
2024-11-03,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,113,114
2024-11-03,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,113,103
2024-11-03,WASHINGTON WIZARDS,MIAMI HEAT,98,118
2024-11-03,DENVER NUGGETS,UTAH JAZZ,129,103
2024-11-03,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,103,97
2024-11-03,LOS ANGELES CLIPPERS,OKLAHOMA CITY THUNDER,92,105
2024-11-03,BROOKLYN NETS,DETROIT PISTONS,92,106
2024-11-04,NEW ORLEANS PELICANS,ATLANTA HAWKS,111,126
2024-11-04,DALLAS MAVERICKS,ORLANDO MAGIC,108,85
2024-11-05,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,116,114
2024-11-05,WASHINGTON WIZARDS,GOLDEN STATE WARRIORS,112,125
2024-11-05,DETROIT PISTONS,LOS ANGELES LAKERS,115,103
2024-11-05,ATLANTA HAWKS,BOSTON CELTICS,93,123
2024-11-05,BROOKLYN NETS,MEMPHIS GRIZZLIES,106,104
2024-11-05,MIAMI HEAT,SACRAMENTO KINGS,110,111
2024-11-05,CHICAGO BULLS,UTAH JAZZ,126,135
2024-11-05,HOUSTON ROCKETS,NEW YORK KNICKS,109,97
2024-11-05,MINNESOTA TIMBERWOLVES,CHARLOTTE HORNETS,114,93
2024-11-05,OKLAHOMA CITY THUNDER,ORLANDO MAGIC,102,86
2024-11-05,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,100,118
2024-11-05,DALLAS MAVERICKS,INDIANA PACERS,127,134
2024-11-05,DENVER NUGGETS,TORONTO RAPTORS,121,119
2024-11-05,PHOENIX SUNS,PHILADELPHIA 76ERS,118,116
2024-11-05,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,113,104
2024-11-07,CHARLOTTE HORNETS,DETROIT PISTONS,108,107
2024-11-07,INDIANA PACERS,ORLANDO MAGIC,118,111
2024-11-07,ATLANTA HAWKS,NEW YORK KNICKS,121,116
2024-11-07,BOSTON CELTICS,GOLDEN STATE WARRIORS,112,118
2024-11-07,HOUSTON ROCKETS,SAN ANTONIO SPURS,127,100
2024-11-07,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,131,114
2024-11-07,NEW ORLEANS PELICANS,CLEVELAND CAVALIERS,122,131
2024-11-07,DALLAS MAVERICKS,CHICAGO BULLS,119,99
2024-11-07,DENVER NUGGETS,OKLAHOMA CITY THUNDER,124,122
2024-11-07,PHOENIX SUNS,MIAMI HEAT,115,112
2024-11-07,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,110,98
2024-11-07,SACRAMENTO KINGS,TORONTO RAPTORS,122,107
2024-11-08,CHICAGO BULLS,MINNESOTA TIMBERWOLVES,119,135
2024-11-08,MILWAUKEE BUCKS,UTAH JAZZ,123,100
2024-11-08,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,118,105
2024-11-09,CHARLOTTE HORNETS,INDIANA PACERS,103,83
2024-11-09,DETROIT PISTONS,ATLANTA HAWKS,122,121
2024-11-09,ORLANDO MAGIC,NEW ORLEANS PELICANS,115,88
2024-11-09,BOSTON CELTICS,BROOKLYN NETS,108,104
2024-11-09,CLEVELAND CAVALIERS,GOLDEN STATE WARRIORS,136,117
2024-11-09,DALLAS MAVERICKS,PHOENIX SUNS,113,114
2024-11-09,NEW YORK KNICKS,MILWAUKEE BUCKS,116,94
2024-11-09,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,128,104
2024-11-09,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,126,107
2024-11-09,DENVER NUGGETS,MIAMI HEAT,135,122
2024-11-09,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,127,102
2024-11-09,LOS ANGELES LAKERS,PHILADELPHIA 76ERS,116,106
2024-11-09,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,98,107
2024-11-09,SAN ANTONIO SPURS,UTAH JAZZ,110,111
2024-11-10,ATLANTA HAWKS,CHICAGO BULLS,113,125
2024-11-10,CLEVELAND CAVALIERS,BROOKLYN NETS,105,100
2024-11-10,LOS ANGELES CLIPPERS,TORONTO RAPTORS,105,103
2024-11-10,DETROIT PISTONS,HOUSTON ROCKETS,99,101
2024-11-10,MILWAUKEE BUCKS,BOSTON CELTICS,107,113
2024-11-10,INDIANA PACERS,NEW YORK KNICKS,132,121
2024-11-10,ORLANDO MAGIC,WASHINGTON WIZARDS,121,94
2024-11-11,MINNESOTA TIMBERWOLVES,MIAMI HEAT,94,95
2024-11-11,OKLAHOMA CITY THUNDER,GOLDEN STATE WARRIORS,116,127
2024-11-11,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,107,105
2024-11-11,DENVER NUGGETS,DALLAS MAVERICKS,122,120
2024-11-11,PHOENIX SUNS,SACRAMENTO KINGS,118,127
2024-11-11,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,89,134
2024-11-11,LOS ANGELES LAKERS,TORONTO RAPTORS,123,103
2024-11-12,CHICAGO BULLS,CLEVELAND CAVALIERS,113,119
2024-11-12,HOUSTON ROCKETS,WASHINGTON WIZARDS,107,92
2024-11-12,NEW ORLEANS PELICANS,BROOKLYN NETS,105,107
2024-11-12,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,134,128
2024-11-12,SAN ANTONIO SPURS,SACRAMENTO KINGS,116,96
2024-11-13,BOSTON CELTICS,ATLANTA HAWKS,116,117
2024-11-13,DETROIT PISTONS,MIAMI HEAT,123,121
2024-11-13,ORLANDO MAGIC,CHARLOTTE HORNETS,114,89
2024-11-13,PHILADELPHIA 76ERS,NEW YORK KNICKS,99,111
2024-11-13,MILWAUKEE BUCKS,TORONTO RAPTORS,99,85
2024-11-13,UTAH JAZZ,PHOENIX SUNS,112,120
2024-11-13,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,120,117
2024-11-13,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,122,108
2024-11-14,ORLANDO MAGIC,INDIANA PACERS,94,90
2024-11-14,BROOKLYN NETS,BOSTON CELTICS,114,139
2024-11-14,NEW YORK KNICKS,CHICAGO BULLS,123,124
2024-11-14,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,106,88
2024-11-14,PHILADELPHIA 76ERS,CLEVELAND CAVALIERS,106,114
2024-11-14,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,111,103
2024-11-14,MILWAUKEE BUCKS,DETROIT PISTONS,127,120
2024-11-14,SAN ANTONIO SPURS,WASHINGTON WIZARDS,139,130
2024-11-14,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,128,123
2024-11-14,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,106,98
2024-11-14,SACRAMENTO KINGS,PHOENIX SUNS,127,104
2024-11-15,UTAH JAZZ,DALLAS MAVERICKS,115,113
2024-11-16,INDIANA PACERS,MIAMI HEAT,111,124
2024-11-16,ORLANDO MAGIC,PHILADELPHIA 76ERS,98,86
2024-11-16,TORONTO RAPTORS,DETROIT PISTONS,95,99
2024-11-16,ATLANTA HAWKS,WASHINGTON WIZARDS,129,117
2024-11-16,CLEVELAND CAVALIERS,CHICAGO BULLS,144,126
2024-11-16,NEW YORK KNICKS,BROOKLYN NETS,124,122
2024-11-16,SAN ANTONIO SPURS,LOS ANGELES LAKERS,115,120
2024-11-16,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,125,104
2024-11-16,NEW ORLEANS PELICANS,DENVER NUGGETS,101,94
2024-11-16,OKLAHOMA CITY THUNDER,PHOENIX SUNS,99,83
2024-11-16,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,123,118
2024-11-16,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,126,130
2024-11-16,CHARLOTTE HORNETS,MILWAUKEE BUCKS,115,114
2024-11-17,BOSTON CELTICS,TORONTO RAPTORS,126,123
2024-11-17,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,99,104
2024-11-17,DALLAS MAVERICKS,SAN ANTONIO SPURS,110,93
2024-11-17,SACRAMENTO KINGS,UTAH JAZZ,121,117
2024-11-17,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,120,117
2024-11-17,INDIANA PACERS,MIAMI HEAT,119,110
2024-11-17,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,128,114
2024-11-17,MEMPHIS GRIZZLIES,DENVER NUGGETS,105,90
2024-11-17,PORTLAND TRAIL BLAZERS,ATLANTA HAWKS,114,110
2024-11-17,WASHINGTON WIZARDS,DETROIT PISTONS,104,124
2024-11-18,CHICAGO BULLS,HOUSTON ROCKETS,107,143
2024-11-18,NEW YORK KNICKS,BROOKLYN NETS,114,104
2024-11-18,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,119,121
2024-11-18,LOS ANGELES CLIPPERS,UTAH JAZZ,116,105
2024-11-19,DETROIT PISTONS,CHICAGO BULLS,112,122
2024-11-19,MIAMI HEAT,PHILADELPHIA 76ERS,106,89
2024-11-19,NEW YORK KNICKS,WASHINGTON WIZARDS,134,106
2024-11-19,TORONTO RAPTORS,INDIANA PACERS,130,119
2024-11-19,MILWAUKEE BUCKS,HOUSTON ROCKETS,101,100
2024-11-19,PHOENIX SUNS,ORLANDO MAGIC,99,109
2024-11-19,SACRAMENTO KINGS,ATLANTA HAWKS,108,109
2024-11-19,LOS ANGELES CLIPPERS,GOLDEN STATE WARRIORS,102,99
2024-11-20,BOSTON CELTICS,CLEVELAND CAVALIERS,120,117
2024-11-20,BROOKLYN NETS,CHARLOTTE HORNETS,116,115
2024-11-20,MEMPHIS GRIZZLIES,DENVER NUGGETS,110,122
2024-11-20,DALLAS MAVERICKS,NEW ORLEANS PELICANS,132,91
2024-11-20,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,110,104
2024-11-20,LOS ANGELES LAKERS,UTAH JAZZ,124,118
2024-11-21,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,128,100
2024-11-21,MILWAUKEE BUCKS,CHICAGO BULLS,122,106
2024-11-21,HOUSTON ROCKETS,INDIANA PACERS,130,113
2024-11-21,MEMPHIS GRIZZLIES,PHILADELPHIA 76ERS,117,111
2024-11-21,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,109,99
2024-11-21,GOLDEN STATE WARRIORS,ATLANTA HAWKS,120,97
2024-11-21,PHOENIX SUNS,NEW YORK KNICKS,122,138
2024-11-21,LOS ANGELES CLIPPERS,ORLANDO MAGIC,104,93
2024-11-22,CHARLOTTE HORNETS,DETROIT PISTONS,123,121
2024-11-22,TORONTO RAPTORS,MINNESOTA TIMBERWOLVES,110,105
2024-11-22,SAN ANTONIO SPURS,UTAH JAZZ,126,118
2024-11-22,LOS ANGELES LAKERS,ORLANDO MAGIC,118,119
2024-11-23,PHILADELPHIA 76ERS,BROOKLYN NETS,113,98
2024-11-23,WASHINGTON WIZARDS,BOSTON CELTICS,96,108
2024-11-23,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,108,112
2024-11-23,CHICAGO BULLS,ATLANTA HAWKS,136,122
2024-11-23,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,116,88
2024-11-23,MILWAUKEE BUCKS,INDIANA PACERS,129,117
2024-11-23,DENVER NUGGETS,DALLAS MAVERICKS,120,123
2024-11-23,LOS ANGELES CLIPPERS,SACRAMENTO KINGS,104,88
2024-11-23,UTAH JAZZ,NEW YORK KNICKS,121,106
2024-11-24,ORLANDO MAGIC,DETROIT PISTONS,111,100
2024-11-24,CHICAGO BULLS,MEMPHIS GRIZZLIES,131,142
2024-11-24,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,98,104
2024-11-24,MILWAUKEE BUCKS,CHARLOTTE HORNETS,125,119
2024-11-24,SAN ANTONIO SPURS,GOLDEN STATE WARRIORS,104,94
2024-11-24,LOS ANGELES LAKERS,DENVER NUGGETS,102,127
2024-11-24,BOSTON CELTICS,MINNESOTA TIMBERWOLVES,107,105
2024-11-24,INDIANA PACERS,WASHINGTON WIZARDS,115,103
2024-11-24,MIAMI HEAT,DALLAS MAVERICKS,123,118
2024-11-24,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,99,125
2024-11-25,CLEVELAND CAVALIERS,TORONTO RAPTORS,122,108
2024-11-25,SACRAMENTO KINGS,BROOKLYN NETS,103,108
2024-11-26,CHARLOTTE HORNETS,ORLANDO MAGIC,84,95
2024-11-26,DETROIT PISTONS,TORONTO RAPTORS,102,100
2024-11-26,INDIANA PACERS,NEW ORLEANS PELICANS,114,110
2024-11-26,ATLANTA HAWKS,DALLAS MAVERICKS,119,129
2024-11-26,BOSTON CELTICS,LOS ANGELES CLIPPERS,126,94
2024-11-26,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,123,98
2024-11-26,DENVER NUGGETS,NEW YORK KNICKS,118,145
2024-11-26,GOLDEN STATE WARRIORS,BROOKLYN NETS,120,128
2024-11-26,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,109,130
2024-11-27,WASHINGTON WIZARDS,CHICAGO BULLS,108,127
2024-11-27,MIAMI HEAT,MILWAUKEE BUCKS,103,106
2024-11-27,MINNESOTA TIMBERWOLVES,HOUSTON ROCKETS,111,117
2024-11-27,UTAH JAZZ,SAN ANTONIO SPURS,115,128
2024-11-27,PHOENIX SUNS,LOS ANGELES LAKERS,127,100
2024-11-28,CHARLOTTE HORNETS,MIAMI HEAT,94,98
2024-11-28,CLEVELAND CAVALIERS,ATLANTA HAWKS,124,135
2024-11-28,INDIANA PACERS,PORTLAND TRAIL BLAZERS,121,114
2024-11-28,ORLANDO MAGIC,CHICAGO BULLS,133,119
2024-11-28,PHILADELPHIA 76ERS,HOUSTON ROCKETS,115,122
2024-11-28,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,96,121
2024-11-28,DALLAS MAVERICKS,NEW YORK KNICKS,129,114
2024-11-28,MEMPHIS GRIZZLIES,DETROIT PISTONS,131,111
2024-11-28,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,104,115
2024-11-28,NEW ORLEANS PELICANS,TORONTO RAPTORS,93,119
2024-11-28,SAN ANTONIO SPURS,LOS ANGELES LAKERS,101,119
2024-11-28,PHOENIX SUNS,BROOKLYN NETS,117,127
2024-11-28,UTAH JAZZ,DENVER NUGGETS,103,122
2024-11-28,GOLDEN STATE WARRIORS,OKLAHOMA CITY THUNDER,101,105
2024-11-29,CHARLOTTE HORNETS,NEW YORK KNICKS,98,99
2024-11-29,ATLANTA HAWKS,CLEVELAND CAVALIERS,117,101
2024-11-29,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,120,109
2024-11-30,BROOKLYN NETS,ORLANDO MAGIC,100,123
2024-11-30,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,93,92
2024-11-30,CHICAGO BULLS,BOSTON CELTICS,129,138
2024-11-30,INDIANA PACERS,DETROIT PISTONS,106,130
2024-11-30,MIAMI HEAT,TORONTO RAPTORS,121,111
2024-11-30,LOS ANGELES LAKERS,OKLAHOMA CITY THUNDER,93,101
2024-11-30,PORTLAND TRAIL BLAZERS,SACRAMENTO KINGS,115,106
2024-11-30,CHARLOTTE HORNETS,ATLANTA HAWKS,104,107
2024-12-01,DETROIT PISTONS,PHILADELPHIA 76ERS,96,111
2024-12-01,MILWAUKEE BUCKS,WASHINGTON WIZARDS,124,114
2024-12-01,PHOENIX SUNS,GOLDEN STATE WARRIORS,113,105
2024-12-01,UTAH JAZZ,DALLAS MAVERICKS,94,106
2024-12-01,BROOKLYN NETS,ORLANDO MAGIC,92,100
2024-12-01,MEMPHIS GRIZZLIES,INDIANA PACERS,136,121
2024-12-01,CLEVELAND CAVALIERS,BOSTON CELTICS,115,111
2024-12-01,NEW YORK KNICKS,NEW ORLEANS PELICANS,118,85
2024-12-01,TORONTO RAPTORS,MIAMI HEAT,119,116
2024-12-02,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,119,116
2024-12-02,UTAH JAZZ,LOS ANGELES LAKERS,104,105
2024-12-02,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,131,137
2024-12-02,SACRAMENTO KINGS,SAN ANTONIO SPURS,125,127
2024-12-02,LOS ANGELES CLIPPERS,DENVER NUGGETS,126,122
2024-12-03,ATLANTA HAWKS,NEW ORLEANS PELICANS,124,112
2024-12-03,BOSTON CELTICS,MIAMI HEAT,108,89
2024-12-03,CHICAGO BULLS,BROOKLYN NETS,128,102
2024-12-03,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,109,80
2024-12-04,CHARLOTTE HORNETS,PHILADELPHIA 76ERS,104,110
2024-12-04,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,118,87
2024-12-04,DETROIT PISTONS,MILWAUKEE BUCKS,107,128
2024-12-04,NEW YORK KNICKS,ORLANDO MAGIC,121,106
2024-12-04,TORONTO RAPTORS,INDIANA PACERS,122,111
2024-12-04,OKLAHOMA CITY THUNDER,UTAH JAZZ,133,106
2024-12-04,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,121,116
2024-12-04,PHOENIX SUNS,SAN ANTONIO SPURS,104,93
2024-12-04,DENVER NUGGETS,GOLDEN STATE WARRIORS,119,115
2024-12-04,SACRAMENTO KINGS,HOUSTON ROCKETS,120,111
2024-12-04,LOS ANGELES CLIPPERS,PORTLAND TRAIL BLAZERS,127,105
2024-12-05,BOSTON CELTICS,DETROIT PISTONS,130,120
2024-12-05,BROOKLYN NETS,INDIANA PACERS,99,90
2024-12-05,MIAMI HEAT,LOS ANGELES LAKERS,134,93
2024-12-05,PHILADELPHIA 76ERS,ORLANDO MAGIC,102,106
2024-12-05,MILWAUKEE BUCKS,ATLANTA HAWKS,104,119
2024-12-05,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,80,108
2024-12-06,CLEVELAND CAVALIERS,DENVER NUGGETS,126,114
2024-12-06,WASHINGTON WIZARDS,DALLAS MAVERICKS,101,137
2024-12-06,NEW YORK KNICKS,CHARLOTTE HORNETS,125,101
2024-12-06,TORONTO RAPTORS,OKLAHOMA CITY THUNDER,92,129
2024-12-06,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,115,110
2024-12-06,NEW ORLEANS PELICANS,PHOENIX SUNS,126,124
2024-12-06,SAN ANTONIO SPURS,CHICAGO BULLS,124,139
2024-12-06,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,99,93
2024-12-07,PHILADELPHIA 76ERS,ORLANDO MAGIC,102,94
2024-12-07,ATLANTA HAWKS,LOS ANGELES LAKERS,134,132
2024-12-07,BOSTON CELTICS,MILWAUKEE BUCKS,111,105
2024-12-07,CHICAGO BULLS,INDIANA PACERS,123,132
2024-12-07,SAN ANTONIO SPURS,SACRAMENTO KINGS,113,140
2024-12-07,GOLDEN STATE WARRIORS,MINNESOTA TIMBERWOLVES,90,107
2024-12-07,PORTLAND TRAIL BLAZERS,UTAH JAZZ,99,141
2024-12-07,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,102,116
2024-12-08,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,109,119
2024-12-08,WASHINGTON WIZARDS,DENVER NUGGETS,122,113
2024-12-08,NEW YORK KNICKS,DETROIT PISTONS,111,120
2024-12-08,TORONTO RAPTORS,DALLAS MAVERICKS,118,125
2024-12-08,BOSTON CELTICS,MEMPHIS GRIZZLIES,121,127
2024-12-08,MIAMI HEAT,PHOENIX SUNS,121,111
2024-12-08,CHICAGO BULLS,PHILADELPHIA 76ERS,100,108
2024-12-08,BROOKLYN NETS,MILWAUKEE BUCKS,113,118
2024-12-08,INDIANA PACERS,CHARLOTTE HORNETS,109,113
2024-12-08,ATLANTA HAWKS,DENVER NUGGETS,111,141
2024-12-08,MIAMI HEAT,CLEVELAND CAVALIERS,122,113
2024-12-08,ORLANDO MAGIC,PHOENIX SUNS,115,110
2024-12-09,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,121,116
2024-12-09,WASHINGTON WIZARDS,MEMPHIS GRIZZLIES,112,140
2024-12-09,GOLDEN STATE WARRIORS,MINNESOTA TIMBERWOLVES,114,106
2024-12-09,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,106,117
2024-12-09,SACRAMENTO KINGS,UTAH JAZZ,141,97
2024-12-09,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,107,98
2024-12-10,TORONTO RAPTORS,NEW YORK KNICKS,108,113
2024-12-11,MILWAUKEE BUCKS,ORLANDO MAGIC,114,109
2024-12-11,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,118,104
2024-12-12,NEW YORK KNICKS,ATLANTA HAWKS,100,108
2024-12-12,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,91,90
2024-12-13,BOSTON CELTICS,DETROIT PISTONS,123,99
2024-12-13,MIAMI HEAT,TORONTO RAPTORS,114,104
2024-12-13,NEW ORLEANS PELICANS,SACRAMENTO KINGS,109,111
2024-12-14,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,115,105
2024-12-14,PHILADELPHIA 76ERS,INDIANA PACERS,107,121
2024-12-14,CHICAGO BULLS,CHARLOTTE HORNETS,109,95
2024-12-14,MEMPHIS GRIZZLIES,BROOKLYN NETS,135,119
2024-12-14,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,97,87
